,Close,High,Low,Open,Volume,"('Close', 'XLRE')","('High', 'XLRE')","('Low', 'XLRE')","('Open', 'XLRE')","('Volume', 'XLRE')","('Close', 'XLRE').1","('High', 'XLRE').1","('Low', 'XLRE').1","('Open', 'XLRE').1","('Volume', 'XLRE').1","('Close', 'XLRE').2","('High', 'XLRE').2","('Low', 'XLRE').2","('Open', 'XLRE').2","('Volume', 'XLRE').2","('Close', 'XLRE').3","('High', 'XLRE').3","('Low', 'XLRE').3","('Open', 'XLRE').3","('Volume', 'XLRE').3","('Close', 'XLRE').4","('High', 'XLRE').4","('Low', 'XLRE').4","('Open', 'XLRE').4","('Volume', 'XLRE').4","('Close', 'XLRE').5","('High', 'XLRE').5","('Low', 'XLRE').5","('Open', 'XLRE').5","('Volume', 'XLRE').5","('Close', 'XLRE').6","('High', 'XLRE').6","('Low', 'XLRE').6","('Open', 'XLRE').6","('Volume', 'XLRE').6","('Close', 'XLRE').7","('High', 'XLRE').7","('Low', 'XLRE').7","('Open', 'XLRE').7","('Volume', 'XLRE').7","('Close', 'XLRE').8","('High', 'XLRE').8","('Low', 'XLRE').8","('Open', 'XLRE').8","('Volume', 'XLRE').8","('Close', 'XLRE').9","('High', 'XLRE').9","('Low', 'XLRE').9","('Open', 'XLRE').9","('Volume', 'XLRE').9","('Close', 'XLRE').10","('High', 'XLRE').10","('Low', 'XLRE').10","('Open', 'XLRE').10","('Volume', 'XLRE').10","('Close', 'XLRE').11","('High', 'XLRE').11","('Low', 'XLRE').11","('Open', 'XLRE').11","('Volume', 'XLRE').11","('Close', 'XLRE').12","('High', 'XLRE').12","('Low', 'XLRE').12","('Open', 'XLRE').12","('Volume', 'XLRE').12","('Close', 'XLRE').13","('High', 'XLRE').13","('Low', 'XLRE').13","('Open', 'XLRE').13","('Volume', 'XLRE').13","('Close', 'XLRE').14","('High', 'XLRE').14","('Low', 'XLRE').14","('Open', 'XLRE').14","('Volume', 'XLRE').14","('Close', 'XLRE').15","('High', 'XLRE').15","('Low', 'XLRE').15","('Open', 'XLRE').15","('Volume', 'XLRE').15","('Close', 'XLRE').16","('High', 'XLRE').16","('Low', 'XLRE').16","('Open', 'XLRE').16","('Volume', 'XLRE').16","('Close', 'XLRE').17","('High', 'XLRE').17","('Low', 'XLRE').17","('Open', 'XLRE').17","('Volume', 'XLRE').17","('Close', 'XLRE').18","('High', 'XLRE').18","('Low', 'XLRE').18","('Open', 'XLRE').18","('Volume', 'XLRE').18","('Close', 'XLRE').19","('High', 'XLRE').19","('Low', 'XLRE').19","('Open', 'XLRE').19","('Volume', 'XLRE').19","('Close', 'XLRE').20","('High', 'XLRE').20","('Low', 'XLRE').20","('Open', 'XLRE').20","('Volume', 'XLRE').20","('Close', 'XLRE').21","('High', 'XLRE').21","('Low', 'XLRE').21","('Open', 'XLRE').21","('Volume', 'XLRE').21","('Close', 'XLRE').22","('High', 'XLRE').22","('Low', 'XLRE').22","('Open', 'XLRE').22","('Volume', 'XLRE').22","('Close', 'XLRE').23","('High', 'XLRE').23","('Low', 'XLRE').23","('Open', 'XLRE').23","('Volume', 'XLRE').23","('Close', 'XLRE').24","('High', 'XLRE').24","('Low', 'XLRE').24","('Open', 'XLRE').24","('Volume', 'XLRE').24","('Close', 'XLRE').25","('High', 'XLRE').25","('Low', 'XLRE').25","('Open', 'XLRE').25","('Volume', 'XLRE').25","('Close', 'XLRE').26","('High', 'XLRE').26","('Low', 'XLRE').26","('Open', 'XLRE').26","('Volume', 'XLRE').26","('Close', 'XLRE').27","('High', 'XLRE').27","('Low', 'XLRE').27","('Open', 'XLRE').27","('Volume', 'XLRE').27","('Close', 'XLRE').28","('High', 'XLRE').28","('Low', 'XLRE').28","('Open', 'XLRE').28","('Volume', 'XLRE').28","('Close', 'XLRE').29","('High', 'XLRE').29","('Low', 'XLRE').29","('Open', 'XLRE').29","('Volume', 'XLRE').29","('Close', 'XLRE').30","('High', 'XLRE').30","('Low', 'XLRE').30","('Open', 'XLRE').30","('Volume', 'XLRE').30","('Close', 'XLRE').31","('High', 'XLRE').31","('Low', 'XLRE').31","('Open', 'XLRE').31","('Volume', 'XLRE').31","('Close', 'XLRE').32","('High', 'XLRE').32","('Low', 'XLRE').32","('Open', 'XLRE').32","('Volume', 'XLRE').32","('Close', 'XLRE').33","('High', 'XLRE').33","('Low', 'XLRE').33","('Open', 'XLRE').33","('Volume', 'XLRE').33","('Close', 'XLRE').34","('High', 'XLRE').34","('Low', 'XLRE').34","('Open', 'XLRE').34","('Volume', 'XLRE').34","('Close', 'XLRE').35","('High', 'XLRE').35","('Low', 'XLRE').35","('Open', 'XLRE').35","('Volume', 'XLRE').35","('Close', 'XLRE').36","('High', 'XLRE').36","('Low', 'XLRE').36","('Open', 'XLRE').36","('Volume', 'XLRE').36","('Close', 'XLRE').37","('High', 'XLRE').37","('Low', 'XLRE').37","('Open', 'XLRE').37","('Volume', 'XLRE').37","('Close', 'XLRE').38","('High', 'XLRE').38","('Low', 'XLRE').38","('Open', 'XLRE').38","('Volume', 'XLRE').38","('Close', 'XLRE').39","('High', 'XLRE').39","('Low', 'XLRE').39","('Open', 'XLRE').39","('Volume', 'XLRE').39","('Close', 'XLRE').40","('High', 'XLRE').40","('Low', 'XLRE').40","('Open', 'XLRE').40","('Volume', 'XLRE').40","('Close', 'XLRE').41","('High', 'XLRE').41","('Low', 'XLRE').41","('Open', 'XLRE').41","('Volume', 'XLRE').41","('Close', 'XLRE').42","('High', 'XLRE').42","('Low', 'XLRE').42","('Open', 'XLRE').42","('Volume', 'XLRE').42","('Close', 'XLRE').43","('High', 'XLRE').43","('Low', 'XLRE').43","('Open', 'XLRE').43","('Volume', 'XLRE').43","('Close', 'XLRE').44","('High', 'XLRE').44","('Low', 'XLRE').44","('Open', 'XLRE').44","('Volume', 'XLRE').44","('Close', 'XLRE').45","('High', 'XLRE').45","('Low', 'XLRE').45","('Open', 'XLRE').45","('Volume', 'XLRE').45","('Close', 'XLRE').46","('High', 'XLRE').46","('Low', 'XLRE').46","('Open', 'XLRE').46","('Volume', 'XLRE').46","('Close', 'XLRE').47","('High', 'XLRE').47","('Low', 'XLRE').47","('Open', 'XLRE').47","('Volume', 'XLRE').47","('Close', 'XLRE').48","('High', 'XLRE').48","('Low', 'XLRE').48","('Open', 'XLRE').48","('Volume', 'XLRE').48","('Close', 'XLRE').49","('High', 'XLRE').49","('Low', 'XLRE').49","('Open', 'XLRE').49","('Volume', 'XLRE').49","('Close', 'XLRE').50","('High', 'XLRE').50","('Low', 'XLRE').50","('Open', 'XLRE').50","('Volume', 'XLRE').50","('Close', 'XLRE')","('High', 'XLRE')","('Low', 'XLRE')","('Open', 'XLRE')","('Volume', 'XLRE')"
2025-11-12,40.6495361328125,40.91974847874943,40.644625907078314,40.75762107118727,5801500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-13,40.11894226074219,40.60040675064836,40.06489979273544,40.46284546781803,8032500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,40.23685073852539,40.31545557817328,40.001028723054176,40.29580343119537,6434600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,39.971553802490234,40.39406560692682,39.853644664680736,40.38423765895542,5861900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,40.11894226074219,40.2417653701641,39.83399174730001,40.01085732472868,6634200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,39.80451202392578,40.13859103460368,39.676778687684134,40.13859103460368,7201800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20,39.66695022583008,40.26632759736204,39.652212052475,40.11894211554745,7477000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,40.18772506713867,40.364590654095394,39.735733151435916,39.94207883506145,7858600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,40.24667739868164,40.32037201728878,39.92242632437981,40.22702525050214,6796900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,40.57093048095703,40.737968110921734,40.32528426164622,40.354760608519086,5898100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,40.74779510498047,40.95905099857367,40.443192450789596,40.45301665009599,6814100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,40.94430923461914,41.05730814252776,40.698663020113585,40.75761946096988,3771900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,40.374412536621094,40.669187248540666,40.35967436326469,40.51197381896597,6008700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,40.27615737915039,40.53162780822059,40.12385416826362,40.52180360829112,5411600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,40.354759216308594,40.45301620133758,40.15234547916296,40.227022137159935,4501400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,40.285980224609375,40.570930740415555,40.22702378222276,40.27615602501021,7427000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,40.27615737915039,40.47758533794851,40.17298266443897,40.27615737915039,4553300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,40.03050994873047,40.290894344083505,40.00102985329873,40.25650402296638,6046300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,39.7946891784668,40.36950045590574,39.765212830371674,40.12876820051288,6325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,39.87329864501953,40.16610553858061,39.82809832845417,39.90277499376072,7956300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,40.08946228027344,40.212285390046496,39.91259670233912,39.96172519659558,10300400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,40.04033279418945,40.403888140598305,39.89785754059026,40.256502661479786,7441900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,40.197547912597656,40.27124252939025,39.90768716768108,40.266328555400364,7820400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,39.843814849853516,40.30563092800982,39.79566840218845,40.23685028848829,7722200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,40.02067947387695,40.15824074965965,39.833989706495245,39.84872787914859,8811800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18,39.7750358581543,40.27615625058752,39.72590736335556,40.16807131307196,9482100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,39.627647399902344,39.90866596739542,39.612905479131534,39.66694794383369,8338000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,39.921669006347656,39.97133821136863,39.45977343994228,39.58393887403805,6797800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,39.911739349365234,39.96140476753524,39.72797313398483,39.96140476753524,8384200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,40.17000198364258,40.23953432724869,39.931606459629755,39.931606459629755,3242600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26,40.24946975708008,40.26933668232174,40.03987615877905,40.08060278714019,5973000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,40.358734130859375,40.46800032014567,40.24946794157308,40.41833111466763,9519300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,40.44813537597656,40.46800230129471,40.28920376265995,40.35873610665919,7967100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,40.08060073852539,40.41833087191444,40.07066917102645,40.408399304415504,6082600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02,40.11040496826172,40.23457040878697,39.78260638644535,40.07067111787879,9211900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
