,Close,High,Low,Open,Volume,"('Close', 'XLB')","('High', 'XLB')","('Low', 'XLB')","('Open', 'XLB')","('Volume', 'XLB')","('Close', 'XLB').1","('High', 'XLB').1","('Low', 'XLB').1","('Open', 'XLB').1","('Volume', 'XLB').1","('Close', 'XLB').2","('High', 'XLB').2","('Low', 'XLB').2","('Open', 'XLB').2","('Volume', 'XLB').2","('Close', 'XLB').3","('High', 'XLB').3","('Low', 'XLB').3","('Open', 'XLB').3","('Volume', 'XLB').3","('Close', 'XLB').4","('High', 'XLB').4","('Low', 'XLB').4","('Open', 'XLB').4","('Volume', 'XLB').4","('Close', 'XLB').5","('High', 'XLB').5","('Low', 'XLB').5","('Open', 'XLB').5","('Volume', 'XLB').5","('Close', 'XLB').6","('High', 'XLB').6","('Low', 'XLB').6","('Open', 'XLB').6","('Volume', 'XLB').6","('Close', 'XLB').7","('High', 'XLB').7","('Low', 'XLB').7","('Open', 'XLB').7","('Volume', 'XLB').7","('Close', 'XLB').8","('High', 'XLB').8","('Low', 'XLB').8","('Open', 'XLB').8","('Volume', 'XLB').8","('Close', 'XLB').9","('High', 'XLB').9","('Low', 'XLB').9","('Open', 'XLB').9","('Volume', 'XLB').9","('Close', 'XLB').10","('High', 'XLB').10","('Low', 'XLB').10","('Open', 'XLB').10","('Volume', 'XLB').10","('Close', 'XLB').11","('High', 'XLB').11","('Low', 'XLB').11","('Open', 'XLB').11","('Volume', 'XLB').11","('Close', 'XLB').12","('High', 'XLB').12","('Low', 'XLB').12","('Open', 'XLB').12","('Volume', 'XLB').12","('Close', 'XLB').13","('High', 'XLB').13","('Low', 'XLB').13","('Open', 'XLB').13","('Volume', 'XLB').13","('Close', 'XLB').14","('High', 'XLB').14","('Low', 'XLB').14","('Open', 'XLB').14","('Volume', 'XLB').14","('Close', 'XLB').15","('High', 'XLB').15","('Low', 'XLB').15","('Open', 'XLB').15","('Volume', 'XLB').15","('Close', 'XLB').16","('High', 'XLB').16","('Low', 'XLB').16","('Open', 'XLB').16","('Volume', 'XLB').16","('Close', 'XLB').17","('High', 'XLB').17","('Low', 'XLB').17","('Open', 'XLB').17","('Volume', 'XLB').17","('Close', 'XLB').18","('High', 'XLB').18","('Low', 'XLB').18","('Open', 'XLB').18","('Volume', 'XLB').18","('Close', 'XLB').19","('High', 'XLB').19","('Low', 'XLB').19","('Open', 'XLB').19","('Volume', 'XLB').19","('Close', 'XLB').20","('High', 'XLB').20","('Low', 'XLB').20","('Open', 'XLB').20","('Volume', 'XLB').20","('Close', 'XLB').21","('High', 'XLB').21","('Low', 'XLB').21","('Open', 'XLB').21","('Volume', 'XLB').21","('Close', 'XLB').22","('High', 'XLB').22","('Low', 'XLB').22","('Open', 'XLB').22","('Volume', 'XLB').22","('Close', 'XLB').23","('High', 'XLB').23","('Low', 'XLB').23","('Open', 'XLB').23","('Volume', 'XLB').23","('Close', 'XLB').24","('High', 'XLB').24","('Low', 'XLB').24","('Open', 'XLB').24","('Volume', 'XLB').24","('Close', 'XLB').25","('High', 'XLB').25","('Low', 'XLB').25","('Open', 'XLB').25","('Volume', 'XLB').25","('Close', 'XLB').26","('High', 'XLB').26","('Low', 'XLB').26","('Open', 'XLB').26","('Volume', 'XLB').26","('Close', 'XLB').27","('High', 'XLB').27","('Low', 'XLB').27","('Open', 'XLB').27","('Volume', 'XLB').27","('Close', 'XLB').28","('High', 'XLB').28","('Low', 'XLB').28","('Open', 'XLB').28","('Volume', 'XLB').28","('Close', 'XLB').29","('High', 'XLB').29","('Low', 'XLB').29","('Open', 'XLB').29","('Volume', 'XLB').29","('Close', 'XLB').30","('High', 'XLB').30","('Low', 'XLB').30","('Open', 'XLB').30","('Volume', 'XLB').30","('Close', 'XLB').31","('High', 'XLB').31","('Low', 'XLB').31","('Open', 'XLB').31","('Volume', 'XLB').31","('Close', 'XLB').32","('High', 'XLB').32","('Low', 'XLB').32","('Open', 'XLB').32","('Volume', 'XLB').32","('Close', 'XLB').33","('High', 'XLB').33","('Low', 'XLB').33","('Open', 'XLB').33","('Volume', 'XLB').33","('Close', 'XLB').34","('High', 'XLB').34","('Low', 'XLB').34","('Open', 'XLB').34","('Volume', 'XLB').34","('Close', 'XLB').35","('High', 'XLB').35","('Low', 'XLB').35","('Open', 'XLB').35","('Volume', 'XLB').35","('Close', 'XLB').36","('High', 'XLB').36","('Low', 'XLB').36","('Open', 'XLB').36","('Volume', 'XLB').36","('Close', 'XLB').37","('High', 'XLB').37","('Low', 'XLB').37","('Open', 'XLB').37","('Volume', 'XLB').37","('Close', 'XLB').38","('High', 'XLB').38","('Low', 'XLB').38","('Open', 'XLB').38","('Volume', 'XLB').38","('Close', 'XLB').39","('High', 'XLB').39","('Low', 'XLB').39","('Open', 'XLB').39","('Volume', 'XLB').39","('Close', 'XLB').40","('High', 'XLB').40","('Low', 'XLB').40","('Open', 'XLB').40","('Volume', 'XLB').40","('Close', 'XLB').41","('High', 'XLB').41","('Low', 'XLB').41","('Open', 'XLB').41","('Volume', 'XLB').41","('Close', 'XLB').42","('High', 'XLB').42","('Low', 'XLB').42","('Open', 'XLB').42","('Volume', 'XLB').42","('Close', 'XLB').43","('High', 'XLB').43","('Low', 'XLB').43","('Open', 'XLB').43","('Volume', 'XLB').43","('Close', 'XLB').44","('High', 'XLB').44","('Low', 'XLB').44","('Open', 'XLB').44","('Volume', 'XLB').44","('Close', 'XLB').45","('High', 'XLB').45","('Low', 'XLB').45","('Open', 'XLB').45","('Volume', 'XLB').45","('Close', 'XLB').46","('High', 'XLB').46","('Low', 'XLB').46","('Open', 'XLB').46","('Volume', 'XLB').46","('Close', 'XLB').47","('High', 'XLB').47","('Low', 'XLB').47","('Open', 'XLB').47","('Volume', 'XLB').47","('Close', 'XLB').48","('High', 'XLB').48","('Low', 'XLB').48","('Open', 'XLB').48","('Volume', 'XLB').48","('Close', 'XLB').49","('High', 'XLB').49","('Low', 'XLB').49","('Open', 'XLB').49","('Volume', 'XLB').49","('Close', 'XLB').50","('High', 'XLB').50","('Low', 'XLB').50","('Open', 'XLB').50","('Volume', 'XLB').50","('Close', 'XLB')","('High', 'XLB')","('Low', 'XLB')","('Open', 'XLB')","('Volume', 'XLB')"
2025-11-07,42.50062942504883,42.58481760038061,41.95092393949899,42.10444399784569,17975200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,42.901763916015625,42.995858803965724,42.42634367605929,42.782909800602596,15233400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,43.347469329833984,43.43661085635956,42.98100028891953,43.08004475025727,11641400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12,43.65451431274414,43.91203218573768,43.44156531499206,43.48118461185386,13923800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-13,43.367279052734375,43.798130394736816,43.332613113375835,43.66441621556529,17940400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,42.97109603881836,43.31280587313649,42.906717513089184,43.06023757045334,12830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,42.31739044189453,42.98595378211343,42.2579652762246,42.86709589416552,14150800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,42.35205841064453,42.64919936644808,42.124253115284894,42.361965124266895,20615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,42.46100997924805,42.639293043040055,42.193585383560034,42.60958045850947,15385800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20,41.827117919921875,42.94138522207634,41.81226162708852,42.753199215679835,22669200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,42.763099670410156,43.089953206997976,41.95092296400331,42.03511113737745,20989200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,42.847286224365234,42.94633446427141,42.55014906125475,42.73338547135316,14549600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,43.48613739013672,43.58518563957965,43.04043349170888,43.07014607738957,12455800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,44.0209846496582,44.134889186889225,43.50099175348424,43.52080140249417,9895200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,44.27355194091797,44.446881642917546,44.03089035811856,44.13983775772963,4786800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,44.16460037231445,44.55087907001188,44.13983736726037,44.214122604118515,13367800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,43.763465881347656,44.25374240490882,43.505944227746944,44.25374240490882,12905800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,44.07050704956055,44.199267879459505,43.92194034888104,43.95660629020335,11841600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,43.81298828125,44.08041287102527,43.704037102641095,43.95660540047954,9912600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,43.66937255859375,44.21412469075562,43.66937255859375,43.916987507604084,7134000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,43.065189361572266,43.67927334700684,43.035476778208945,43.65946747696735,11389100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,42.97604751586914,43.40194550635128,42.956237867671824,43.00576009901309,8801100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,43.81794357299805,43.91698804248677,42.93643117000939,42.93643117000939,10919500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,44.689544677734375,44.78859292374099,43.86746501655282,43.86746501655282,11009200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,44.719261169433594,45.145159182727575,44.54097810441266,45.075823521171195,14078600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,44.689544677734375,45.006491508347054,44.42212008097288,44.986681859145726,9228800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,44.5706901550293,44.77868580229309,44.293362625344244,44.74897321791375,9742300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,44.758872985839844,44.937156036107815,44.51125805805698,44.580589935571865,10935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18,44.73906707763672,45.1946814543497,44.699451557391285,44.83811532401096,8978100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,44.937156677246094,45.10553679525885,44.65982916322981,44.76878033753735,10358000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,45.467796325683594,45.50762013897367,45.12930530614156,45.1890372282688,9862300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,45.54744338989258,45.597221256986636,45.33837406941285,45.57730935058745,8424800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,45.637046813964844,45.68682468296134,45.40806557833461,45.52753322348778,2767600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26,45.905853271484375,45.93571923423643,45.65696012106237,45.74656180712661,5035800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,45.53749084472656,45.656958489273066,45.33837557194376,45.53749084472656,6370400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
