,Close,High,Low,Open,Volume,"('Close', 'XLI')","('High', 'XLI')","('Low', 'XLI')","('Open', 'XLI')","('Volume', 'XLI')","('Close', 'XLI').1","('High', 'XLI').1","('Low', 'XLI').1","('Open', 'XLI').1","('Volume', 'XLI').1","('Close', 'XLI').2","('High', 'XLI').2","('Low', 'XLI').2","('Open', 'XLI').2","('Volume', 'XLI').2","('Close', 'XLI').3","('High', 'XLI').3","('Low', 'XLI').3","('Open', 'XLI').3","('Volume', 'XLI').3","('Close', 'XLI').4","('High', 'XLI').4","('Low', 'XLI').4","('Open', 'XLI').4","('Volume', 'XLI').4","('Close', 'XLI').5","('High', 'XLI').5","('Low', 'XLI').5","('Open', 'XLI').5","('Volume', 'XLI').5","('Close', 'XLI').6","('High', 'XLI').6","('Low', 'XLI').6","('Open', 'XLI').6","('Volume', 'XLI').6","('Close', 'XLI').7","('High', 'XLI').7","('Low', 'XLI').7","('Open', 'XLI').7","('Volume', 'XLI').7","('Close', 'XLI').8","('High', 'XLI').8","('Low', 'XLI').8","('Open', 'XLI').8","('Volume', 'XLI').8","('Close', 'XLI').9","('High', 'XLI').9","('Low', 'XLI').9","('Open', 'XLI').9","('Volume', 'XLI').9","('Close', 'XLI').10","('High', 'XLI').10","('Low', 'XLI').10","('Open', 'XLI').10","('Volume', 'XLI').10","('Close', 'XLI').11","('High', 'XLI').11","('Low', 'XLI').11","('Open', 'XLI').11","('Volume', 'XLI').11","('Close', 'XLI').12","('High', 'XLI').12","('Low', 'XLI').12","('Open', 'XLI').12","('Volume', 'XLI').12","('Close', 'XLI').13","('High', 'XLI').13","('Low', 'XLI').13","('Open', 'XLI').13","('Volume', 'XLI').13","('Close', 'XLI').14","('High', 'XLI').14","('Low', 'XLI').14","('Open', 'XLI').14","('Volume', 'XLI').14","('Close', 'XLI').15","('High', 'XLI').15","('Low', 'XLI').15","('Open', 'XLI').15","('Volume', 'XLI').15","('Close', 'XLI').16","('High', 'XLI').16","('Low', 'XLI').16","('Open', 'XLI').16","('Volume', 'XLI').16","('Close', 'XLI').17","('High', 'XLI').17","('Low', 'XLI').17","('Open', 'XLI').17","('Volume', 'XLI').17","('Close', 'XLI').18","('High', 'XLI').18","('Low', 'XLI').18","('Open', 'XLI').18","('Volume', 'XLI').18","('Close', 'XLI').19","('High', 'XLI').19","('Low', 'XLI').19","('Open', 'XLI').19","('Volume', 'XLI').19","('Close', 'XLI').20","('High', 'XLI').20","('Low', 'XLI').20","('Open', 'XLI').20","('Volume', 'XLI').20","('Close', 'XLI').21","('High', 'XLI').21","('Low', 'XLI').21","('Open', 'XLI').21","('Volume', 'XLI').21","('Close', 'XLI').22","('High', 'XLI').22","('Low', 'XLI').22","('Open', 'XLI').22","('Volume', 'XLI').22","('Close', 'XLI').23","('High', 'XLI').23","('Low', 'XLI').23","('Open', 'XLI').23","('Volume', 'XLI').23","('Close', 'XLI').24","('High', 'XLI').24","('Low', 'XLI').24","('Open', 'XLI').24","('Volume', 'XLI').24","('Close', 'XLI').25","('High', 'XLI').25","('Low', 'XLI').25","('Open', 'XLI').25","('Volume', 'XLI').25","('Close', 'XLI').26","('High', 'XLI').26","('Low', 'XLI').26","('Open', 'XLI').26","('Volume', 'XLI').26","('Close', 'XLI').27","('High', 'XLI').27","('Low', 'XLI').27","('Open', 'XLI').27","('Volume', 'XLI').27","('Close', 'XLI').28","('High', 'XLI').28","('Low', 'XLI').28","('Open', 'XLI').28","('Volume', 'XLI').28","('Close', 'XLI').29","('High', 'XLI').29","('Low', 'XLI').29","('Open', 'XLI').29","('Volume', 'XLI').29","('Close', 'XLI').30","('High', 'XLI').30","('Low', 'XLI').30","('Open', 'XLI').30","('Volume', 'XLI').30","('Close', 'XLI').31","('High', 'XLI').31","('Low', 'XLI').31","('Open', 'XLI').31","('Volume', 'XLI').31","('Close', 'XLI').32","('High', 'XLI').32","('Low', 'XLI').32","('Open', 'XLI').32","('Volume', 'XLI').32","('Close', 'XLI').33","('High', 'XLI').33","('Low', 'XLI').33","('Open', 'XLI').33","('Volume', 'XLI').33","('Close', 'XLI').34","('High', 'XLI').34","('Low', 'XLI').34","('Open', 'XLI').34","('Volume', 'XLI').34","('Close', 'XLI').35","('High', 'XLI').35","('Low', 'XLI').35","('Open', 'XLI').35","('Volume', 'XLI').35","('Close', 'XLI').36","('High', 'XLI').36","('Low', 'XLI').36","('Open', 'XLI').36","('Volume', 'XLI').36","('Close', 'XLI').37","('High', 'XLI').37","('Low', 'XLI').37","('Open', 'XLI').37","('Volume', 'XLI').37","('Close', 'XLI').38","('High', 'XLI').38","('Low', 'XLI').38","('Open', 'XLI').38","('Volume', 'XLI').38","('Close', 'XLI').39","('High', 'XLI').39","('Low', 'XLI').39","('Open', 'XLI').39","('Volume', 'XLI').39","('Close', 'XLI').40","('High', 'XLI').40","('Low', 'XLI').40","('Open', 'XLI').40","('Volume', 'XLI').40","('Close', 'XLI').41","('High', 'XLI').41","('Low', 'XLI').41","('Open', 'XLI').41","('Volume', 'XLI').41","('Close', 'XLI').42","('High', 'XLI').42","('Low', 'XLI').42","('Open', 'XLI').42","('Volume', 'XLI').42","('Close', 'XLI').43","('High', 'XLI').43","('Low', 'XLI').43","('Open', 'XLI').43","('Volume', 'XLI').43","('Close', 'XLI').44","('High', 'XLI').44","('Low', 'XLI').44","('Open', 'XLI').44","('Volume', 'XLI').44","('Close', 'XLI').45","('High', 'XLI').45","('Low', 'XLI').45","('Open', 'XLI').45","('Volume', 'XLI').45","('Close', 'XLI').46","('High', 'XLI').46","('Low', 'XLI').46","('Open', 'XLI').46","('Volume', 'XLI').46","('Close', 'XLI').47","('High', 'XLI').47","('Low', 'XLI').47","('Open', 'XLI').47","('Volume', 'XLI').47","('Close', 'XLI').48","('High', 'XLI').48","('Low', 'XLI').48","('Open', 'XLI').48","('Volume', 'XLI').48","('Close', 'XLI').49","('High', 'XLI').49","('Low', 'XLI').49","('Open', 'XLI').49","('Volume', 'XLI').49","('Close', 'XLI').50","('High', 'XLI').50","('Low', 'XLI').50","('Open', 'XLI').50","('Volume', 'XLI').50","('Close', 'XLI')","('High', 'XLI')","('Low', 'XLI')","('Open', 'XLI')","('Volume', 'XLI')"
2025-11-13,151.0567169189453,153.86915629706192,150.73869549929728,153.3623267191058,15475400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,151.066650390625,151.9312616533927,149.85422025744842,150.21198677484637,13433100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,149.58590698242188,151.34491179536204,148.94987930203817,151.06665063295014,15294100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,148.92007446289062,149.82441570588807,148.1747287752167,148.9300069463181,19820200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,149.41696166992188,149.92379124482267,148.67161603172292,149.0691276397907,12575500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20,146.91259765625,151.77225066289574,146.80327968824383,151.4045516632822,27790800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,148.70143127441406,149.357323922918,146.22687825274815,147.5585588438359,20982900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,149.0691375732422,149.6753526726039,148.00577044645325,148.8902618869208,12658900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,150.9772186279297,151.23559967041086,148.3834150634387,149.42690204484938,13636100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,151.8517608642578,152.6169866647219,150.95733696181895,151.08653506379375,10206200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,152.73623657226562,152.9051797704986,151.82194770671853,152.1101413592109,3507600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,150.50021362304688,152.0604628136468,150.43064074216835,151.59337827205562,10704600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,151.81199645996094,152.25921598102283,150.74864455180196,151.29523439435846,9712300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,153.25302124023438,153.29276633888125,151.60331911059146,151.99089826981145,9128800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,154.04803466796875,154.50518667568775,153.15362594672678,153.3325016253367,9249400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,153.62071228027344,154.36605794494827,153.1536277839495,154.06791664625908,8228800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,153.43190002441406,154.04804763249751,153.06420098915103,153.8095467076123,6721600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,152.30889892578125,154.05798648358493,152.239341214694,153.04431211841202,7375100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,155.09152221679688,155.7474300357546,152.88529785419092,153.12381392401997,13463300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,156.75115966796875,156.9002379009419,154.793383821541,154.93251440719135,9999300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,155.76731872558594,157.47664607638373,155.29028655971416,157.23812999344784,12062900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,156.01576232910156,156.76110800495684,155.63811566749064,156.60209728805785,10889500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,155.09152221679688,156.31388485096625,154.44556204497553,155.87662813575736,10277500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,152.5772247314453,155.4791020217528,152.41821401754171,154.80332923380692,11612500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18,153.57101440429688,154.8132571372405,153.1039299235824,153.92878091794847,10021200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,154.8927764892578,155.15115754198507,153.63065351258416,153.7300390058393,6957800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,156.6099395751953,156.73956496053836,155.27369798697404,155.63268985414143,5369000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,156.55010986328125,156.92903473305816,156.24096572083826,156.5800245841575,5044600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,157.05868530273438,157.248155357665,156.3606497445957,156.55011979952633,2238500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26,156.76950073242188,156.97890378671084,156.35066419177676,156.91907434262828,4155300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,156.43045043945312,157.12850123480894,156.0914067603591,156.47034688171973,4455400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,155.98170471191406,156.62989252232686,155.95178999008323,156.45038897530839,3810500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,154.6853485107422,156.12131606177883,154.62551906545465,156.051520114288,3691800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02,157.53733825683594,157.56725298002365,154.54574420979216,155.1839503311868,10122900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,159.402099609375,160.12008335613237,157.85643973188252,157.85643973188252,16194200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
