,Close,High,Low,Open,Volume,"('Close', 'XLC')","('High', 'XLC')","('Low', 'XLC')","('Open', 'XLC')","('Volume', 'XLC')","('Close', 'XLC').1","('High', 'XLC').1","('Low', 'XLC').1","('Open', 'XLC').1","('Volume', 'XLC').1","('Close', 'XLC').2","('High', 'XLC').2","('Low', 'XLC').2","('Open', 'XLC').2","('Volume', 'XLC').2","('Close', 'XLC').3","('High', 'XLC').3","('Low', 'XLC').3","('Open', 'XLC').3","('Volume', 'XLC').3","('Close', 'XLC').4","('High', 'XLC').4","('Low', 'XLC').4","('Open', 'XLC').4","('Volume', 'XLC').4","('Close', 'XLC').5","('High', 'XLC').5","('Low', 'XLC').5","('Open', 'XLC').5","('Volume', 'XLC').5","('Close', 'XLC').6","('High', 'XLC').6","('Low', 'XLC').6","('Open', 'XLC').6","('Volume', 'XLC').6","('Close', 'XLC').7","('High', 'XLC').7","('Low', 'XLC').7","('Open', 'XLC').7","('Volume', 'XLC').7","('Close', 'XLC').8","('High', 'XLC').8","('Low', 'XLC').8","('Open', 'XLC').8","('Volume', 'XLC').8","('Close', 'XLC').9","('High', 'XLC').9","('Low', 'XLC').9","('Open', 'XLC').9","('Volume', 'XLC').9","('Close', 'XLC').10","('High', 'XLC').10","('Low', 'XLC').10","('Open', 'XLC').10","('Volume', 'XLC').10","('Close', 'XLC').11","('High', 'XLC').11","('Low', 'XLC').11","('Open', 'XLC').11","('Volume', 'XLC').11","('Close', 'XLC').12","('High', 'XLC').12","('Low', 'XLC').12","('Open', 'XLC').12","('Volume', 'XLC').12","('Close', 'XLC').13","('High', 'XLC').13","('Low', 'XLC').13","('Open', 'XLC').13","('Volume', 'XLC').13","('Close', 'XLC').14","('High', 'XLC').14","('Low', 'XLC').14","('Open', 'XLC').14","('Volume', 'XLC').14","('Close', 'XLC').15","('High', 'XLC').15","('Low', 'XLC').15","('Open', 'XLC').15","('Volume', 'XLC').15","('Close', 'XLC').16","('High', 'XLC').16","('Low', 'XLC').16","('Open', 'XLC').16","('Volume', 'XLC').16","('Close', 'XLC').17","('High', 'XLC').17","('Low', 'XLC').17","('Open', 'XLC').17","('Volume', 'XLC').17","('Close', 'XLC').18","('High', 'XLC').18","('Low', 'XLC').18","('Open', 'XLC').18","('Volume', 'XLC').18","('Close', 'XLC').19","('High', 'XLC').19","('Low', 'XLC').19","('Open', 'XLC').19","('Volume', 'XLC').19","('Close', 'XLC').20","('High', 'XLC').20","('Low', 'XLC').20","('Open', 'XLC').20","('Volume', 'XLC').20","('Close', 'XLC').21","('High', 'XLC').21","('Low', 'XLC').21","('Open', 'XLC').21","('Volume', 'XLC').21","('Close', 'XLC').22","('High', 'XLC').22","('Low', 'XLC').22","('Open', 'XLC').22","('Volume', 'XLC').22","('Close', 'XLC').23","('High', 'XLC').23","('Low', 'XLC').23","('Open', 'XLC').23","('Volume', 'XLC').23","('Close', 'XLC').24","('High', 'XLC').24","('Low', 'XLC').24","('Open', 'XLC').24","('Volume', 'XLC').24","('Close', 'XLC').25","('High', 'XLC').25","('Low', 'XLC').25","('Open', 'XLC').25","('Volume', 'XLC').25","('Close', 'XLC').26","('High', 'XLC').26","('Low', 'XLC').26","('Open', 'XLC').26","('Volume', 'XLC').26","('Close', 'XLC').27","('High', 'XLC').27","('Low', 'XLC').27","('Open', 'XLC').27","('Volume', 'XLC').27","('Close', 'XLC').28","('High', 'XLC').28","('Low', 'XLC').28","('Open', 'XLC').28","('Volume', 'XLC').28","('Close', 'XLC').29","('High', 'XLC').29","('Low', 'XLC').29","('Open', 'XLC').29","('Volume', 'XLC').29","('Close', 'XLC').30","('High', 'XLC').30","('Low', 'XLC').30","('Open', 'XLC').30","('Volume', 'XLC').30","('Close', 'XLC').31","('High', 'XLC').31","('Low', 'XLC').31","('Open', 'XLC').31","('Volume', 'XLC').31","('Close', 'XLC').32","('High', 'XLC').32","('Low', 'XLC').32","('Open', 'XLC').32","('Volume', 'XLC').32","('Close', 'XLC').33","('High', 'XLC').33","('Low', 'XLC').33","('Open', 'XLC').33","('Volume', 'XLC').33","('Close', 'XLC').34","('High', 'XLC').34","('Low', 'XLC').34","('Open', 'XLC').34","('Volume', 'XLC').34","('Close', 'XLC').35","('High', 'XLC').35","('Low', 'XLC').35","('Open', 'XLC').35","('Volume', 'XLC').35","('Close', 'XLC').36","('High', 'XLC').36","('Low', 'XLC').36","('Open', 'XLC').36","('Volume', 'XLC').36","('Close', 'XLC').37","('High', 'XLC').37","('Low', 'XLC').37","('Open', 'XLC').37","('Volume', 'XLC').37","('Close', 'XLC').38","('High', 'XLC').38","('Low', 'XLC').38","('Open', 'XLC').38","('Volume', 'XLC').38","('Close', 'XLC').39","('High', 'XLC').39","('Low', 'XLC').39","('Open', 'XLC').39","('Volume', 'XLC').39","('Close', 'XLC').40","('High', 'XLC').40","('Low', 'XLC').40","('Open', 'XLC').40","('Volume', 'XLC').40","('Close', 'XLC').41","('High', 'XLC').41","('Low', 'XLC').41","('Open', 'XLC').41","('Volume', 'XLC').41","('Close', 'XLC').42","('High', 'XLC').42","('Low', 'XLC').42","('Open', 'XLC').42","('Volume', 'XLC').42","('Close', 'XLC').43","('High', 'XLC').43","('Low', 'XLC').43","('Open', 'XLC').43","('Volume', 'XLC').43","('Close', 'XLC').44","('High', 'XLC').44","('Low', 'XLC').44","('Open', 'XLC').44","('Volume', 'XLC').44","('Close', 'XLC').45","('High', 'XLC').45","('Low', 'XLC').45","('Open', 'XLC').45","('Volume', 'XLC').45","('Close', 'XLC').46","('High', 'XLC').46","('Low', 'XLC').46","('Open', 'XLC').46","('Volume', 'XLC').46","('Close', 'XLC').47","('High', 'XLC').47","('Low', 'XLC').47","('Open', 'XLC').47","('Volume', 'XLC').47","('Close', 'XLC').48","('High', 'XLC').48","('Low', 'XLC').48","('Open', 'XLC').48","('Volume', 'XLC').48","('Close', 'XLC').49","('High', 'XLC').49","('Low', 'XLC').49","('Open', 'XLC').49","('Volume', 'XLC').49","('Close', 'XLC').50","('High', 'XLC').50","('Low', 'XLC').50","('Open', 'XLC').50","('Volume', 'XLC').50","('Close', 'XLC')","('High', 'XLC')","('Low', 'XLC')","('Open', 'XLC')","('Volume', 'XLC')"
2024-04-23,78.90990447998047,79.18826825599052,78.11875669865441,78.20665869575826,5068000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,78.95872497558594,79.33965592994235,78.25548674530816,79.16384450941122,6196600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,76.14576721191406,76.41925005078453,74.70021293449922,74.85648564877586,14354200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,78.2457275390625,78.42641994269292,77.54248176557977,78.02107668570362,13015600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,77.33736419677734,77.99177051406944,77.01504199804641,77.91363044434428,5357800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,76.04808807373047,77.21039747217125,76.04808807373047,77.06388669434169,7333500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,76.75133514404297,77.9624765210143,76.09692877076272,76.15553010214667,9300500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,77.52294158935547,77.64014423694054,76.5462131162965,77.11270996726708,6956800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,78.34339904785156,78.50944111915318,77.6987620555668,78.09921690116762,4813300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,79.40802764892578,79.40802764892578,78.50943179247504,78.71454387710114,4714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,79.49594116210938,79.7205920217604,79.25175900902467,79.32012971381447,3453300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,79.36896514892578,79.79091111332522,78.71455134803932,78.72432072019069,2941300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,79.76941680908203,79.76941680908203,79.15408052129962,79.26152125514457,3995900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,79.88664245605469,79.9550131679982,79.36408901689099,79.60339023461763,3563900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,79.74011993408203,79.7791899711407,79.20780465137192,79.40803579685475,2715500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,80.10150909423828,80.18941108533954,79.71569715058983,79.84755758908906,2730100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,80.6093978881836,80.67776858169621,80.05266296905313,80.5507965657004,3487700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,80.55081939697266,80.76178868881718,80.34570725829792,80.4336092669376,3136600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,80.68756103515625,80.70709233095576,80.34570746979847,80.55081960901313,2714100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,80.92196655273438,81.01475696608132,80.51174231126721,80.57034364523447,2157300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,80.81451416015625,81.00986433164321,80.57033203468286,80.78521349739498,2317200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,80.91219329833984,81.03917278497511,80.6094098182363,80.67778052186767,2602600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,79.99407958984375,81.21499042774781,79.64343286451674,81.06847963682965,3534100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,81.01964569091797,81.09778577826143,80.25779846894142,80.36523922607645,2028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,81.1563720703125,81.21498085087765,80.70707782916638,80.78521790202159,2786100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,80.72662353515625,81.07824644148103,80.57034337596828,80.58988212179085,2768800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,80.462890625,80.62894013232584,80.13080651404236,80.62894013232584,2942200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,81.32241821289062,81.36148824769666,79.90127643569072,80.34568969828129,3600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,81.64473724365234,81.96705945883075,80.95126085611089,81.55683524961145,5947600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,81.95729064941406,82.04519263606618,81.30287690188938,81.50798898925791,2879000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,82.95355987548828,82.98286054104406,82.35775483636127,82.47496495043221,4160500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,83.00238800048828,83.5591229258947,82.87540853121433,82.89494727349346,3184500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,82.43589782714844,83.29053537803328,82.36166251672438,82.99263284793665,3463000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,82.6409912109375,82.72889319078604,82.05006724518563,82.3675084489469,3442900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,82.79727935791016,82.8656500611878,82.24054435926433,82.49449587937316,5804300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
