날짜,Utilities,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2015-03-19,4428.15,,,,,,,,,,,,
2015-03-20,4436.55,,,,,,,,,,,,
2015-03-23,4431.93,,,,,,,,,,,,
2015-03-24,4479.86,,,,,,,,,,,,
2015-03-25,4479.79,,,,,,,,,,,,
2015-03-26,4458.29,,,,,,,,,,,,
2015-03-27,4457.26,,,,,,,,,,,,
2015-03-30,4492.74,,,,,,,,,,,,
2015-03-31,4564.5,,,,,,,,,,,,
2015-04-01,4558.97,,,,,,,,,,,,
2015-04-02,4535.05,,,,,,,,,,,,
2015-04-03,4540.76,,,,,,,,,,,,
2015-04-06,4543.11,,,,,,,,,,,,
2015-04-07,4535.17,,,,,,,,,,,,
2015-04-08,4666.67,,,,,,,,,,,,
2015-04-09,4693.78,,,,,,,,,,,,
2015-04-10,4816.61,,,,,,,,,,,,
2015-04-13,4955.99,,,,,,,,,,,,
2015-04-14,4886.27,,,,,,,,,,,,
2015-04-15,4988.94,,,,,,,,,,,,
2015-04-16,4942.05,,,,,,,,,,,,
2015-04-17,5008.02,,,,,,,,,,,,
2015-04-20,5152.48,,,,,,,,,,,,
2015-04-21,5146.47,,,,,,,,,,,,
2015-04-22,5168.05,,,,,,,,,,,,
2015-04-23,5215.68,,,,,,,,,,,,
2015-04-24,5170.27,,,,,,,,,,,,
2015-04-27,5141.57,,,,,,,,,,,,
2015-04-28,5150.93,,,,,,,,,,,,
2015-04-29,5138.93,,,,,,,,,,,,
2015-04-30,5049.17,,,,,,,,,,,,
2015-05-04,5080.29,,,,,,,,,,,,
2015-05-06,5058.09,,,,,,,,,,,,
2015-05-07,4987.71,,,,,,,,,,,,
2015-05-08,4950.85,,,,,,,,,,,,
2015-05-11,5045.31,,,,,,,,,,,,
2015-05-12,5032.47,,,,,,,,,,,,
2015-05-13,5087.83,,,,,,,,,,,,
2015-05-14,5021.19,,,,,,,,,,,,
2015-05-15,5027.56,,,,,,,,,,,,
2015-05-18,5132.59,,,,,,,,,,,,
2015-05-19,5162.75,,,,,,,,,,,,
2015-05-20,5103.45,,,,,,,,,,,,
2015-05-21,5102.04,,,,,,,,,,,,
2015-05-22,5143.08,,,,,,,,,,,,
2015-05-26,5145.54,,,,,,,,,,,,
2015-05-27,5055.42,,,,,,,,,,,,
2015-05-28,5037.34,,,,,,,,,,,,
2015-05-29,5026.21,,,,,,,,,,,,
2015-06-01,5002.64,,,,,,,,,,,,
2015-06-02,4905.44,,,,,,,,,,,,
2015-06-03,4973.8,,,,,,,,,,,,
2015-06-04,5017.4,,,,,,,,,,,,
2015-06-05,4949.28,,,,,,,,,,,,
2015-06-08,5055.19,,,,,,,,,,,,
2015-06-09,5109.15,,,,,,,,,,,,
2015-06-10,5049.71,,,,,,,,,,,,
2015-06-11,5046.28,,,,,,,,,,,,
2015-06-12,4995.55,,,,,,,,,,,,
2015-06-15,4977.86,,,,,,,,,,,,
2015-06-16,5032.84,,,,,,,,,,,,
2015-06-17,5104.58,,,,,,,,,,,,
2015-06-18,5223.43,,,,,,,,,,,,
2015-06-19,5227.12,,,,,,,,,,,,
2015-06-22,5149.79,,,,,,,,,,,,
2015-06-23,5163.45,,,,,,,,,,,,
2015-06-24,5197.03,,,,,,,,,,,,
2015-06-25,5236.97,,,,,,,,,,,,
2015-06-26,5255.6,,,,,,,,,,,,
2015-06-29,5146.18,,,,,,,,,,,,
2015-06-30,5214.79,,,,,,,,,,,,
2015-07-01,5341.95,,,,,,,,,,,,
2015-07-02,5411.23,,,,,,,,,,,,
2015-07-03,5383.82,,,,,,,,,,,,
2015-07-06,5213.4,,,,,,,,,,,,
2015-07-07,5042.98,,,,,,,,,,,,
2015-07-08,4873.23,,,,,,,,,,,,
2015-07-09,4912.09,,,,,,,,,,,,
2015-07-10,5010.07,,,,,,,,,,,,
2015-07-13,5116.8,,,,,,,,,,,,
2015-07-14,5144.76,,,,,,,,,,,,
2015-07-15,5246.53,,,,,,,,,,,,
2015-07-16,5245.52,,,,,,,,,,,,
2015-07-17,5249.63,,,,,,,,,,,,
2015-07-20,5283.48,,,,,,,,,,,,
2015-07-21,5332.25,,,,,,,,,,,,
2015-07-22,5222.72,,,,,,,,,,,,
2015-07-23,5200.14,,,,,,,,,,,,
2015-07-24,5151.03,,,,,,,,,,,,
2015-07-27,5168.97,,,,,,,,,,,,
2015-07-28,5123.07,,,,,,,,,,,,
2015-07-29,5122.88,,,,,,,,,,,,
2015-07-30,5095.85,,,,,,,,,,,,
2015-07-31,5139.57,,,,,,,,,,,,
2015-08-03,4969.46,,,,,,,,,,,,
2015-08-04,5012.63,,,,,,,,,,,,
2015-08-05,5095.27,,,,,,,,,,,,
2015-08-06,5078.45,,,,,,,,,,,,
2015-08-07,5074.33,,,,,,,,,,,,
2015-08-10,4934.35,,,,,,,,,,,,
2015-08-11,4858.58,,,,,,,,,,,,
2015-08-12,4709.99,,,,,,,,,,,,
2015-08-13,4841.86,,,,,,,,,,,,
2015-08-17,4896.39,,,,,,,,,,,,
2015-08-18,4753.17,,,,,,,,,,,,
2015-08-19,4637.78,,,,,,,,,,,,
2015-08-20,4569.26,,,,,,,,,,,,
2015-08-21,4511.09,,,,,,,,,,,,
2015-08-24,4421.23,,,,,,,,,,,,
2015-08-25,4472.01,,,,,,,,,,,,
2015-08-26,4653.66,,,,,,,,,,,,
2015-08-27,4740.64,,,,,,,,,,,,
2015-08-28,4836.52,,,,,,,,,,,,
2015-08-31,4777.48,,,,,,,,,,,,
2015-09-01,4697.36,,,,,,,,,,,,
2015-09-02,4659.51,,,,,,,,,,,,
2015-09-03,4608.29,,,,,,,,,,,,
2015-09-04,4506.3,,,,,,,,,,,,
2015-09-07,4483.94,,,,,,,,,,,,
2015-09-08,4399.2,,,,,,,,,,,,
2015-09-09,4646.52,,,,,,,,,,,,
2015-09-10,4744.96,,,,,,,,,,,,
2015-09-11,4721.9,,,,,,,,,,,,
2015-09-14,4743.66,,,,,,,,,,,,
2015-09-15,4751.96,,,,,,,,,,,,
2015-09-16,4870.33,,,,,,,,,,,,
2015-09-17,4892.78,,,,,,,,,,,,
2015-09-18,4984.87,,,,,,,,,,,,
2015-09-21,4884.5,,,,,,,,,,,,
2015-09-22,4959.92,,,,,,,,,,,,
2015-09-23,4888.97,,,,,,,,,,,,
2015-09-24,4945.32,,,,,,,,,,,,
2015-09-25,4912.25,,,,,,,,,,,,
2015-09-30,5021.86,,,,,,,,,,,,
2015-10-01,5070.52,,,,,,,,,,,,
2015-10-02,5064.93,,,,,,,,,,,,
2015-10-05,5126.59,,,,,,,,,,,,
2015-10-06,5166.06,,,,,,,,,,,,
2015-10-07,5115.0,,,,,,,,,,,,
2015-10-08,5111.69,,,,,,,,,,,,
2015-10-12,5096.01,,,,,,,,,,,,
2015-10-13,5053.78,,,,,,,,,,,,
2015-10-14,4975.83,,,,,,,,,,,,
2015-10-15,5093.45,,,,,,,,,,,,
2015-10-16,5108.98,,,,,,,,,,,,
2015-10-19,5107.25,,,,,,,,,,,,
2015-10-20,5093.33,,,,,,,,,,,,
2015-10-21,5119.72,,,,,,,,,,,,
2015-10-22,5069.79,,,,,,,,,,,,
2015-10-23,5160.28,,,,,,,,,,,,
2015-10-26,5186.68,,,,,,,,,,,,
2015-10-27,5170.6,,,,,,,,,,,,
2015-10-28,5226.0,,,,,,,,,,,,
2015-10-29,5204.1,,,,,,,,,,,,
2015-10-30,5070.01,,,,,,,,,,,,
2015-11-02,5129.89,,,,,,,,,,,,
2015-11-03,5201.64,,,,,,,,,,,,
2015-11-04,5236.98,,,,,,,,,,,,
2015-11-05,5160.78,,,,,,,,,,,,
2015-11-06,5132.08,,,,,,,,,,,,
2015-11-09,5005.76,,,,,,,,,,,,
2015-11-10,4924.73,,,,,,,,,,,,
2015-11-11,4925.83,,,,,,,,,,,,
2015-11-12,4938.14,,,,,,,,,,,,
2015-11-13,4961.11,,,,,,,,,,,,
2015-11-16,4958.99,,,,,,,,,,,,
2015-11-17,5077.86,,,,,,,,,,,,
2015-11-18,5062.45,,,,,,,,,,,,
2015-11-19,5203.57,,,,,,,,,,,,
2015-11-20,5222.35,,,,,,,,,,,,
2015-11-23,5295.64,,,,,,,,,,,,
2015-11-24,5370.74,,,,,,,,,,,,
2015-11-25,5301.84,,,,,,,,,,,,
2015-11-26,5352.17,,,,,,,,,,,,
2015-11-27,5326.34,,,,,,,,,,,,
2015-11-30,5233.17,,,,,,,,,,,,
2015-12-01,5357.91,,,,,,,,,,,,
2015-12-02,5357.69,,,,,,,,,,,,
2015-12-03,5302.44,,,,,,,,,,,,
2015-12-04,5228.61,,,,,,,,,,,,
2015-12-07,5200.94,,,,,,,,,,,,
2015-12-08,5176.18,,,,,,,,,,,,
2015-12-09,5208.3,,,,,,,,,,,,
2015-12-10,5167.74,,,,,,,,,,,,
2015-12-11,5194.21,,,,,,,,,,,,
2015-12-14,5134.54,,,,,,,,,,,,
2015-12-15,5089.22,,,,,,,,,,,,
2015-12-16,5231.38,,,,,,,,,,,,
2015-12-17,5305.51,,,,,,,,,,,,
2015-12-18,5302.73,,,,,,,,,,,,
2015-12-21,5326.31,,,,,,,,,,,,
2015-12-22,5355.1,,,,,,,,,,,,
2015-12-23,5389.72,,,,,,,,,,,,
2015-12-24,5372.23,,,,,,,,,,,,
2015-12-28,5307.59,,,,,,,,,,,,
2015-12-29,5356.37,,,,,,,,,,,,
2015-12-30,5346.66,,,,,,,,,,,,
2016-01-04,5318.19,,,,,,,,,,,,
2016-01-05,5321.44,,,,,,,,,,,,
2016-01-06,5353.26,,,,,,,,,,,,
2016-01-07,5257.51,,,,,,,,,,,,
2016-01-08,5318.44,,,,,,,,,,,,
2016-01-11,5241.78,,,,,,,,,,,,
2016-01-12,5244.47,,,,,,,,,,,,
2016-01-13,5333.89,,,,,,,,,,,,
2016-01-14,5213.09,,,,,,,,,,,,
2016-01-15,5111.85,,,,,,,,,,,,
2016-01-18,5096.33,,,,,,,,,,,,
2016-01-19,5057.55,,,,,,,,,,,,
2016-01-20,4959.5,,,,,,,,,,,,
2016-01-21,4980.33,,,,,,,,,,,,
2016-01-22,5044.05,,,,,,,,,,,,
2016-01-25,5147.63,,,,,,,,,,,,
2016-01-26,5021.45,,,,,,,,,,,,
2016-01-27,5111.53,,,,,,,,,,,,
2016-01-28,5127.66,,,,,,,,,,,,
2016-01-29,5171.39,,,,,,,,,,,,
2016-02-01,5210.93,,,,,,,,,,,,
2016-02-02,5098.72,,,,,,,,,,,,
2016-02-03,5162.84,,,,,,,,,,,,
2016-02-04,5259.12,,,,,,,,,,,,
2016-02-05,5249.28,,,,,,,,,,,,
2016-02-11,5054.8,,,,,,,,,,,,
2016-02-12,4878.71,,,,,,,,,,,,
2016-02-15,4891.83,,,,,,,,,,,,
2016-02-16,4981.74,,,,,,,,,,,,
2016-02-17,4878.33,,,,,,,,,,,,
2016-02-18,5022.29,,,,,,,,,,,,
2016-02-19,5091.93,,,,,,,,,,,,
2016-02-22,5130.78,,,,,,,,,,,,
2016-02-23,5112.27,,,,,,,,,,,,
2016-02-24,5065.24,,,,,,,,,,,,
2016-02-25,5120.3,,,,,,,,,,,,
2016-02-26,5125.48,,,,,,,,,,,,
2016-02-29,5152.38,,,,,,,,,,,,
2016-03-02,5293.3,,,,,,,,,,,,
2016-03-03,5258.12,,,,,,,,,,,,
2016-03-04,5221.53,,,,,,,,,,,,
2016-03-07,5209.06,,,,,,,,,,,,
2016-03-08,5174.81,,,,,,,,,,,,
2016-03-09,5164.25,,,,,,,,,,,,
2016-03-10,5238.08,,,,,,,,,,,,
2016-03-11,5184.1,,,,,,,,,,,,
2016-03-14,5246.86,,,,,,,,,,,,
2016-03-15,5271.58,,,,,,,,,,,,
2016-03-16,5327.3,,,,,,,,,,,,
2016-03-17,5427.35,,,,,,,,,,,,
2016-03-18,5421.09,,,,,,,,,,,,
2016-03-21,5400.84,,,,,,,,,,,,
2016-03-22,5361.0,,,,,,,,,,,,
2016-03-23,5367.27,,,,,,,,,,,,
2016-03-24,5436.63,,,,,,,,,,,,
2016-03-25,5490.67,,,,,,,,,,,,
2016-03-28,5490.72,,,,,,,,,,,,
2016-03-29,5523.33,,,,,,,,,,,,
2016-03-30,5578.34,,,,,,,,,,,,
2016-03-31,5551.73,,,,,,,,,,,,
2016-04-01,5497.67,,,,,,,,,,,,
2016-04-04,5586.51,,,,,,,,,,,,
2016-04-05,5491.22,,,,,,,,,,,,
2016-04-06,5509.47,,,,,,,,,,,,
2016-04-07,5526.06,,,,,,,,,,,,
2016-04-08,5551.15,,,,,,,,,,,,
2016-04-11,5507.03,,,,,,,,,,,,
2016-04-12,5542.28,,,,,,,,,,,,
2016-04-14,5660.15,,,,,,,,,,,,
2016-04-15,5591.27,,,,,,,,,,,,
2016-04-18,5625.31,,,,,,,,,,,,
2016-04-19,5588.03,,,,,,,,,,,,
2016-04-20,5530.03,,,,,,,,,,,,
2016-04-21,5603.53,,,,,,,,,,,,
2016-04-22,5566.23,,,,,,,,,,,,
2016-04-25,5592.5,,,,,,,,,,,,
2016-04-26,5530.74,,,,,,,,,,,,
2016-04-27,5540.44,,,,,,,,,,,,
2016-04-28,5482.45,,,,,,,,,,,,
2016-04-29,5452.16,,,,,,,,,,,,
2016-05-02,5453.23,,,,,,,,,,,,
2016-05-03,5463.63,,,,,,,,,,,,
2016-05-04,5414.34,,,,,,,,,,,,
2016-05-09,5390.8,,,,,,,,,,,,
2016-05-10,5429.38,,,,,,,,,,,,
2016-05-11,5456.41,,,,,,,,,,,,
2016-05-12,5502.0,,,,,,,,,,,,
2016-05-13,5443.3,,,,,,,,,,,,
2016-05-16,5444.06,,,,,,,,,,,,
2016-05-17,5457.37,,,,,,,,,,,,
2016-05-18,5372.91,,,,,,,,,,,,
2016-05-19,5308.39,,,,,,,,,,,,
2016-05-20,5324.83,,,,,,,,,,,,
2016-05-23,5335.56,,,,,,,,,,,,
2016-05-24,5251.72,,,,,,,,,,,,
2016-05-25,5336.3,,,,,,,,,,,,
2016-05-26,5299.59,,,,,,,,,,,,
2016-05-27,5376.86,,,,,,,,,,,,
2016-05-30,5358.05,,,,,,,,,,,,
2016-05-31,5375.36,,,,,,,,,,,,
2016-06-01,5359.11,,,,,,,,,,,,
2016-06-02,5391.69,,,,,,,,,,,,
2016-06-03,5367.02,,,,,,,,,,,,
2016-06-07,5398.53,,,,,,,,,,,,
2016-06-08,5484.37,,,,,,,,,,,,
2016-06-09,5490.95,,,,,,,,,,,,
2016-06-10,5434.15,,,,,,,,,,,,
2016-06-13,5334.62,,,,,,,,,,,,
2016-06-14,5298.63,,,,,,,,,,,,
2016-06-15,5263.42,,,,,,,,,,,,
2016-06-16,5252.75,,,,,,,,,,,,
2016-06-17,5240.33,,,,,,,,,,,,
2016-06-20,5318.29,,,,,,,,,,,,
2016-06-21,5314.04,,,,,,,,,,,,
2016-06-22,5345.79,,,,,,,,,,,,
2016-06-23,5309.55,,,,,,,,,,,,
2016-06-24,5125.61,,,,,,,,,,,,
2016-06-27,5139.75,,,,,,,,,,,,
2016-06-28,5177.02,,,,,,,,,,,,
2016-06-29,5317.0,,,,,,,,,,,,
2016-06-30,5349.04,,,,,,,,,,,,
2016-07-01,5362.21,,,,,,,,,,,,
2016-07-04,5451.4,,,,,,,,,,,,
2016-07-05,5443.6,,,,,,,,,,,,
2016-07-06,5374.95,,,,,,,,,,,,
2016-07-07,5408.24,,,,,,,,,,,,
2016-07-08,5300.47,,,,,,,,,,,,
2016-07-11,5339.78,,,,,,,,,,,,
2016-07-12,5376.88,,,,,,,,,,,,
2016-07-13,5399.28,,,,,,,,,,,,
2016-07-14,5443.95,,,,,,,,,,,,
2016-07-15,5431.96,,,,,,,,,,,,
2016-07-18,5462.26,,,,,,,,,,,,
2016-07-19,5442.01,,,,,,,,,,,,
2016-07-20,5432.97,,,,,,,,,,,,
2016-07-21,5362.73,,,,,,,,,,,,
2016-07-22,5348.64,,,,,,,,,,,,
2016-07-25,5301.28,,,,,,,,,,,,
2016-07-26,5328.88,,,,,,,,,,,,
2016-07-27,5249.91,,,,,,,,,,,,
2016-07-28,5266.4,,,,,,,,,,,,
2016-07-29,5250.41,,,,,,,,,,,,
2016-08-01,5271.66,,,,,,,,,,,,
2016-08-02,5241.3,,,,,,,,,,,,
2016-08-03,5159.97,,,,,,,,,,,,
2016-08-04,5177.94,,,,,,,,,,,,
2016-08-05,5122.41,,,,,,,,,,,,
2016-08-08,5176.76,,,,,,,,,,,,
2016-08-09,5236.98,,,,,,,,,,,,
2016-08-10,5307.97,,,,,,,,,,,,
2016-08-11,5305.29,,,,,,,,,,,,
2016-08-12,5311.64,,,,,,,,,,,,
2016-08-16,5290.32,,,,,,,,,,,,
2016-08-17,5304.79,,,,,,,,,,,,
2016-08-18,5225.43,,,,,,,,,,,,
2016-08-19,5213.41,,,,,,,,,,,,
2016-08-22,5201.75,,,,,,,,,,,,
2016-08-23,5248.37,,,,,,,,,,,,
2016-08-24,5230.22,,,,,,,,,,,,
2016-08-25,5177.76,,,,,,,,,,,,
2016-08-26,5198.01,,,,,,,,,,,,
2016-08-29,5149.75,,,,,,,,,,,,
2016-08-30,5157.93,,,,,,,,,,,,
2016-08-31,5171.96,,,,,,,,,,,,
2016-09-01,5224.1,,,,,,,,,,,,
2016-09-02,5246.69,,,,,,,,,,,,
2016-09-05,5261.02,,,,,,,,,,,,
2016-09-06,5193.04,,,,,,,,,,,,
2016-09-07,5160.15,,,,,,,,,,,,
2016-09-08,5171.68,,,,,,,,,,,,
2016-09-09,5143.98,,,,,,,,,,,,
2016-09-12,5097.14,,,,,,,,,,,,
2016-09-13,5051.54,,,,,,,,,,,,
2016-09-19,5081.08,,,,,,,,,,,,
2016-09-20,5097.03,,,,,,,,,,,,
2016-09-21,5127.32,,,,,,,,,,,,
2016-09-22,5159.3,,,,,,,,,,,,
2016-09-23,5203.89,,,,,,,,,,,,
2016-09-26,5218.38,,,,,,,,,,,,
2016-09-27,5267.44,,,,,,,,,,,,
2016-09-28,5246.3,,,,,,,,,,,,
2016-09-29,5244.67,,,,,,,,,,,,
2016-09-30,5222.28,,,,,,,,,,,,
2016-10-04,5260.96,,,,,,,,,,,,
2016-10-05,5229.48,,,,,,,,,,,,
2016-10-06,5199.14,,,,,,,,,,,,
2016-10-07,5099.65,,,,,,,,,,,,
2016-10-10,5140.71,,,,,,,,,,,,
2016-10-11,5198.87,,,,,,,,,,,,
2016-10-12,5202.64,,,,,,,,,,,,
2016-10-13,5129.48,,,,,,,,,,,,
2016-10-14,5152.06,,,,,,,,,,,,
2016-10-17,5172.0,,,,,,,,,,,,
2016-10-18,5216.01,,,,,,,,,,,,
2016-10-19,5204.36,,,,,,,,,,,,
2016-10-20,5228.24,,,,,,,,,,,,
2016-10-21,5211.54,,,,,,,,,,,,
2016-10-24,5214.99,,,,,,,,,,,,
2016-10-25,5099.26,,,,,,,,,,,,
2016-10-26,5050.32,,,,,,,,,,,,
2016-10-27,5092.65,,,,,,,,,,,,
2016-10-28,5053.94,,,,,,,,,,,,
2016-10-31,4987.87,,,,,,,,,,,,
2016-11-01,5016.68,,,,,,,,,,,,
2016-11-02,4931.87,,,,,,,,,,,,
2016-11-03,5010.37,,,,,,,,,,,,
2016-11-04,5008.89,,,,,,,,,,,,
2016-11-07,5054.69,,,,,,,,,,,,
2016-11-08,5095.43,,,,,,,,,,,,
2016-11-09,4991.49,,,,,,,,,,,,
2016-11-10,5099.49,,,,,,,,,,,,
2016-11-11,5026.88,,,,,,,,,,,,
2016-11-14,5020.72,,,,,,,,,,,,
2016-11-15,5016.55,,,,,,,,,,,,
2016-11-16,5041.98,,,,,,,,,,,,
2016-11-17,5018.85,,,,,,,,,,,,
2016-11-18,4952.81,,,,,,,,,,,,
2016-11-21,4884.43,,,,,,,,,,,,
2016-11-22,4908.11,,,,,,,,,,,,
2016-11-23,4898.18,,,,,,,,,,,,
2016-11-24,4795.08,,,,,,,,,,,,
2016-11-25,4814.46,,,,,,,,,,,,
2016-11-28,4825.01,,,,,,,,,,,,
2016-11-29,4899.17,,,,,,,,,,,,
2016-11-30,4831.27,,,,,,,,,,,,
2016-12-01,4878.37,,,,,,,,,,,,
2016-12-02,4837.44,,,,,,,,,,,,
2016-12-05,4848.93,,,,,,,,,,,,
2016-12-06,4935.85,,,,,,,,,,,,
2016-12-07,4918.24,,,,,,,,,,,,
2016-12-08,5042.19,,,,,,,,,,,,
2016-12-09,5034.7,,,,,,,,,,,,
2016-12-12,5049.87,,,,,,,,,,,,
2016-12-13,5078.18,,,,,,,,,,,,
2016-12-14,5049.54,,,,,,,,,,,,
2016-12-15,5113.89,,,,,,,,,,,,
2016-12-16,5082.16,,,,,,,,,,,,
2016-12-19,5095.17,,,,,,,,,,,,
2016-12-20,5073.81,,,,,,,,,,,,
2016-12-21,5086.28,,,,,,,,,,,,
2016-12-22,5070.69,,,,,,,,,,,,
2016-12-23,5128.3,,,,,,,,,,,,
2016-12-26,5103.75,,,,,,,,,,,,
2016-12-27,5135.01,,,,,,,,,,,,
2016-12-28,5084.87,,,,,,,,,,,,
2016-12-29,5113.99,,,,,,,,,,,,
2017-01-02,5064.43,,,,,,,,,,,,
2017-01-03,5143.14,,,,,,,,,,,,
2017-01-04,5148.21,,,,,,,,,,,,
2017-01-05,5137.62,,,,,,,,,,,,
2017-01-06,5127.94,,,,,,,,,,,,
2017-01-09,5103.8,,,,,,,,,,,,
2017-01-10,5102.59,,,,,,,,,,,,
2017-01-11,5186.72,,,,,,,,,,,,
2017-01-12,5236.2,,,,,,,,,,,,
2017-01-13,5263.74,,,,,,,,,,,,
2017-01-16,5248.58,,,,,,,,,,,,
2017-01-17,5277.66,,,,,,,,,,,,
2017-01-18,5210.84,,,,,,,,,,,,
2017-01-19,5193.26,,,,,,,,,,,,
2017-01-20,5145.87,,,,,,,,,,,,
2017-01-23,5130.31,,,,,,,,,,,,
2017-01-24,5155.02,,,,,,,,,,,,
2017-01-25,5149.26,,,,,,,,,,,,
2017-01-26,5153.88,,,,,,,,,,,,
2017-01-31,5091.29,,,,,,,,,,,,
2017-02-01,5151.0,,,,,,,,,,,,
2017-02-02,5117.66,,,,,,,,,,,,
2017-02-03,5090.41,,,,,,,,,,,,
2017-02-06,5064.57,,,,,,,,,,,,
2017-02-07,5047.51,,,,,,,,,,,,
2017-02-08,4985.99,,,,,,,,,,,,
2017-02-09,5004.37,,,,,,,,,,,,
2017-02-10,5072.64,,,,,,,,,,,,
2017-02-13,5123.27,,,,,,,,,,,,
2017-02-14,5141.88,,,,,,,,,,,,
2017-02-15,5199.6,,,,,,,,,,,,
2017-02-16,5131.69,,,,,,,,,,,,
2017-02-17,5148.47,,,,,,,,,,,,
2017-02-20,5120.37,,,,,,,,,,,,
2017-02-21,5145.74,,,,,,,,,,,,
2017-02-22,5121.29,,,,,,,,,,,,
2017-02-23,5129.85,,,,,,,,,,,,
2017-02-24,5156.06,,,,,,,,,,,,
2017-02-27,5157.64,,,,,,,,,,,,
2017-02-28,5155.26,,,,,,,,,,,,
2017-03-02,5110.18,,,,,,,,,,,,
2017-03-03,4931.89,,,,,,,,,,,,
2017-03-06,4920.0,,,,,,,,,,,,
2017-03-07,4977.47,,,,,,,,,,,,
2017-03-08,4983.05,,,,,,,,,,,,
2017-03-09,4964.46,,,,,,,,,,,,
2017-03-10,4954.13,,,,,,,,,,,,
2017-03-13,4997.25,,,,,,,,,,,,
2017-03-14,5015.55,,,,,,,,,,,,
2017-03-15,5009.49,,,,,,,,,,,,
2017-03-16,5044.47,,,,,,,,,,,,
2017-03-17,5083.1,,,,,,,,,,,,
2017-03-20,5054.5,,,,,,,,,,,,
2017-03-21,5104.34,,,,,,,,,,,,
2017-03-22,5052.62,,,,,,,,,,,,
2017-03-23,5052.03,,,,,,,,,,,,
2017-03-24,5082.5,,,,,,,,,,,,
2017-03-27,5041.83,,,,,,,,,,,,
2017-03-28,5140.42,,,,,,,,,,,,
2017-03-29,5167.36,,,,,,,,,,,,
2017-03-30,5140.14,,,,,,,,,,,,
2017-03-31,5145.46,,,,,,,,,,,,
2017-04-03,5146.85,,,,,,,,,,,,
2017-04-04,5085.0,,,,,,,,,,,,
2017-04-05,5072.62,,,,,,,,,,,,
2017-04-06,5065.75,,,,,,,,,,,,
2017-04-07,5056.16,,,,,,,,,,,,
2017-04-10,4974.42,,,,,,,,,,,,
2017-04-11,4978.67,,,,,,,,,,,,
2017-04-12,5000.18,,,,,,,,,,,,
2017-04-13,4983.5,,,,,,,,,,,,
2017-04-14,4972.51,,,,,,,,,,,,
2017-04-17,5056.79,,,,,,,,,,,,
2017-04-18,5025.15,,,,,,,,,,,,
2017-04-19,5048.35,,,,,,,,,,,,
2017-04-20,5142.46,,,,,,,,,,,,
2017-04-21,5200.04,,,,,,,,,,,,
2017-04-24,5184.21,,,,,,,,,,,,
2017-04-25,5148.38,,,,,,,,,,,,
2017-04-26,5184.34,,,,,,,,,,,,
2017-04-27,5176.06,,,,,,,,,,,,
2017-04-28,5127.33,,,,,,,,,,,,
2017-05-02,5146.35,,,,,,,,,,,,
2017-05-04,5240.23,,,,,,,,,,,,
2017-05-08,5353.07,,,,,,,,,,,,
2017-05-10,5377.61,,,,,,,,,,,,
2017-05-11,5527.75,,,,,,,,,,,,
2017-05-12,5443.21,,,,,,,,,,,,
2017-05-15,5436.11,,,,,,,,,,,,
2017-05-16,5477.73,,,,,,,,,,,,
2017-05-17,5470.74,,,,,,,,,,,,
2017-05-18,5431.11,,,,,,,,,,,,
2017-05-19,5484.17,,,,,,,,,,,,
2017-05-22,5564.65,,,,,,,,,,,,
2017-05-23,5554.42,,,,,,,,,,,,
2017-05-24,5570.35,,,,,,,,,,,,
2017-05-25,5629.6,,,,,,,,,,,,
2017-05-26,5659.23,,,,,,,,,,,,
2017-05-29,5679.78,,,,,,,,,,,,
2017-05-30,5641.74,,,,,,,,,,,,
2017-05-31,5619.21,,,,,,,,,,,,
2017-06-01,5608.76,,,,,,,,,,,,
2017-06-02,5569.63,,,,,,,,,,,,
2017-06-05,5540.68,,,,,,,,,,,,
2017-06-07,5535.51,,,,,,,,,,,,
2017-06-08,5536.61,,,,,,,,,,,,
2017-06-09,5535.01,,,,,,,,,,,,
2017-06-12,5486.1,,,,,,,,,,,,
2017-06-13,5510.17,,,,,,,,,,,,
2017-06-14,5456.85,,,,,,,,,,,,
2017-06-15,5403.23,,,,,,,,,,,,
2017-06-16,5430.56,,,,,,,,,,,,
2017-06-19,5386.52,,,,,,,,,,,,
2017-06-20,5371.43,,,,,,,,,,,,
2017-06-21,5401.95,,,,,,,,,,,,
2017-06-22,5445.46,,,,,,,,,,,,
2017-06-23,5470.1,,,,,,,,,,,,
2017-06-26,5410.0,,,,,,,,,,,,
2017-06-27,5426.55,,,,,,,,,,,,
2017-06-28,5426.48,,,,,,,,,,,,
2017-06-29,5388.25,,,,,,,,,,,,
2017-06-30,5450.91,,,,,,,,,,,,
2017-07-03,5523.93,,,,,,,,,,,,
2017-07-04,5441.54,,,,,,,,,,,,
2017-07-05,5424.05,,,,,,,,,,,,
2017-07-06,5395.51,,,,,,,,,,,,
2017-07-07,5381.2,,,,,,,,,,,,
2017-07-10,5356.38,,,,,,,,,,,,
2017-07-11,5405.18,,,,,,,,,,,,
2017-07-12,5377.28,,,,,,,,,,,,
2017-07-13,5433.67,,,,,,,,,,,,
2017-07-14,5498.92,,,,,,,,,,,,
2017-07-17,5534.75,,,,,,,,,,,,
2017-07-18,5576.58,,,,,,,,,,,,
2017-07-19,5594.19,,,,,,,,,,,,
2017-07-20,5615.81,,,,,,,,,,,,
2017-07-21,5590.19,,,,,,,,,,,,
2017-07-24,5607.92,,,,,,,,,,,,
