날짜,Consumer,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-01-12,4046.28,,,,,,,,,,,,
2017-01-13,4087.92,,,,,,,,,,,,
2017-01-16,4080.73,,,,,,,,,,,,
2017-01-17,4056.17,,,,,,,,,,,,
2017-01-18,4087.06,,,,,,,,,,,,
2017-01-19,4078.18,,,,,,,,,,,,
2017-01-20,4164.39,,,,,,,,,,,,
2017-01-23,4161.52,,,,,,,,,,,,
2017-01-24,4156.8,,,,,,,,,,,,
2017-01-25,4089.2,,,,,,,,,,,,
2017-01-26,4104.14,,,,,,,,,,,,
2017-01-31,4156.8,,,,,,,,,,,,
2017-02-01,4190.82,,,,,,,,,,,,
2017-02-02,4235.8,,,,,,,,,,,,
2017-02-03,4237.2,,,,,,,,,,,,
2017-02-06,4367.58,,,,,,,,,,,,
2017-02-07,4338.49,,,,,,,,,,,,
2017-02-08,4305.07,,,,,,,,,,,,
2017-02-09,4272.88,,,,,,,,,,,,
2017-02-10,4345.72,,,,,,,,,,,,
2017-02-13,4365.54,,,,,,,,,,,,
2017-02-14,4346.8,,,,,,,,,,,,
2017-02-15,4364.5,,,,,,,,,,,,
2017-02-16,4340.97,,,,,,,,,,,,
2017-02-17,4339.45,,,,,,,,,,,,
2017-02-20,4329.62,,,,,,,,,,,,
2017-02-21,4348.95,,,,,,,,,,,,
2017-02-22,4306.53,,,,,,,,,,,,
2017-02-23,4324.93,,,,,,,,,,,,
2017-02-24,4403.79,,,,,,,,,,,,
2017-02-27,4397.58,,,,,,,,,,,,
2017-02-28,4373.78,,,,,,,,,,,,
2017-03-02,4279.6,,,,,,,,,,,,
2017-03-03,4227.19,,,,,,,,,,,,
2017-03-06,4189.68,,,,,,,,,,,,
2017-03-07,4237.0,,,,,,,,,,,,
2017-03-08,4214.01,,,,,,,,,,,,
2017-03-09,4235.67,,,,,,,,,,,,
2017-03-10,4249.71,,,,,,,,,,,,
2017-03-13,4262.56,,,,,,,,,,,,
2017-03-14,4241.05,,,,,,,,,,,,
2017-03-15,4225.38,,,,,,,,,,,,
2017-03-16,4194.98,,,,,,,,,,,,
2017-03-17,4218.98,,,,,,,,,,,,
2017-03-20,4198.98,,,,,,,,,,,,
2017-03-21,4181.59,,,,,,,,,,,,
2017-03-22,4177.19,,,,,,,,,,,,
2017-03-23,4191.01,,,,,,,,,,,,
2017-03-24,4282.33,,,,,,,,,,,,
2017-03-27,4321.3,,,,,,,,,,,,
2017-03-28,4346.67,,,,,,,,,,,,
2017-03-29,4318.65,,,,,,,,,,,,
2017-03-30,4322.46,,,,,,,,,,,,
2017-03-31,4310.67,,,,,,,,,,,,
2017-04-03,4328.01,,,,,,,,,,,,
2017-04-04,4327.25,,,,,,,,,,,,
2017-04-05,4333.81,,,,,,,,,,,,
2017-04-06,4304.13,,,,,,,,,,,,
2017-04-07,4313.56,,,,,,,,,,,,
2017-04-10,4257.8,,,,,,,,,,,,
2017-04-11,4230.32,,,,,,,,,,,,
2017-04-12,4222.47,,,,,,,,,,,,
2017-04-13,4279.69,,,,,,,,,,,,
2017-04-14,4283.01,,,,,,,,,,,,
2017-04-17,4317.91,,,,,,,,,,,,
2017-04-18,4298.93,,,,,,,,,,,,
2017-04-19,4323.55,,,,,,,,,,,,
2017-04-20,4439.54,,,,,,,,,,,,
2017-04-21,4444.81,,,,,,,,,,,,
2017-04-24,4426.94,,,,,,,,,,,,
2017-04-25,4428.73,,,,,,,,,,,,
2017-04-26,4414.22,,,,,,,,,,,,
2017-04-27,4445.71,,,,,,,,,,,,
2017-04-28,4371.32,,,,,,,,,,,,
2017-05-02,4379.14,,,,,,,,,,,,
2017-05-04,4420.81,,,,,,,,,,,,
2017-05-08,4500.39,,,,,,,,,,,,
2017-05-10,4545.54,,,,,,,,,,,,
2017-05-11,4617.68,,,,,,,,,,,,
2017-05-12,4570.48,,,,,,,,,,,,
2017-05-15,4571.76,,,,,,,,,,,,
2017-05-16,4583.05,,,,,,,,,,,,
2017-05-17,4575.92,,,,,,,,,,,,
2017-05-18,4585.16,,,,,,,,,,,,
2017-05-19,4599.55,,,,,,,,,,,,
2017-05-22,4628.05,,,,,,,,,,,,
2017-05-23,4661.57,,,,,,,,,,,,
2017-05-24,4676.66,,,,,,,,,,,,
2017-05-25,4690.07,,,,,,,,,,,,
2017-05-26,4717.97,,,,,,,,,,,,
2017-05-29,4732.36,,,,,,,,,,,,
2017-05-30,4775.43,,,,,,,,,,,,
2017-05-31,4818.24,,,,,,,,,,,,
2017-06-01,4807.82,,,,,,,,,,,,
2017-06-02,4819.73,,,,,,,,,,,,
2017-06-05,4813.72,,,,,,,,,,,,
2017-06-07,4789.99,,,,,,,,,,,,
2017-06-08,4825.31,,,,,,,,,,,,
2017-06-09,4839.96,,,,,,,,,,,,
2017-06-12,4766.84,,,,,,,,,,,,
2017-06-13,4790.62,,,,,,,,,,,,
2017-06-14,4773.05,,,,,,,,,,,,
2017-06-15,4723.05,,,,,,,,,,,,
2017-06-16,4702.73,,,,,,,,,,,,
2017-06-19,4687.36,,,,,,,,,,,,
2017-06-20,4607.77,,,,,,,,,,,,
2017-06-21,4629.13,,,,,,,,,,,,
2017-06-22,4595.96,,,,,,,,,,,,
2017-06-23,4616.86,,,,,,,,,,,,
2017-06-26,4575.58,,,,,,,,,,,,
2017-06-27,4572.04,,,,,,,,,,,,
2017-06-28,4565.3,,,,,,,,,,,,
2017-06-29,4540.27,,,,,,,,,,,,
2017-06-30,4554.02,,,,,,,,,,,,
2017-07-03,4536.69,,,,,,,,,,,,
2017-07-04,4514.2,,,,,,,,,,,,
2017-07-05,4491.06,,,,,,,,,,,,
2017-07-06,4488.43,,,,,,,,,,,,
2017-07-07,4455.61,,,,,,,,,,,,
2017-07-10,4424.65,,,,,,,,,,,,
2017-07-11,4395.57,,,,,,,,,,,,
2017-07-12,4381.75,,,,,,,,,,,,
2017-07-13,4361.78,,,,,,,,,,,,
2017-07-14,4363.39,,,,,,,,,,,,
2017-07-17,4381.24,,,,,,,,,,,,
2017-07-18,4384.83,,,,,,,,,,,,
2017-07-19,4439.57,,,,,,,,,,,,
2017-07-20,4403.69,,,,,,,,,,,,
2017-07-21,4398.08,,,,,,,,,,,,
2017-07-24,4466.91,,,,,,,,,,,,
2017-07-25,4483.47,,,,,,,,,,,,
2017-07-26,4507.19,,,,,,,,,,,,
2017-07-27,4525.13,,,,,,,,,,,,
2017-07-28,4512.09,,,,,,,,,,,,
2017-07-31,4469.83,,,,,,,,,,,,
2017-08-01,4492.37,,,,,,,,,,,,
2017-08-02,4464.08,,,,,,,,,,,,
2017-08-03,4404.26,,,,,,,,,,,,
2017-08-04,4402.86,,,,,,,,,,,,
2017-08-07,4402.32,,,,,,,,,,,,
2017-08-08,4397.54,,,,,,,,,,,,
2017-08-09,4386.68,,,,,,,,,,,,
2017-08-10,4404.97,,,,,,,,,,,,
2017-08-11,4395.73,,,,,,,,,,,,
2017-08-14,4401.69,,,,,,,,,,,,
2017-08-16,4457.72,,,,,,,,,,,,
2017-08-17,4446.92,,,,,,,,,,,,
2017-08-18,4460.36,,,,,,,,,,,,
2017-08-21,4414.06,,,,,,,,,,,,
2017-08-22,4414.22,,,,,,,,,,,,
2017-08-23,4416.94,,,,,,,,,,,,
2017-08-24,4445.19,,,,,,,,,,,,
2017-08-25,4417.97,,,,,,,,,,,,
2017-08-28,4444.97,,,,,,,,,,,,
2017-08-29,4445.4,,,,,,,,,,,,
2017-08-30,4456.45,,,,,,,,,,,,
2017-08-31,4428.05,,,,,,,,,,,,
2017-09-01,4375.89,,,,,,,,,,,,
2017-09-04,4335.77,,,,,,,,,,,,
2017-09-05,4325.04,,,,,,,,,,,,
2017-09-06,4317.66,,,,,,,,,,,,
2017-09-07,4359.64,,,,,,,,,,,,
2017-09-08,4330.87,,,,,,,,,,,,
2017-09-11,4362.53,,,,,,,,,,,,
2017-09-12,4370.08,,,,,,,,,,,,
2017-09-13,4330.58,,,,,,,,,,,,
2017-09-14,4356.45,,,,,,,,,,,,
2017-09-15,4385.98,,,,,,,,,,,,
2017-09-18,4351.47,,,,,,,,,,,,
2017-09-19,4341.02,,,,,,,,,,,,
2017-09-20,4327.68,,,,,,,,,,,,
2017-09-21,4303.26,,,,,,,,,,,,
2017-09-22,4276.86,,,,,,,,,,,,
2017-09-25,4156.68,,,,,,,,,,,,
2017-09-26,4222.0,,,,,,,,,,,,
2017-09-27,4216.38,,,,,,,,,,,,
2017-09-28,4215.24,,,,,,,,,,,,
2017-09-29,4240.81,,,,,,,,,,,,
2017-10-10,4233.46,,,,,,,,,,,,
2017-10-11,4200.08,,,,,,,,,,,,
2017-10-12,4245.97,,,,,,,,,,,,
2017-10-13,4262.9,,,,,,,,,,,,
2017-10-16,4264.14,,,,,,,,,,,,
2017-10-17,4259.08,,,,,,,,,,,,
2017-10-18,4280.65,,,,,,,,,,,,
2017-10-19,4308.43,,,,,,,,,,,,
2017-10-20,4314.79,,,,,,,,,,,,
2017-10-23,4282.08,,,,,,,,,,,,
2017-10-24,4323.97,,,,,,,,,,,,
2017-10-25,4304.21,,,,,,,,,,,,
2017-10-26,4368.68,,,,,,,,,,,,
2017-10-27,4385.29,,,,,,,,,,,,
2017-10-30,4383.57,,,,,,,,,,,,
2017-10-31,4431.02,,,,,,,,,,,,
2017-11-01,4372.65,,,,,,,,,,,,
2017-11-02,4309.73,,,,,,,,,,,,
2017-11-03,4389.17,,,,,,,,,,,,
2017-11-06,4392.75,,,,,,,,,,,,
2017-11-07,4378.79,,,,,,,,,,,,
2017-11-08,4404.71,,,,,,,,,,,,
2017-11-09,4483.52,,,,,,,,,,,,
2017-11-10,4480.95,,,,,,,,,,,,
2017-11-13,4473.9,,,,,,,,,,,,
2017-11-14,4436.79,,,,,,,,,,,,
2017-11-15,4455.13,,,,,,,,,,,,
2017-11-16,4423.0,,,,,,,,,,,,
2017-11-17,4456.63,,,,,,,,,,,,
2017-11-20,4568.55,,,,,,,,,,,,
2017-11-21,4541.89,,,,,,,,,,,,
2017-11-22,4513.67,,,,,,,,,,,,
2017-11-23,4485.7,,,,,,,,,,,,
2017-11-24,4473.93,,,,,,,,,,,,
2017-11-27,4502.17,,,,,,,,,,,,
2017-11-28,4569.75,,,,,,,,,,,,
2017-11-29,4515.02,,,,,,,,,,,,
2017-11-30,4441.53,,,,,,,,,,,,
2017-12-01,4412.14,,,,,,,,,,,,
2017-12-04,4420.55,,,,,,,,,,,,
2017-12-05,4473.56,,,,,,,,,,,,
2017-12-06,4395.71,,,,,,,,,,,,
2017-12-07,4390.96,,,,,,,,,,,,
2017-12-08,4325.1,,,,,,,,,,,,
2017-12-11,4371.53,,,,,,,,,,,,
2017-12-12,4353.66,,,,,,,,,,,,
2017-12-13,4422.56,,,,,,,,,,,,
2017-12-14,4395.32,,,,,,,,,,,,
2017-12-15,4468.31,,,,,,,,,,,,
2017-12-18,4492.42,,,,,,,,,,,,
2017-12-19,4400.02,,,,,,,,,,,,
2017-12-20,4403.04,,,,,,,,,,,,
2017-12-21,4331.77,,,,,,,,,,,,
2017-12-22,4376.02,,,,,,,,,,,,
2017-12-26,4390.75,,,,,,,,,,,,
2017-12-27,4371.9,,,,,,,,,,,,
2017-12-28,4364.77,,,,,,,,,,,,
2018-01-02,4412.39,,,,,,,,,,,,
2018-01-03,4420.45,,,,,,,,,,,,
2018-01-04,4392.61,,,,,,,,,,,,
2018-01-05,4371.83,,,,,,,,,,,,
2018-01-08,4343.04,,,,,,,,,,,,
2018-01-09,4383.35,,,,,,,,,,,,
2018-01-10,4390.53,,,,,,,,,,,,
2018-01-11,4419.25,,,,,,,,,,,,
2018-01-12,4361.22,,,,,,,,,,,,
2018-01-15,4353.95,,,,,,,,,,,,
2018-01-16,4369.05,,,,,,,,,,,,
2018-01-17,4367.36,,,,,,,,,,,,
2018-01-18,4373.75,,,,,,,,,,,,
2018-01-19,4392.71,,,,,,,,,,,,
2018-01-22,4417.17,,,,,,,,,,,,
2018-01-23,4471.74,,,,,,,,,,,,
2018-01-24,4476.13,,,,,,,,,,,,
2018-01-25,4483.17,,,,,,,,,,,,
2018-01-26,4551.09,,,,,,,,,,,,
2018-01-29,4590.67,,,,,,,,,,,,
2018-01-30,4548.41,,,,,,,,,,,,
2018-01-31,4519.07,,,,,,,,,,,,
2018-02-01,4569.51,,,,,,,,,,,,
2018-02-02,4532.71,,,,,,,,,,,,
2018-02-05,4433.57,,,,,,,,,,,,
2018-02-06,4380.29,,,,,,,,,,,,
2018-02-07,4332.99,,,,,,,,,,,,
2018-02-08,4323.52,,,,,,,,,,,,
2018-02-09,4305.32,,,,,,,,,,,,
2018-02-12,4237.13,,,,,,,,,,,,
2018-02-13,4222.69,,,,,,,,,,,,
2018-02-14,4124.73,,,,,,,,,,,,
2018-02-19,4181.15,,,,,,,,,,,,
2018-02-20,4158.43,,,,,,,,,,,,
2018-02-21,4229.87,,,,,,,,,,,,
2018-02-22,4229.16,,,,,,,,,,,,
2018-02-23,4301.89,,,,,,,,,,,,
2018-02-26,4316.84,,,,,,,,,,,,
2018-02-27,4298.75,,,,,,,,,,,,
2018-02-28,4208.97,,,,,,,,,,,,
2018-03-02,4139.32,,,,,,,,,,,,
2018-03-05,4110.28,,,,,,,,,,,,
2018-03-06,4119.06,,,,,,,,,,,,
2018-03-07,4075.26,,,,,,,,,,,,
2018-03-08,4149.42,,,,,,,,,,,,
2018-03-09,4241.88,,,,,,,,,,,,
2018-03-12,4260.61,,,,,,,,,,,,
2018-03-13,4199.71,,,,,,,,,,,,
2018-03-14,4172.81,,,,,,,,,,,,
2018-03-15,4261.78,,,,,,,,,,,,
2018-03-16,4272.01,,,,,,,,,,,,
2018-03-19,4238.56,,,,,,,,,,,,
2018-03-20,4249.91,,,,,,,,,,,,
2018-03-21,4220.68,,,,,,,,,,,,
2018-03-22,4244.95,,,,,,,,,,,,
2018-03-23,4131.53,,,,,,,,,,,,
2018-03-26,4176.95,,,,,,,,,,,,
2018-03-27,4239.87,,,,,,,,,,,,
2018-03-28,4239.56,,,,,,,,,,,,
2018-03-29,4243.73,,,,,,,,,,,,
2018-03-30,4273.76,,,,,,,,,,,,
2018-04-02,4347.55,,,,,,,,,,,,
2018-04-03,4428.71,,,,,,,,,,,,
2018-04-04,4332.07,,,,,,,,,,,,
2018-04-05,4311.27,,,,,,,,,,,,
2018-04-06,4309.86,,,,,,,,,,,,
2018-04-09,4295.72,,,,,,,,,,,,
2018-04-10,4303.23,,,,,,,,,,,,
2018-04-11,4307.79,,,,,,,,,,,,
2018-04-12,4281.81,,,,,,,,,,,,
2018-04-13,4284.28,,,,,,,,,,,,
2018-04-16,4312.06,,,,,,,,,,,,
2018-04-17,4327.11,,,,,,,,,,,,
2018-04-18,4356.75,,,,,,,,,,,,
2018-04-19,4307.08,,,,,,,,,,,,
2018-04-20,4354.9,,,,,,,,,,,,
2018-04-23,4394.83,,,,,,,,,,,,
2018-04-24,4449.54,,,,,,,,,,,,
2018-04-25,4433.54,,,,,,,,,,,,
2018-04-26,4366.16,,,,,,,,,,,,
2018-04-27,4392.76,,,,,,,,,,,,
2018-04-30,4451.48,,,,,,,,,,,,
2018-05-02,4486.44,,,,,,,,,,,,
2018-05-03,4420.43,,,,,,,,,,,,
2018-05-04,4428.87,,,,,,,,,,,,
2018-05-08,4380.37,,,,,,,,,,,,
2018-05-09,4406.26,,,,,,,,,,,,
2018-05-10,4469.8,,,,,,,,,,,,
2018-05-11,4490.97,,,,,,,,,,,,
2018-05-14,4511.27,,,,,,,,,,,,
2018-05-15,4442.21,,,,,,,,,,,,
2018-05-16,4477.29,,,,,,,,,,,,
2018-05-17,4429.69,,,,,,,,,,,,
2018-05-18,4453.35,,,,,,,,,,,,
2018-05-21,4444.07,,,,,,,,,,,,
2018-05-23,4414.74,,,,,,,,,,,,
2018-05-24,4387.36,,,,,,,,,,,,
2018-05-25,4356.52,,,,,,,,,,,,
2018-05-28,4434.01,,,,,,,,,,,,
2018-05-29,4428.03,,,,,,,,,,,,
2018-05-30,4382.82,,,,,,,,,,,,
2018-05-31,4436.98,,,,,,,,,,,,
2018-06-01,4541.32,,,,,,,,,,,,
2018-06-04,4675.56,,,,,,,,,,,,
2018-06-05,4666.29,,,,,,,,,,,,
2018-06-07,4832.57,,,,,,,,,,,,
2018-06-08,4810.4,,,,,,,,,,,,
2018-06-11,4837.89,,,,,,,,,,,,
2018-06-12,4846.43,,,,,,,,,,,,
2018-06-14,4772.81,,,,,,,,,,,,
2018-06-15,4762.35,,,,,,,,,,,,
2018-06-18,4712.16,,,,,,,,,,,,
2018-06-19,4645.54,,,,,,,,,,,,
2018-06-20,4684.52,,,,,,,,,,,,
2018-06-21,4642.23,,,,,,,,,,,,
2018-06-22,4688.22,,,,,,,,,,,,
2018-06-25,4687.86,,,,,,,,,,,,
2018-06-26,4615.28,,,,,,,,,,,,
2018-06-27,4578.4,,,,,,,,,,,,
2018-06-28,4632.41,,,,,,,,,,,,
2018-06-29,4628.44,,,,,,,,,,,,
2018-07-02,4550.42,,,,,,,,,,,,
2018-07-03,4481.78,,,,,,,,,,,,
2018-07-04,4491.34,,,,,,,,,,,,
2018-07-05,4418.79,,,,,,,,,,,,
2018-07-06,4496.66,,,,,,,,,,,,
2018-07-09,4528.85,,,,,,,,,,,,
2018-07-10,4492.89,,,,,,,,,,,,
2018-07-11,4464.75,,,,,,,,,,,,
2018-07-12,4504.42,,,,,,,,,,,,
2018-07-13,4497.06,,,,,,,,,,,,
2018-07-16,4424.89,,,,,,,,,,,,
2018-07-17,4370.74,,,,,,,,,,,,
2018-07-18,4319.99,,,,,,,,,,,,
2018-07-19,4270.77,,,,,,,,,,,,
2018-07-20,4262.28,,,,,,,,,,,,
2018-07-23,4296.68,,,,,,,,,,,,
2018-07-24,4342.73,,,,,,,,,,,,
2018-07-25,4329.46,,,,,,,,,,,,
2018-07-26,4320.4,,,,,,,,,,,,
2018-07-27,4322.07,,,,,,,,,,,,
2018-07-30,4336.7,,,,,,,,,,,,
2018-07-31,4332.49,,,,,,,,,,,,
2018-08-01,4355.59,,,,,,,,,,,,
2018-08-02,4311.07,,,,,,,,,,,,
2018-08-03,4332.93,,,,,,,,,,,,
2018-08-06,4325.38,,,,,,,,,,,,
2018-08-07,4300.49,,,,,,,,,,,,
2018-08-08,4269.36,,,,,,,,,,,,
2018-08-09,4256.25,,,,,,,,,,,,
2018-08-10,4311.47,,,,,,,,,,,,
2018-08-13,4242.26,,,,,,,,,,,,
2018-08-14,4202.81,,,,,,,,,,,,
2018-08-16,4088.78,,,,,,,,,,,,
2018-08-17,4090.24,,,,,,,,,,,,
2018-08-20,4079.89,,,,,,,,,,,,
2018-08-21,4103.91,,,,,,,,,,,,
2018-08-22,4059.59,,,,,,,,,,,,
2018-08-23,4067.73,,,,,,,,,,,,
2018-08-24,4068.86,,,,,,,,,,,,
2018-08-27,4071.95,,,,,,,,,,,,
2018-08-28,4105.35,,,,,,,,,,,,
2018-08-29,4064.94,,,,,,,,,,,,
2018-08-30,4052.54,,,,,,,,,,,,
2018-08-31,4063.7,,,,,,,,,,,,
2018-09-03,4097.65,,,,,,,,,,,,
2018-09-04,4037.82,,,,,,,,,,,,
2018-09-05,4018.44,,,,,,,,,,,,
2018-09-06,4015.77,,,,,,,,,,,,
2018-09-07,3986.02,,,,,,,,,,,,
2018-09-10,4005.97,,,,,,,,,,,,
2018-09-11,3996.28,,,,,,,,,,,,
2018-09-12,4048.86,,,,,,,,,,,,
2018-09-13,4076.72,,,,,,,,,,,,
2018-09-14,4065.67,,,,,,,,,,,,
2018-09-17,4039.71,,,,,,,,,,,,
2018-09-18,4027.9,,,,,,,,,,,,
2018-09-19,4044.14,,,,,,,,,,,,
2018-09-20,4033.34,,,,,,,,,,,,
2018-09-21,4078.57,,,,,,,,,,,,
2018-09-27,4072.47,,,,,,,,,,,,
2018-09-28,4077.32,,,,,,,,,,,,
2018-10-01,4057.43,,,,,,,,,,,,
2018-10-02,3993.82,,,,,,,,,,,,
2018-10-04,3935.98,,,,,,,,,,,,
2018-10-05,3919.09,,,,,,,,,,,,
2018-10-08,3909.72,,,,,,,,,,,,
2018-10-10,3877.83,,,,,,,,,,,,
2018-10-11,3738.29,,,,,,,,,,,,
2018-10-12,3785.62,,,,,,,,,,,,
2018-10-15,3830.2,,,,,,,,,,,,
2018-10-16,3836.36,,,,,,,,,,,,
2018-10-17,3855.43,,,,,,,,,,,,
2018-10-18,3840.47,,,,,,,,,,,,
2018-10-19,3863.26,,,,,,,,,,,,
2018-10-22,3912.12,,,,,,,,,,,,
2018-10-23,3809.46,,,,,,,,,,,,
2018-10-24,3884.03,,,,,,,,,,,,
2018-10-25,3824.57,,,,,,,,,,,,
2018-10-26,3759.8,,,,,,,,,,,,
2018-10-29,3718.78,,,,,,,,,,,,
2018-10-30,3679.68,,,,,,,,,,,,
2018-10-31,3665.33,,,,,,,,,,,,
2018-11-01,3618.72,,,,,,,,,,,,
2018-11-02,3662.68,,,,,,,,,,,,
2018-11-05,3610.67,,,,,,,,,,,,
2018-11-06,3637.59,,,,,,,,,,,,
2018-11-07,3693.98,,,,,,,,,,,,
2018-11-08,3713.23,,,,,,,,,,,,
2018-11-09,3693.38,,,,,,,,,,,,
2018-11-12,3731.26,,,,,,,,,,,,
2018-11-13,3721.43,,,,,,,,,,,,
2018-11-14,3761.7,,,,,,,,,,,,
2018-11-15,3857.88,,,,,,,,,,,,
2018-11-16,3883.11,,,,,,,,,,,,
2018-11-19,3894.6,,,,,,,,,,,,
2018-11-20,3909.14,,,,,,,,,,,,
2018-11-21,3981.73,,,,,,,,,,,,
2018-11-22,3966.31,,,,,,,,,,,,
2018-11-23,3958.08,,,,,,,,,,,,
2018-11-26,4044.74,,,,,,,,,,,,
2018-11-27,4007.12,,,,,,,,,,,,
2018-11-28,3987.72,,,,,,,,,,,,
2018-11-29,3987.16,,,,,,,,,,,,
2018-11-30,3961.63,,,,,,,,,,,,
2018-12-03,3966.5,,,,,,,,,,,,
2018-12-04,3980.14,,,,,,,,,,,,
2018-12-05,4028.98,,,,,,,,,,,,
2018-12-06,3995.0,,,,,,,,,,,,
2018-12-07,3976.42,,,,,,,,,,,,
2018-12-10,4010.94,,,,,,,,,,,,
2018-12-11,3985.43,,,,,,,,,,,,
2018-12-12,4053.96,,,,,,,,,,,,
2018-12-13,4063.62,,,,,,,,,,,,
2018-12-14,4061.86,,,,,,,,,,,,
2018-12-17,4088.46,,,,,,,,,,,,
2018-12-18,4049.07,,,,,,,,,,,,
2018-12-19,4051.7,,,,,,,,,,,,
2018-12-20,4038.32,,,,,,,,,,,,
2018-12-21,4024.1,,,,,,,,,,,,
2018-12-24,3997.37,,,,,,,,,,,,
2018-12-26,3924.93,,,,,,,,,,,,
2018-12-27,3913.87,,,,,,,,,,,,
2018-12-28,3960.01,,,,,,,,,,,,
2019-01-02,3876.79,,,,,,,,,,,,
2019-01-03,3927.42,,,,,,,,,,,,
2019-01-04,4067.25,,,,,,,,,,,,
2019-01-07,4075.06,,,,,,,,,,,,
2019-01-08,4080.82,,,,,,,,,,,,
2019-01-09,4091.81,,,,,,,,,,,,
2019-01-10,4035.41,,,,,,,,,,,,
2019-01-11,4065.37,,,,,,,,,,,,
2019-01-14,4088.67,,,,,,,,,,,,
2019-01-15,4052.29,,,,,,,,,,,,
2019-01-16,4031.65,,,,,,,,,,,,
2019-01-17,4031.16,,,,,,,,,,,,
2019-01-18,4061.01,,,,,,,,,,,,
2019-01-21,4042.32,,,,,,,,,,,,
2019-01-22,4047.7,,,,,,,,,,,,
2019-01-23,4084.16,,,,,,,,,,,,
2019-01-24,4023.75,,,,,,,,,,,,
2019-01-25,4012.54,,,,,,,,,,,,
2019-01-28,3993.0,,,,,,,,,,,,
2019-01-29,4000.38,,,,,,,,,,,,
2019-01-30,3980.88,,,,,,,,,,,,
2019-01-31,4047.11,,,,,,,,,,,,
2019-02-01,4024.79,,,,,,,,,,,,
2019-02-07,4027.29,,,,,,,,,,,,
2019-02-08,4051.6,,,,,,,,,,,,
2019-02-11,4049.42,,,,,,,,,,,,
2019-02-12,4010.83,,,,,,,,,,,,
2019-02-13,4030.4,,,,,,,,,,,,
2019-02-14,4099.64,,,,,,,,,,,,
2019-02-15,4065.43,,,,,,,,,,,,
2019-02-18,4068.94,,,,,,,,,,,,
2019-02-19,4052.87,,,,,,,,,,,,
2019-02-20,4072.72,,,,,,,,,,,,
2019-02-21,4055.34,,,,,,,,,,,,
2019-02-22,4063.61,,,,,,,,,,,,
2019-02-25,4079.04,,,,,,,,,,,,
2019-02-26,4058.08,,,,,,,,,,,,
2019-02-27,4060.83,,,,,,,,,,,,
2019-02-28,4014.01,,,,,,,,,,,,
2019-03-04,4050.95,,,,,,,,,,,,
2019-03-05,4059.87,,,,,,,,,,,,
2019-03-06,4054.46,,,,,,,,,,,,
2019-03-07,4030.59,,,,,,,,,,,,
2019-03-08,3987.25,,,,,,,,,,,,
2019-03-11,4071.27,,,,,,,,,,,,
2019-03-12,4076.45,,,,,,,,,,,,
2019-03-13,4090.2,,,,,,,,,,,,
2019-03-14,4109.9,,,,,,,,,,,,
2019-03-15,4117.75,,,,,,,,,,,,
2019-03-18,4142.02,,,,,,,,,,,,
2019-03-19,4125.89,,,,,,,,,,,,
2019-03-20,4102.95,,,,,,,,,,,,
2019-03-21,4030.91,,,,,,,,,,,,
2019-03-22,4017.09,,,,,,,,,,,,
2019-03-25,3978.3,,,,,,,,,,,,
2019-03-26,4034.68,,,,,,,,,,,,
2019-03-27,4061.99,,,,,,,,,,,,
2019-03-28,4010.91,,,,,,,,,,,,
2019-03-29,4050.36,,,,,,,,,,,,
2019-04-01,4051.3,,,,,,,,,,,,
2019-04-02,4026.21,,,,,,,,,,,,
2019-04-03,4015.74,,,,,,,,,,,,
2019-04-04,4010.75,,,,,,,,,,,,
2019-04-05,3980.76,,,,,,,,,,,,
2019-04-08,4013.28,,,,,,,,,,,,
2019-04-09,4031.81,,,,,,,,,,,,
2019-04-10,4054.61,,,,,,,,,,,,
2019-04-11,4048.03,,,,,,,,,,,,
2019-04-12,4032.67,,,,,,,,,,,,
2019-04-15,4035.79,,,,,,,,,,,,
2019-04-16,4015.68,,,,,,,,,,,,
2019-04-17,4002.57,,,,,,,,,,,,
2019-04-18,3962.93,,,,,,,,,,,,
2019-04-19,3943.36,,,,,,,,,,,,
2019-04-22,3970.38,,,,,,,,,,,,
2019-04-23,3987.2,,,,,,,,,,,,
2019-04-24,4003.96,,,,,,,,,,,,
2019-04-25,3970.09,,,,,,,,,,,,
2019-04-26,3979.24,,,,,,,,,,,,
2019-04-29,4010.74,,,,,,,,,,,,
2019-04-30,3991.86,,,,,,,,,,,,
2019-05-02,3974.47,,,,,,,,,,,,
2019-05-03,3958.42,,,,,,,,,,,,
2019-05-07,3961.14,,,,,,,,,,,,
2019-05-08,3968.1,,,,,,,,,,,,
2019-05-09,3860.3,,,,,,,,,,,,
2019-05-10,3867.69,,,,,,,,,,,,
2019-05-13,3832.83,,,,,,,,,,,,
2019-05-14,3815.99,,,,,,,,,,,,
2019-05-15,3837.4,,,,,,,,,,,,
2019-05-16,3794.26,,,,,,,,,,,,
2019-05-17,3727.88,,,,,,,,,,,,
2019-05-20,3726.55,,,,,,,,,,,,
2019-05-21,3733.3,,,,,,,,,,,,
2019-05-22,3692.88,,,,,,,,,,,,
2019-05-23,3734.45,,,,,,,,,,,,
2019-05-24,3700.25,,,,,,,,,,,,
2019-05-27,3665.55,,,,,,,,,,,,
2019-05-28,3713.88,,,,,,,,,,,,
2019-05-29,3669.48,,,,,,,,,,,,
2019-05-30,3638.68,,,,,,,,,,,,
2019-05-31,3645.13,,,,,,,,,,,,
