날짜,IT,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2020-09-29,,2331.51,2339.83,2320.04,2327.89,646218105.0,9487146664002.0,1584465079441896.0,,,,,
2020-10-05,,2330.55,2364.73,2327.83,2358.0,763618171.0,10682774304838.0,1604627371598546.0,,,,,
2020-10-06,,2369.17,2378.28,2355.39,2365.9,861754649.0,11131424105719.0,1609944298087034.0,,,,,
2020-10-07,,2350.82,2387.45,2347.82,2386.94,737994343.0,8971100519076.0,1624292281536511.0,,,,,
2020-10-08,,2408.49,2409.01,2383.82,2391.96,961726151.0,12530442220994.0,1628133500468590.0,,,,,
2020-10-12,,2404.18,2409.42,2393.74,2403.73,843574320.0,10693282773334.0,1636302268568863.0,,,,,
2020-10-13,,2416.85,2418.89,2385.87,2403.15,724920330.0,10203177944787.0,1636705769564671.0,,,,,
2020-10-14,,2403.74,2405.56,2375.54,2380.48,901176740.0,11018495309857.0,1621936204288970.0,,,,,
2020-10-15,,2375.91,2376.73,2348.74,2361.21,1165501314.0,13029475151158.0,1617478082483597.0,,,,,
2020-10-16,,2363.88,2370.73,2325.03,2341.53,920205454.0,11141460474055.0,1604041752351323.0,,,,,
2020-10-19,,2352.92,2364.25,2344.77,2346.74,931645042.0,10490729774189.0,1607299315745084.0,,,,,
2020-10-20,,2333.56,2358.41,2322.06,2358.41,874293348.0,11833547961055.0,1616230745099862.0,,,,,
2020-10-21,,2363.03,2371.74,2356.32,2370.86,812837069.0,9864097899775.0,1624489276959617.0,,,,,
2020-10-22,,2355.61,2360.22,2339.73,2355.05,815612184.0,9774988622255.0,1614311508932465.0,,,,,
2020-10-23,,2364.84,2368.57,2344.49,2360.81,890384626.0,10724121608942.0,1618108162219142.0,,,,,
2020-10-26,,2366.5,2374.5,2342.58,2343.91,822267739.0,11654273569215.0,1607185398283116.0,,,,,
2020-10-27,,2328.66,2349.33,2321.23,2330.84,666941810.0,11269186068061.0,1598388909961950.0,,,,,
2020-10-28,,2324.18,2345.46,2316.47,2345.26,705770290.0,8941027932538.0,1607471156017429.0,,,,,
2020-10-29,,2312.34,2330.17,2299.91,2326.67,509768187.0,10357788036488.0,1594058108729745.0,,,,,
2020-10-30,,2319.56,2320.2,2266.93,2267.15,795585220.0,11782117594513.0,1553004436321479.0,,,,,
2020-11-02,,2276.61,2302.64,2267.95,2300.16,678501162.0,8514452400699.0,1575793149855746.0,,,,,
2020-11-03,,2315.81,2344.77,2315.3,2343.31,887445456.0,10874229018838.0,1605475497111717.0,,,,,
2020-11-04,,2361.32,2371.14,2339.95,2357.32,986786300.0,14835038714079.0,1614836760091792.0,,,,,
2020-11-05,,2373.41,2413.79,2370.85,2413.79,702037484.0,12578752394172.0,1653392888446002.0,,,,,
2020-11-06,,2421.79,2431.11,2404.97,2416.5,825568502.0,12579332613740.0,1655495906955745.0,,,,,
2020-11-09,,2438.63,2459.15,2434.52,2447.2,1354862753.0,14847225309910.0,1676944568916187.0,,,,,
2020-11-10,,2453.95,2457.94,2435.59,2452.83,1464168039.0,17981336024179.0,1681030953363295.0,,,,,
2020-11-11,,2459.5,2488.04,2459.5,2485.87,1272038626.0,18307325541732.0,1703946066895422.0,,,,,
2020-11-12,,2482.68,2488.79,2467.04,2475.62,1278691998.0,16420009591949.0,1698329618456244.0,,,,,
2020-11-13,,2470.12,2495.77,2460.96,2493.87,1072383498.0,17043855124582.0,1710439788437341.0,,,,,
2020-11-16,,2507.46,2546.37,2507.46,2543.03,1239135119.0,19088399737620.0,1744282188041007.0,,,,,
2020-11-17,,2544.12,2556.09,2533.34,2539.15,1267494728.0,17795513090344.0,1742186196159940.0,,,,,
2020-11-18,,2548.85,2553.95,2536.78,2545.64,923504383.0,13554047699644.0,1746416815167178.0,,,,,
2020-11-19,,2536.89,2548.95,2529.53,2547.42,976483462.0,12515007352046.0,1747598155153766.0,,,,,
2020-11-20,,2544.06,2558.21,2539.79,2553.5,1129500879.0,12266185661760.0,1752065079766571.0,,,,,
2020-11-23,,2560.04,2605.58,2553.7,2602.59,1649443107.0,15763526188303.0,1786992047787319.0,,,,,
2020-11-24,,2616.28,2628.52,2605.03,2617.76,1364506405.0,16886574054872.0,1797825354983515.0,,,,,
2020-11-25,,2637.34,2642.26,2583.41,2601.54,1410104868.0,21795847753690.0,1786075295495671.0,,,,,
2020-11-26,,2605.73,2625.97,2592.43,2625.91,1387435238.0,12714565083678.0,1803103424613782.0,,,,,
2020-11-27,,2624.8,2635.0,2618.47,2633.45,1196041606.0,12641691352531.0,1808171429285452.8,,,,,
2020-11-30,,2648.05,2648.66,2591.34,2591.34,1311831336.0,21231831917326.0,1779635399547144.0,,,,,
2020-12-01,,2613.42,2638.87,2611.67,2634.25,1151129297.0,15947293131345.0,1809494578238152.8,,,,,
2020-12-02,,2645.88,2677.26,2644.53,2675.9,1076203655.0,17506705123429.0,1838364843453852.0,,,,,
2020-12-03,,2686.38,2696.22,2672.85,2696.22,817065939.0,15605053580066.0,1852628727864506.0,,,,,
2020-12-04,,2705.34,2742.77,2705.34,2731.45,1778896587.0,19875836212787.0,1877444703497804.8,,,,,
2020-12-07,,2738.11,2754.01,2711.42,2745.44,1499265153.0,17933011742727.0,1888221381669924.8,,,,,
2020-12-08,,2745.13,2747.45,2700.92,2700.93,1415239942.0,17157198863683.0,1857599327331940.0,,,,,
2020-12-09,,2703.3,2755.47,2703.3,2755.47,1252304581.0,17007606430269.0,1894556865472972.0,,,,,
2020-12-10,,2750.34,2765.46,2718.7,2746.46,1227651010.0,20630646948075.0,1889374447167520.8,,,,,
2020-12-11,,2754.16,2781.04,2754.16,2770.06,1215239032.0,18329100479780.0,1906299604955606.0,,,,,
2020-12-14,,2769.43,2782.79,2755.29,2762.2,1113630947.0,17012253010491.0,1901627365336434.0,,,,,
2020-12-15,,2763.65,2769.37,2735.08,2756.82,1093522786.0,15537969160194.0,1897677116864840.8,,,,,
2020-12-16,,2763.64,2781.08,2761.5,2771.79,1166637812.0,13649676610565.0,1907811219051220.0,,,,,
2020-12-17,,2769.89,2772.71,2742.25,2770.43,1015484002.0,16275328677791.0,1906419279762760.0,,,,,
2020-12-18,,2770.95,2782.15,2762.8,2772.18,1059143711.0,19166224753391.0,1907350242179315.2,,,,,
2020-12-21,,2771.98,2780.24,2747.09,2778.65,1139513643.0,18972230585146.0,1911737300659012.8,,,,,
2020-12-22,,2772.03,2774.22,2733.64,2733.68,1260761729.0,19881377633257.0,1881809988083712.8,,,,,
2020-12-23,,2737.74,2769.08,2716.28,2759.82,1121346859.0,20281217886958.0,1901461519264268.8,,,,,
2020-12-24,,2762.6,2812.16,2762.6,2806.86,1030890446.0,19984695285723.0,1936826862099535.2,,,,,
2020-12-28,,2820.95,2834.59,2799.56,2808.6,1006249698.0,24197780569919.0,1938374378317299.2,,,,,
2020-12-29,,2810.55,2823.44,2792.06,2820.51,1046839004.0,19299049133439.0,1944111085790440.0,,,,,
2020-12-30,,2820.36,2878.21,2809.35,2873.47,1074033495.0,17928854517044.0,1980543161609060.8,,,,,
2021-01-04,2944.45,,,,,,,,,,,,
2021-01-05,2990.57,,,,,,,,,,,,
2021-01-06,2968.21,,,,,,,,,,,,
2021-01-07,3031.68,,,,,,,,,,,,
2021-01-08,3152.18,,,,,,,,,,,,
2021-01-11,3148.45,,,,,,,,,,,,
2021-01-12,3125.95,,,,,,,,,,,,
2021-01-13,3148.29,,,,,,,,,,,,
2021-01-14,3149.93,,,,,,,,,,,,
2021-01-15,3085.9,,,,,,,,,,,,
2021-01-18,3013.93,,,,,,,,,,,,
2021-01-19,3092.66,,,,,,,,,,,,
2021-01-20,3114.55,,,,,,,,,,,,
2021-01-21,3160.84,,,,,,,,,,,,
2021-01-22,3140.63,,,,,,,,,,,,
2021-01-25,3208.99,,,,,,,,,,,,
2021-01-26,3140.31,,,,,,,,,,,,
2021-01-27,3122.56,,,,,,,,,,,,
2021-01-28,3069.05,,,,,,,,,,,,
2021-01-29,2976.21,,,,,,,,,,,,
2021-02-01,3056.53,,,,,,,,,,,,
2021-02-02,3096.81,,,,,,,,,,,,
2021-02-03,3129.68,,,,,,,,,,,,
2021-02-04,3087.55,,,,,,,,,,,,
2021-02-05,3120.63,,,,,,,,,,,,
2021-02-08,3091.24,,,,,,,,,,,,
2021-02-09,3084.67,,,,,,,,,,,,
2021-02-10,3100.58,,,,,,,,,,,,
2021-02-15,3147.0,,,,,,,,,,,,
2021-02-16,3163.25,,,,,,,,,,,,
2021-02-17,3133.73,,,,,,,,,,,,
2021-02-18,3086.66,,,,,,,,,,,,
2021-02-19,3107.62,,,,,,,,,,,,
2021-02-22,3079.75,,,,,,,,,,,,
2021-02-23,3070.09,,,,,,,,,,,,
2021-02-24,2994.98,,,,,,,,,,,,
2021-02-25,3099.69,,,,,,,,,,,,
2021-02-26,3012.95,,,,,,,,,,,,
2021-03-02,3043.87,,,,,,,,,,,,
2021-03-03,3082.99,,,,,,,,,,,,
2021-03-04,3043.49,,,,,,,,,,,,
2021-03-05,3026.26,,,,,,,,,,,,
2021-03-08,2996.11,,,,,,,,,,,,
2021-03-09,2976.12,,,,,,,,,,,,
2021-03-10,2958.12,,,,,,,,,,,,
2021-03-11,3013.7,,,,,,,,,,,,
2021-03-12,3054.39,,,,,,,,,,,,
2021-03-15,3045.71,,,,,,,,,,,,
2021-03-16,3067.17,,,,,,,,,,,,
2021-03-17,3047.5,,,,,,,,,,,,
2021-03-18,3066.01,,,,,,,,,,,,
2021-03-19,3039.53,,,,,,,,,,,,
2021-03-22,3035.46,,,,,,,,,,,,
2021-03-23,3004.74,,,,,,,,,,,,
2021-03-24,2996.35,,,,,,,,,,,,
2021-03-25,3008.33,,,,,,,,,,,,
2021-03-26,3041.01,,,,,,,,,,,,
2021-03-29,3036.04,,,,,,,,,,,,
2021-03-30,3070.0,,,,,,,,,,,,
2021-03-31,3061.42,,,,,,,,,,,,
2021-04-01,3087.4,,,,,,,,,,,,
2021-04-02,3112.8,,,,,,,,,,,,
2021-04-05,3120.83,,,,,,,,,,,,
2021-04-06,3127.08,,,,,,,,,,,,
2021-04-07,3137.41,,,,,,,,,,,,
2021-04-08,3143.26,,,,,,,,,,,,
2021-04-09,3131.88,,,,,,,,,,,,
2021-04-12,3135.59,,,,,,,,,,,,
2021-04-13,3169.08,,,,,,,,,,,,
2021-04-14,3182.38,,,,,,,,,,,,
2021-04-15,3194.33,,,,,,,,,,,,
2021-04-16,3198.62,,,,,,,,,,,,
2021-04-19,3198.84,,,,,,,,,,,,
2021-04-20,3220.7,,,,,,,,,,,,
2021-04-21,3171.66,,,,,,,,,,,,
2021-04-22,3177.52,,,,,,,,,,,,
2021-04-23,3186.1,,,,,,,,,,,,
2021-04-26,3217.53,,,,,,,,,,,,
2021-04-27,3215.42,,,,,,,,,,,,
2021-04-28,3181.47,,,,,,,,,,,,
2021-04-29,3174.07,,,,,,,,,,,,
2021-04-30,3147.86,,,,,,,,,,,,
2021-05-03,3127.2,,,,,,,,,,,,
2021-05-04,3147.37,,,,,,,,,,,,
2021-05-06,3178.74,,,,,,,,,,,,
2021-05-07,3197.2,,,,,,,,,,,,
2021-05-10,3249.3,,,,,,,,,,,,
2021-05-11,3209.43,,,,,,,,,,,,
2021-05-12,3161.66,,,,,,,,,,,,
2021-05-13,3122.11,,,,,,,,,,,,
2021-05-14,3153.32,,,,,,,,,,,,
2021-05-17,3134.52,,,,,,,,,,,,
2021-05-18,3173.05,,,,,,,,,,,,
2021-05-20,3162.28,,,,,,,,,,,,
2021-05-21,3156.42,,,,,,,,,,,,
2021-05-24,3144.3,,,,,,,,,,,,
2021-05-25,3171.32,,,,,,,,,,,,
2021-05-26,3168.43,,,,,,,,,,,,
2021-05-27,3165.51,,,,,,,,,,,,
2021-05-28,3188.73,,,,,,,,,,,,
2021-05-31,3203.92,,,,,,,,,,,,
2021-06-01,3221.87,,,,,,,,,,,,
2021-06-02,3224.23,,,,,,,,,,,,
2021-06-03,3247.43,,,,,,,,,,,,
2021-06-04,3240.08,,,,,,,,,,,,
2021-06-07,3252.12,,,,,,,,,,,,
2021-06-08,3247.83,,,,,,,,,,,,
2021-06-09,3216.18,,,,,,,,,,,,
2021-06-10,3224.64,,,,,,,,,,,,
2021-06-11,3249.32,,,,,,,,,,,,
2021-06-14,3252.13,,,,,,,,,,,,
2021-06-15,3258.63,,,,,,,,,,,,
2021-06-16,3278.68,,,,,,,,,,,,
2021-06-17,3264.96,,,,,,,,,,,,
2021-06-18,3267.93,,,,,,,,,,,,
2021-06-21,3240.79,,,,,,,,,,,,
2021-06-22,3263.88,,,,,,,,,,,,
2021-06-23,3276.19,,,,,,,,,,,,
2021-06-24,3286.1,,,,,,,,,,,,
2021-06-25,3302.84,,,,,,,,,,,,
2021-06-28,3301.89,,,,,,,,,,,,
2021-06-29,3286.68,,,,,,,,,,,,
2021-06-30,3296.68,,,,,,,,,,,,
2021-07-01,3282.06,,,,,,,,,,,,
2021-07-02,3281.78,,,,,,,,,,,,
2021-07-05,3293.21,,,,,,,,,,,,
2021-07-06,3305.21,,,,,,,,,,,,
2021-07-07,3285.34,,,,,,,,,,,,
2021-07-08,3252.68,,,,,,,,,,,,
2021-07-09,3217.95,,,,,,,,,,,,
2021-07-12,3246.47,,,,,,,,,,,,
2021-07-13,3271.38,,,,,,,,,,,,
2021-07-14,3264.81,,,,,,,,,,,,
2021-07-15,3286.22,,,,,,,,,,,,
2021-07-16,3276.91,,,,,,,,,,,,
2021-07-19,3244.04,,,,,,,,,,,,
2021-07-20,3232.7,,,,,,,,,,,,
2021-07-21,3215.91,,,,,,,,,,,,
2021-07-22,3250.21,,,,,,,,,,,,
2021-07-23,3254.42,,,,,,,,,,,,
2021-07-26,3224.95,,,,,,,,,,,,
2021-07-27,3232.53,,,,,,,,,,,,
2021-07-28,3236.86,,,,,,,,,,,,
2021-07-29,3242.65,,,,,,,,,,,,
2021-07-30,3202.32,,,,,,,,,,,,
2021-08-02,3223.04,,,,,,,,,,,,
2021-08-03,3237.14,,,,,,,,,,,,
2021-08-04,3280.38,,,,,,,,,,,,
2021-08-05,3276.13,,,,,,,,,,,,
2021-08-06,3270.36,,,,,,,,,,,,
2021-08-09,3260.42,,,,,,,,,,,,
2021-08-10,3243.19,,,,,,,,,,,,
2021-08-11,3220.62,,,,,,,,,,,,
2021-08-12,3208.38,,,,,,,,,,,,
2021-08-13,3171.29,,,,,,,,,,,,
2021-08-17,3143.09,,,,,,,,,,,,
2021-08-18,3158.93,,,,,,,,,,,,
2021-08-19,3097.83,,,,,,,,,,,,
2021-08-20,3060.51,,,,,,,,,,,,
2021-08-23,3090.21,,,,,,,,,,,,
2021-08-24,3138.3,,,,,,,,,,,,
2021-08-25,3146.81,,,,,,,,,,,,
2021-08-26,3128.53,,,,,,,,,,,,
2021-08-27,3133.9,,,,,,,,,,,,
2021-08-30,3144.19,,,,,,,,,,,,
2021-08-31,3199.27,,,,,,,,,,,,
2021-09-01,3207.02,,,,,,,,,,,,
2021-09-02,3175.85,,,,,,,,,,,,
2021-09-03,3201.06,,,,,,,,,,,,
2021-09-06,3203.33,,,,,,,,,,,,
2021-09-07,3187.42,,,,,,,,,,,,
2021-09-08,3162.99,,,,,,,,,,,,
2021-09-09,3114.7,,,,,,,,,,,,
2021-09-10,3125.76,,,,,,,,,,,,
2021-09-13,3127.86,,,,,,,,,,,,
2021-09-14,3148.83,,,,,,,,,,,,
2021-09-15,3153.4,,,,,,,,,,,,
2021-09-16,3130.09,,,,,,,,,,,,
2021-09-17,3140.51,,,,,,,,,,,,
2021-09-23,3127.58,,,,,,,,,,,,
2021-09-24,3125.24,,,,,,,,,,,,
2021-09-27,3133.64,,,,,,,,,,,,
2021-09-28,3097.92,,,,,,,,,,,,
2021-09-29,3060.27,,,,,,,,,,,,
2021-09-30,3068.82,,,,,,,,,,,,
2021-10-01,3019.18,,,,,,,,,,,,
2021-10-05,2962.17,,,,,,,,,,,,
2021-10-06,2908.31,,,,,,,,,,,,
2021-10-07,2959.46,,,,,,,,,,,,
2021-10-08,2956.3,,,,,,,,,,,,
2021-10-12,2916.38,,,,,,,,,,,,
2021-10-13,2944.41,,,,,,,,,,,,
2021-10-14,2988.64,,,,,,,,,,,,
2021-10-15,3015.06,,,,,,,,,,,,
2021-10-18,3006.68,,,,,,,,,,,,
2021-10-19,3029.04,,,,,,,,,,,,
2021-10-20,3013.13,,,,,,,,,,,,
2021-10-21,3007.33,,,,,,,,,,,,
2021-10-22,3006.16,,,,,,,,,,,,
2021-10-25,3020.54,,,,,,,,,,,,
2021-10-26,3049.08,,,,,,,,,,,,
2021-10-27,3025.49,,,,,,,,,,,,
2021-10-28,3009.55,,,,,,,,,,,,
2021-10-29,2970.68,,,,,,,,,,,,
2021-11-01,2978.94,,,,,,,,,,,,
2021-11-02,3013.49,,,,,,,,,,,,
2021-11-03,2975.71,,,,,,,,,,,,
2021-11-04,2983.22,,,,,,,,,,,,
2021-11-05,2969.27,,,,,,,,,,,,
2021-11-08,2960.2,,,,,,,,,,,,
2021-11-09,2962.46,,,,,,,,,,,,
2021-11-10,2930.17,,,,,,,,,,,,
2021-11-11,2924.92,,,,,,,,,,,,
2021-11-12,2968.8,,,,,,,,,,,,
2021-11-15,2999.52,,,,,,,,,,,,
2021-11-16,2997.21,,,,,,,,,,,,
2021-11-17,2962.42,,,,,,,,,,,,
2021-11-18,2947.38,,,,,,,,,,,,
2021-11-19,2971.02,,,,,,,,,,,,
2021-11-22,3013.25,,,,,,,,,,,,
2021-11-23,2997.33,,,,,,,,,,,,
2021-11-24,2994.29,,,,,,,,,,,,
2021-11-25,2980.27,,,,,,,,,,,,
2021-11-26,2936.44,,,,,,,,,,,,
2021-11-29,2909.32,,,,,,,,,,,,
2021-11-30,2839.01,,,,,,,,,,,,
2021-12-01,2899.72,,,,,,,,,,,,
2021-12-02,2945.27,,,,,,,,,,,,
2021-12-03,2968.33,,,,,,,,,,,,
2021-12-06,2973.25,,,,,,,,,,,,
2021-12-07,2991.72,,,,,,,,,,,,
2021-12-08,3001.8,,,,,,,,,,,,
2021-12-09,3029.57,,,,,,,,,,,,
2021-12-10,3010.23,,,,,,,,,,,,
2021-12-13,3001.66,,,,,,,,,,,,
2021-12-14,2987.95,,,,,,,,,,,,
2021-12-15,2989.39,,,,,,,,,,,,
2021-12-16,3006.41,,,,,,,,,,,,
2021-12-17,3017.73,,,,,,,,,,,,
2021-12-20,2963.0,,,,,,,,,,,,
2021-12-21,2975.03,,,,,,,,,,,,
2021-12-22,2984.48,,,,,,,,,,,,
2021-12-23,2998.17,,,,,,,,,,,,
2021-12-24,3012.43,,,,,,,,,,,,
2021-12-27,2999.55,,,,,,,,,,,,
2021-12-28,3020.24,,,,,,,,,,,,
2021-12-29,2993.29,,,,,,,,,,,,
2021-12-30,2977.65,,,,,,,,,,,,
2022-01-03,2988.77,,,,,,,,,,,,
2022-01-04,2989.24,,,,,,,,,,,,
2022-01-05,2953.97,,,,,,,,,,,,
2022-01-06,2920.53,,,,,,,,,,,,
2022-01-07,2954.89,,,,,,,,,,,,
2022-01-10,2926.72,,,,,,,,,,,,
2022-01-11,2927.38,,,,,,,,,,,,
2022-01-12,2972.48,,,,,,,,,,,,
2022-01-13,2962.09,,,,,,,,,,,,
2022-01-14,2921.92,,,,,,,,,,,,
2022-01-17,2890.1,,,,,,,,,,,,
2022-01-18,2864.24,,,,,,,,,,,,
2022-01-19,2842.28,,,,,,,,,,,,
2022-01-20,2862.68,,,,,,,,,,,,
2022-01-21,2834.29,,,,,,,,,,,,
2022-01-24,2792.0,,,,,,,,,,,,
2022-01-25,2720.39,,,,,,,,,,,,
2022-01-26,2709.24,,,,,,,,,,,,
2022-01-27,2614.49,,,,,,,,,,,,
2022-01-28,2663.34,,,,,,,,,,,,
2022-02-03,2707.82,,,,,,,,,,,,
2022-02-04,2750.26,,,,,,,,,,,,
2022-02-07,2745.06,,,,,,,,,,,,
2022-02-08,2746.47,,,,,,,,,,,,
2022-02-09,2768.85,,,,,,,,,,,,
2022-02-10,2771.93,,,,,,,,,,,,
2022-02-11,2747.71,,,,,,,,,,,,
2022-02-14,2704.48,,,,,,,,,,,,
2022-02-15,2676.54,,,,,,,,,,,,
2022-02-16,2729.68,,,,,,,,,,,,
2022-02-17,2744.09,,,,,,,,,,,,
2022-02-18,2744.52,,,,,,,,,,,,
2022-02-21,2743.8,,,,,,,,,,,,
2022-02-22,2706.79,,,,,,,,,,,,
2022-02-23,2719.53,,,,,,,,,,,,
2022-02-24,2648.8,,,,,,,,,,,,
2022-02-25,2676.76,,,,,,,,,,,,
2022-02-28,2699.18,,,,,,,,,,,,
2022-03-02,2703.52,,,,,,,,,,,,
2022-03-03,2747.08,,,,,,,,,,,,
2022-03-04,2713.43,,,,,,,,,,,,
2022-03-07,2651.31,,,,,,,,,,,,
2022-03-08,2622.4,,,,,,,,,,,,
2022-03-10,2680.32,,,,,,,,,,,,
2022-03-11,2661.28,,,,,,,,,,,,
2022-03-14,2645.65,,,,,,,,,,,,
2022-03-15,2621.53,,,,,,,,,,,,
2022-03-16,2659.23,,,,,,,,,,,,
2022-03-17,2694.51,,,,,,,,,,,,
2022-03-18,2707.02,,,,,,,,,,,,
2022-03-21,2686.05,,,,,,,,,,,,
2022-03-22,2710.0,,,,,,,,,,,,
2022-03-23,2735.05,,,,,,,,,,,,
2022-03-24,2729.66,,,,,,,,,,,,
2022-03-25,2729.98,,,,,,,,,,,,
2022-03-28,2729.56,,,,,,,,,,,,
2022-03-29,2741.07,,,,,,,,,,,,
2022-03-30,2746.74,,,,,,,,,,,,
2022-03-31,2757.65,,,,,,,,,,,,
2022-04-01,2739.85,,,,,,,,,,,,
2022-04-04,2757.9,,,,,,,,,,,,
2022-04-05,2759.2,,,,,,,,,,,,
2022-04-06,2735.03,,,,,,,,,,,,
2022-04-07,2695.86,,,,,,,,,,,,
2022-04-08,2700.39,,,,,,,,,,,,
2022-04-11,2693.1,,,,,,,,,,,,
2022-04-12,2666.76,,,,,,,,,,,,
2022-04-13,2716.49,,,,,,,,,,,,
2022-04-14,2716.71,,,,,,,,,,,,
2022-04-15,2696.06,,,,,,,,,,,,
2022-04-18,2693.21,,,,,,,,,,,,
2022-04-19,2718.89,,,,,,,,,,,,
2022-04-20,2718.69,,,,,,,,,,,,
2022-04-21,2728.21,,,,,,,,,,,,
2022-04-22,2704.71,,,,,,,,,,,,
2022-04-25,2657.13,,,,,,,,,,,,
2022-04-26,2668.31,,,,,,,,,,,,
2022-04-27,2639.06,,,,,,,,,,,,
2022-04-28,2667.49,,,,,,,,,,,,
2022-04-29,2695.05,,,,,,,,,,,,
2022-05-02,2687.45,,,,,,,,,,,,
2022-05-03,2680.46,,,,,,,,,,,,
2022-05-04,2677.57,,,,,,,,,,,,
2022-05-06,2644.51,,,,,,,,,,,,
2022-05-09,2610.81,,,,,,,,,,,,
2022-05-10,2596.56,,,,,,,,,,,,
2022-05-11,2592.27,,,,,,,,,,,,
2022-05-12,2550.08,,,,,,,,,,,,
2022-05-13,2604.24,,,,,,,,,,,,
2022-05-16,2596.58,,,,,,,,,,,,
2022-05-17,2620.44,,,,,,,,,,,,
2022-05-18,2625.98,,,,,,,,,,,,
2022-05-19,2592.34,,,,,,,,,,,,
2022-05-20,2639.29,,,,,,,,,,,,
2022-05-23,2647.38,,,,,,,,,,,,
2022-05-24,2605.87,,,,,,,,,,,,
2022-05-25,2617.22,,,,,,,,,,,,
2022-05-26,2612.45,,,,,,,,,,,,
2022-05-27,2638.05,,,,,,,,,,,,
2022-05-30,2669.66,,,,,,,,,,,,
2022-05-31,2685.9,,,,,,,,,,,,
2022-06-02,2658.99,,,,,,,,,,,,
2022-06-03,2670.65,,,,,,,,,,,,
2022-06-07,2626.34,,,,,,,,,,,,
2022-06-08,2626.15,,,,,,,,,,,,
2022-06-09,2625.44,,,,,,,,,,,,
2022-06-10,2595.87,,,,,,,,,,,,
2022-06-13,2504.51,,,,,,,,,,,,
2022-06-14,2492.97,,,,,,,,,,,,
2022-06-15,2447.38,,,,,,,,,,,,
2022-06-16,2451.41,,,,,,,,,,,,
2022-06-17,2440.93,,,,,,,,,,,,
2022-06-20,2391.03,,,,,,,,,,,,
2022-06-21,2408.93,,,,,,,,,,,,
2022-06-22,2342.81,,,,,,,,,,,,
2022-06-23,2314.32,,,,,,,,,,,,
2022-06-24,2366.6,,,,,,,,,,,,
2022-06-27,2401.92,,,,,,,,,,,,
2022-06-28,2422.09,,,,,,,,,,,,
2022-06-29,2377.99,,,,,,,,,,,,
2022-06-30,2332.64,,,,,,,,,,,,
2022-07-01,2305.42,,,,,,,,,,,,
2022-07-04,2300.34,,,,,,,,,,,,
2022-07-05,2341.78,,,,,,,,,,,,
2022-07-06,2292.01,,,,,,,,,,,,
2022-07-07,2334.27,,,,,,,,,,,,
2022-07-08,2350.61,,,,,,,,,,,,
2022-07-11,2340.27,,,,,,,,,,,,
2022-07-12,2317.76,,,,,,,,,,,,
2022-07-13,2328.61,,,,,,,,,,,,
2022-07-14,2322.32,,,,,,,,,,,,
2022-07-15,2330.98,,,,,,,,,,,,
2022-07-18,2375.25,,,,,,,,,,,,
2022-07-19,2370.97,,,,,,,,,,,,
2022-07-20,2386.85,,,,,,,,,,,,
2022-07-21,2409.16,,,,,,,,,,,,
2022-07-22,2393.14,,,,,,,,,,,,
2022-07-25,2403.69,,,,,,,,,,,,
2022-07-26,2412.96,,,,,,,,,,,,
2022-07-27,2415.53,,,,,,,,,,,,
2022-07-28,2435.27,,,,,,,,,,,,
2022-07-29,2451.5,,,,,,,,,,,,
2022-08-01,2452.25,,,,,,,,,,,,
2022-08-02,2439.62,,,,,,,,,,,,
2022-08-03,2461.45,,,,,,,,,,,,
2022-08-04,2473.11,,,,,,,,,,,,
2022-08-05,2490.8,,,,,,,,,,,,
2022-08-08,2493.1,,,,,,,,,,,,
2022-08-09,2503.46,,,,,,,,,,,,
2022-08-10,2480.88,,,,,,,,,,,,
2022-08-11,2523.78,,,,,,,,,,,,
2022-08-12,2527.94,,,,,,,,,,,,
2022-08-16,2533.52,,,,,,,,,,,,
2022-08-17,2516.47,,,,,,,,,,,,
2022-08-18,2508.05,,,,,,,,,,,,
2022-08-19,2492.69,,,,,,,,,,,,
2022-08-22,2462.5,,,,,,,,,,,,
2022-08-23,2435.34,,,,,,,,,,,,
2022-08-24,2447.45,,,,,,,,,,,,
2022-08-25,2477.26,,,,,,,,,,,,
2022-08-26,2481.03,,,,,,,,,,,,
2022-08-29,2426.89,,,,,,,,,,,,
2022-08-30,2450.93,,,,,,,,,,,,
2022-08-31,2472.05,,,,,,,,,,,,
2022-09-01,2415.61,,,,,,,,,,,,
2022-09-02,2409.41,,,,,,,,,,,,
2022-09-05,2403.68,,,,,,,,,,,,
2022-09-06,2410.02,,,,,,,,,,,,
2022-09-07,2376.46,,,,,,,,,,,,
2022-09-08,2384.28,,,,,,,,,,,,
2022-09-13,2449.54,,,,,,,,,,,,
2022-09-14,2411.42,,,,,,,,,,,,
2022-09-15,2401.83,,,,,,,,,,,,
2022-09-16,2382.78,,,,,,,,,,,,
2022-09-19,2355.66,,,,,,,,,,,,
2022-09-20,2367.85,,,,,,,,,,,,
2022-09-21,2347.21,,,,,,,,,,,,
2022-09-22,2332.31,,,,,,,,,,,,
2022-09-23,2290.0,,,,,,,,,,,,
2022-09-26,2220.94,,,,,,,,,,,,
2022-09-27,2223.86,,,,,,,,,,,,
2022-09-28,2169.29,,,,,,,,,,,,
2022-09-29,2170.93,,,,,,,,,,,,
2022-09-30,2155.49,,,,,,,,,,,,
2022-10-04,2209.38,,,,,,,,,,,,
2022-10-05,2215.22,,,,,,,,,,,,
2022-10-06,2237.86,,,,,,,,,,,,
