날짜,Energy,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2019-10-29,340.07,,,,,,,,,,,,
2019-10-30,336.59,,,,,,,,,,,,
2019-10-31,338.47,,,,,,,,,,,,
2019-11-01,339.29,,,,,,,,,,,,
2019-11-04,341.11,,,,,,,,,,,,
2019-11-05,341.97,,,,,,,,,,,,
2019-11-06,340.48,,,,,,,,,,,,
2019-11-07,339.12,,,,,,,,,,,,
2019-11-08,342.49,,,,,,,,,,,,
2019-11-11,345.36,,,,,,,,,,,,
2019-11-12,347.31,,,,,,,,,,,,
2019-11-13,347.62,,,,,,,,,,,,
2019-11-14,344.65,,,,,,,,,,,,
2019-11-15,342.83,,,,,,,,,,,,
2019-11-18,339.52,,,,,,,,,,,,
2019-11-19,338.48,,,,,,,,,,,,
2019-11-20,330.71,,,,,,,,,,,,
2019-11-21,326.69,,,,,,,,,,,,
2019-11-22,329.25,,,,,,,,,,,,
2019-11-25,332.4,,,,,,,,,,,,
2019-11-26,333.83,,,,,,,,,,,,
2019-11-27,333.65,,,,,,,,,,,,
2019-11-28,332.81,,,,,,,,,,,,
2019-11-29,330.44,,,,,,,,,,,,
2019-12-02,328.31,,,,,,,,,,,,
2019-12-03,326.92,,,,,,,,,,,,
2019-12-04,320.12,,,,,,,,,,,,
2019-12-05,318.09,,,,,,,,,,,,
2019-12-06,321.77,,,,,,,,,,,,
2019-12-09,322.84,,,,,,,,,,,,
2019-12-10,322.28,,,,,,,,,,,,
2019-12-11,321.69,,,,,,,,,,,,
2019-12-12,326.51,,,,,,,,,,,,
2019-12-13,332.62,,,,,,,,,,,,
2019-12-16,332.95,,,,,,,,,,,,
2019-12-17,330.82,,,,,,,,,,,,
2019-12-18,332.09,,,,,,,,,,,,
2019-12-19,331.23,,,,,,,,,,,,
2019-12-20,334.48,,,,,,,,,,,,
2019-12-23,329.47,,,,,,,,,,,,
2019-12-24,327.39,,,,,,,,,,,,
2019-12-26,332.51,,,,,,,,,,,,
2019-12-27,331.36,,,,,,,,,,,,
2019-12-30,330.11,,,,,,,,,,,,
2020-01-02,,329.96,337.52,329.31,337.27,6055346.0,23104243311.0,2908075944516.0,,,,,
2020-01-03,,338.31,338.45,334.94,336.67,6314214.0,22082679157.0,2902916213498.0,,,,,
2020-01-06,,335.16,335.16,328.87,329.65,7542460.0,24103185999.0,2842344024525.0,,,,,
2020-01-07,,330.9,332.74,328.75,330.09,5651424.0,17988637674.0,2846198543107.0,,,,,
2020-01-08,,328.02,328.02,313.34,316.36,12634951.0,30689515079.0,2728218048823.0,,,,,
2020-01-09,,321.94,323.72,320.39,321.96,7504304.0,21853973519.0,2776541797208.0,,,,,
2020-01-10,,322.74,329.57,322.32,329.54,13409556.0,24481362759.0,2841801395155.0,,,,,
2020-01-13,,329.35,331.31,328.22,330.81,6882402.0,17537892406.0,2852889716993.0,,,,,
2020-01-14,,331.45,332.47,328.65,329.75,6220259.0,16439244822.0,2843665356410.0,,,,,
2020-01-15,,330.45,332.76,329.77,332.76,8234528.0,24443864955.0,2869586026394.0,,,,,
2020-01-16,,333.36,333.44,328.41,330.27,9384431.0,22599102581.0,2848137845347.0,,,,,
2020-01-17,,330.79,331.53,328.31,328.64,4998305.0,13256590976.0,2834116942734.0,,,,,
2020-01-20,,330.04,330.55,326.52,328.18,13981778.0,55436499354.0,2830160155753.0,,,,,
2020-01-21,,329.12,334.11,328.44,334.11,24719603.0,92327976072.0,2883036121700.0,,,,,
2020-01-22,,333.69,350.65,333.69,350.63,49126561.0,256019408978.0,3025769397790.0,,,,,
2020-01-23,,352.96,355.63,348.56,348.65,57875106.0,365639740095.0,3008456190283.0,,,,,
2020-01-28,,340.07,352.97,336.18,350.48,25810812.0,158813053026.0,3026774605483.0,,,,,
2020-01-29,,351.76,352.95,342.23,348.64,16288330.0,79530666654.0,3009495837428.0,,,,,
2020-01-30,,349.53,350.3,341.09,343.56,13708339.0,52721754119.0,2964996224616.0,,,,,
2020-01-31,,346.76,358.12,346.76,352.95,143398128.0,299391851888.0,3046074184468.0,,,,,
2020-02-03,,351.52,361.71,337.94,341.73,106467317.0,326446801205.0,2947626525804.0,,,,,
2020-02-04,,342.64,342.84,335.03,340.68,85657733.0,239081178762.0,2938703899967.0,,,,,
2020-02-05,,342.95,347.55,342.61,344.84,35458843.0,133936920655.0,2974797245305.0,,,,,
2020-02-06,,347.89,350.99,344.55,346.85,26514333.0,90925976789.0,2992251741352.0,,,,,
2020-02-07,,346.02,346.86,342.05,343.9,61077223.0,189967927310.0,2966635228488.0,,,,,
2020-02-10,,344.96,347.21,340.23,341.15,48664913.0,156527008262.0,2942703134373.0,,,,,
2020-02-11,,340.34,345.02,338.77,345.02,39011604.0,128839806021.0,2976059907704.0,,,,,
2020-02-12,,343.04,343.56,339.06,339.87,47461190.0,169346944366.0,2931577474920.0,,,,,
2020-02-13,,342.31,344.38,338.25,340.01,44346266.0,167003845436.0,2932878923409.0,,,,,
2020-02-14,,340.88,341.97,337.63,339.46,45527321.0,170948957506.0,2928123198879.0,,,,,
2020-02-17,,341.47,341.65,337.76,338.16,37915808.0,152556488751.0,2916963513150.0,,,,,
2020-02-18,,337.89,344.44,336.35,342.08,49791207.0,231542698714.0,2950926154147.0,,,,,
2020-02-19,,341.15,357.64,340.95,357.64,76797158.0,394110127858.0,3086616351857.0,,,,,
2020-02-20,,363.4,373.81,360.39,363.21,126015619.0,678145943667.0,3133997199269.0,,,,,
2020-02-21,,364.83,374.06,361.73,367.3,81329560.0,407859403771.0,3168848683222.0,,,,,
2020-02-24,,378.86,379.89,352.64,353.97,113236999.0,432393498277.0,3053166013030.0,,,,,
2020-02-25,,357.26,360.07,345.98,351.48,57341975.0,240142121207.0,3032033163300.0,,,,,
2020-02-26,,352.49,353.49,342.01,343.71,38216224.0,150107618701.0,2965136066367.0,,,,,
2020-02-27,,345.1,345.49,330.58,334.33,32091207.0,126605706754.0,2884160922410.0,,,,,
2020-02-28,,331.87,334.75,318.85,320.97,57206337.0,262095480657.0,2769190113857.0,,,,,
2020-03-02,,322.82,325.23,315.45,319.99,31543407.0,130297769284.0,2760572017100.0,,,,,
2020-03-03,,324.1,326.26,320.2,320.88,22738864.0,96984016313.0,2774938410130.0,,,,,
2020-03-04,,321.27,324.09,320.52,323.06,15573813.0,63427959690.0,2797108832655.0,,,,,
2020-03-05,,325.56,326.61,323.63,324.28,24972931.0,112824345896.0,2828357913357.0,,,,,
2020-03-06,,323.85,328.6,319.17,323.97,44766986.0,240399694552.0,2826043631275.0,,,,,
2020-03-09,,319.48,320.51,309.91,310.77,27601569.0,137032571913.0,2710919872209.0,,,,,
2020-03-10,,300.51,306.29,298.97,303.61,20798681.0,83850481282.0,2648425037282.0,,,,,
2020-03-11,,306.23,306.23,290.62,292.85,21798790.0,87456984066.0,2554593623314.0,,,,,
2020-03-12,,289.81,290.71,273.47,276.69,21114467.0,73646218247.0,2413664512116.0,,,,,
2020-03-13,,261.94,262.48,238.71,254.47,22531071.0,68067494232.0,2219568569665.0,,,,,
2020-03-16,,261.44,263.37,244.32,244.32,21833665.0,61502704949.0,2131187944770.0,,,,,
2020-03-17,,234.27,247.03,227.61,243.14,22474778.0,57032495788.0,2120768473861.0,,,,,
2020-03-18,,247.68,249.93,235.18,235.44,31029653.0,101123607012.0,2053469328563.0,,,,,
2020-03-19,,239.17,241.06,202.04,203.07,30039462.0,70515727884.0,1770901231242.0,,,,,
2020-03-20,,208.38,218.95,206.38,218.95,26647324.0,53365156890.0,1909524485858.0,,,,,
2020-03-23,,206.64,210.02,203.65,206.94,21112499.0,46332074653.0,1806733607813.0,,,,,
2020-03-24,,212.47,217.21,209.37,216.64,21589987.0,57190231286.0,1881244687494.0,,,,,
2020-03-25,,223.5,226.58,221.63,226.27,23782316.0,64459478877.0,1964956907248.0,,,,,
2020-03-26,,228.37,241.06,224.02,234.41,32651613.0,88360280419.0,2035644690063.0,,,,,
2020-03-27,,243.16,247.93,232.47,242.24,48856674.0,172718871454.0,2103986903650.0,,,,,
2020-03-30,,238.72,256.73,238.15,256.73,45267575.0,163082350148.0,2230071193396.0,,,,,
2020-03-31,,263.17,272.29,262.17,270.8,48801240.0,174608473168.0,2351948204243.0,,,,,
2020-04-01,,271.3,279.31,267.73,270.04,32678739.0,116843196082.0,2345318828123.0,,,,,
2020-04-02,,273.77,279.18,265.29,276.27,34508272.0,147649024160.0,2399593223773.0,,,,,
2020-04-03,,279.0,281.4,272.6,281.4,53159925.0,221268808830.0,2443896080341.0,,,,,
2020-04-06,,283.1,297.47,282.97,296.14,87189454.0,494118856874.0,2571818687252.0,,,,,
2020-04-07,,303.78,304.17,292.59,298.66,43245720.0,238693186149.0,2593705272123.0,,,,,
2020-04-08,,300.89,316.55,300.03,309.47,110245909.0,600124600834.0,2688225508750.0,,,,,
2020-04-09,,315.34,319.08,308.75,310.47,38948402.0,172902338482.0,2696449670111.0,,,,,
2020-04-10,,311.85,311.85,292.21,302.79,37971966.0,142958787230.0,2629352811973.0,,,,,
2020-04-13,,301.58,301.98,293.5,293.71,35664590.0,101290568081.0,2550777548838.0,,,,,
2020-04-14,,296.54,300.08,295.85,298.71,28113511.0,89721124415.0,2594103485105.0,,,,,
2020-04-16,,297.31,300.51,289.61,300.51,76129946.0,141688766855.0,2609780980105.0,,,,,
2020-04-17,,302.26,305.38,301.49,304.38,22993089.0,72704937369.0,2643559093855.0,,,,,
2020-04-20,,306.02,307.1,302.34,303.9,19348627.0,68055847755.0,2639295375163.0,,,,,
2020-04-21,,302.4,303.67,283.89,296.76,26886830.0,77204668079.0,2577208204190.0,,,,,
2020-04-22,,292.03,298.18,289.08,297.83,14107563.0,57745043012.0,2586571644600.0,,,,,
2020-04-23,,300.06,304.81,299.22,304.32,15834230.0,67659043922.0,2642812519846.0,,,,,
2020-04-24,,304.57,308.5,300.23,303.07,34716100.0,213842097942.0,2631965398227.0,,,,,
2020-04-27,,305.32,307.08,304.39,307.08,10547923.0,47578267054.0,2666698694072.0,,,,,
2020-04-28,,307.77,309.89,303.92,308.13,20203377.0,54345193581.0,2675826697351.0,,,,,
2020-04-29,,309.49,322.14,308.65,321.52,18062334.0,87580378558.0,2791855953300.0,,,,,
2020-05-04,,320.16,328.19,316.78,325.65,16645402.0,67292049324.0,2827643291645.0,,,,,
2020-05-06,,329.49,330.34,326.95,330.02,11206048.0,41686146567.0,2865592659391.0,,,,,
2020-05-07,,329.96,336.43,328.24,336.1,19285481.0,102072184486.0,2918306707840.0,,,,,
2020-05-08,,338.13,338.44,335.28,337.98,16051578.0,75384398257.0,2934590581329.0,,,,,
2020-05-11,,340.96,341.02,332.28,334.09,15400545.0,80265135632.0,2900855940827.0,,,,,
2020-05-12,,334.78,334.78,325.3,331.11,12692392.0,68094952293.0,2875052887659.0,,,,,
2020-05-13,,329.97,330.84,327.67,330.31,15759422.0,91701507397.0,2868119149160.0,,,,,
2020-05-14,,328.75,332.64,327.68,330.36,14137853.0,73032675010.0,2868697866962.0,,,,,
2020-05-15,,332.5,334.94,327.03,334.94,9568613.0,47769085703.0,2908950411664.0,,,,,
2020-05-18,,329.11,329.11,321.3,321.73,9672978.0,47835277281.0,2793907975749.0,,,,,
2020-05-19,,322.46,322.86,317.03,319.72,10176378.0,40752956121.0,2776293777864.0,,,,,
2020-05-20,,319.83,322.15,319.41,321.19,9216971.0,33704853903.0,2789206347616.0,,,,,
2020-05-21,,323.42,323.77,320.28,320.28,11731216.0,36006013063.0,2781300752693.0,,,,,
2020-05-22,,320.8,321.72,312.52,314.85,7716621.0,30682037944.0,2734053906657.0,,,,,
2020-05-25,,316.39,317.6,314.48,316.03,7095590.0,26529286865.0,2744347986593.0,,,,,
2020-05-26,,317.82,319.11,317.44,318.62,7600183.0,30823030970.0,2766790367845.0,,,,,
2020-05-27,,319.98,321.63,318.14,320.89,10859341.0,38510838040.0,2786424487685.0,,,,,
2020-05-28,,322.88,322.88,311.63,317.21,13795028.0,46914703942.0,2754488377890.0,,,,,
2020-05-29,,314.6,317.22,310.98,315.86,16979545.0,46778615951.0,2742841576080.0,,,,,
2020-06-01,,319.05,321.44,318.59,319.76,15097868.0,60112564670.0,2776589488555.0,,,,,
2020-06-02,,320.18,323.05,319.09,322.84,7939732.0,30455806935.0,2803303093560.0,,,,,
2020-06-03,,324.77,325.54,319.81,321.08,17278089.0,50550614870.0,2787985033790.0,,,,,
2020-06-04,,322.91,323.5,318.28,319.59,13575781.0,62169791165.0,2775338084820.0,,,,,
2020-06-05,,319.85,321.78,318.28,321.44,6779048.0,23913075095.0,2791323175805.0,,,,,
2020-06-08,,323.54,323.54,320.32,322.08,7669189.0,27037437400.0,2797229290515.0,,,,,
2020-06-09,,323.69,324.01,319.91,320.99,16038946.0,38940841235.0,2787803223850.0,,,,,
2020-06-10,,321.19,321.44,318.99,319.53,7196221.0,20551444735.0,2775526219435.0,,,,,
2020-06-11,,320.25,320.25,313.55,314.71,8091478.0,25657661865.0,2733696397790.0,,,,,
2020-06-12,,303.08,310.92,300.31,309.59,21369237.0,110318298510.0,2691658253505.0,,,,,
2020-06-15,,310.19,312.91,294.18,294.18,12610169.0,43880914971.0,2556658638169.0,,,,,
2020-06-16,,302.01,307.3,301.78,306.2,7421818.0,27036355429.0,2651734312745.0,,,,,
2020-06-17,,304.68,308.36,299.75,304.14,5590859.0,21917452095.0,2634859059110.0,,,,,
2020-06-18,,304.93,305.52,302.36,304.56,5613453.0,23093456299.0,2640556937385.0,,,,,
2020-06-19,,306.76,308.11,302.89,308.04,5543866.0,26335034355.0,2666486254675.0,,,,,
2020-06-22,,308.95,311.5,305.53,307.44,7186640.0,21576296965.0,2661867002240.0,,,,,
2020-06-23,,308.22,308.87,302.84,303.56,5026198.0,18182807295.0,2628512780770.0,,,,,
2020-06-24,,304.15,305.0,302.47,303.28,3710370.0,14478921025.0,2628273333258.0,,,,,
2020-06-25,,301.72,302.97,298.56,299.68,4128298.0,17660357970.0,2596798444491.0,,,,,
2020-06-26,,301.14,301.3,297.68,299.92,3567429.0,15137477431.0,2600652307620.0,,,,,
2020-06-29,,298.31,298.62,293.31,293.95,3466862.0,12977263061.0,2547494205102.0,,,,,
2020-06-30,,296.11,297.76,294.84,295.91,2858479.0,10111010467.0,2563498126769.0,,,,,
2020-07-01,,297.67,297.67,292.89,293.87,3382740.0,11587189639.0,2545895524079.0,,,,,
2020-07-02,,294.55,295.57,293.22,295.12,3258208.0,9295039727.0,2557949977883.0,,,,,
2020-07-03,,296.99,297.6,295.07,297.13,5603312.0,20439278036.0,2576063202540.0,,,,,
2020-07-06,,298.44,298.92,296.46,297.79,3879906.0,14180082793.0,2581874364438.0,,,,,
2020-07-07,,300.49,301.47,297.96,299.54,16687860.0,31557488754.0,2598146080975.0,,,,,
2020-07-08,,300.15,301.16,298.45,300.84,9560672.0,36161929046.0,2610647212967.0,,,,,
2020-07-09,,301.78,303.69,301.42,301.86,15226216.0,40775306465.0,2619378712280.0,,,,,
2020-07-10,,302.82,302.82,297.27,298.14,9092920.0,27967920853.0,2589080597385.0,,,,,
2020-07-13,,300.36,301.36,298.7,300.9,9377608.0,25034814715.0,2515232404505.0,,,,,
2020-07-14,,300.9,302.93,299.42,302.68,9591247.0,25180180345.0,2530375516110.0,,,,,
2020-07-15,,306.46,307.18,305.24,306.97,8502906.0,26392060080.0,2566473852980.0,,,,,
2020-07-16,,307.69,309.64,306.27,307.48,6746659.0,19030299010.0,2568336903385.0,,,,,
2020-07-17,,307.97,308.89,305.81,306.87,8920310.0,17814136765.0,2561760835005.0,,,,,
2020-07-20,,307.44,307.82,303.84,304.76,7006230.0,18920739200.0,2545256510815.0,,,,,
2020-07-21,,305.67,307.12,303.66,304.83,9528110.0,28275296305.0,2547859786885.0,,,,,
2020-07-22,,305.36,307.59,303.77,307.59,11969158.0,25973177900.0,2572652688100.0,,,,,
2020-07-23,,307.33,307.36,303.18,303.88,18672126.0,41710070380.0,2540708428240.0,,,,,
2020-07-24,,302.49,303.58,300.17,300.99,8776347.0,23019744545.0,2515880849295.0,,,,,
2020-07-27,,302.07,306.52,301.62,305.53,9077306.0,29483394970.0,2555248444575.0,,,,,
2020-07-28,,307.71,308.28,303.69,304.83,6360361.0,20239765345.0,2548284732660.0,,,,,
2020-07-29,,305.18,306.54,303.95,305.7,10333873.0,43524320000.0,2558955378515.0,,,,,
2020-07-30,,306.81,308.81,304.56,307.43,10726408.0,33480333755.0,2572890690900.0,,,,,
2020-07-31,,308.42,309.78,304.57,304.87,14181298.0,30674903630.0,2552291929710.0,,,,,
2020-08-03,,306.39,307.46,305.32,306.62,8749778.0,40046583530.0,2570458666120.0,,,,,
2020-08-04,,307.73,308.78,305.83,308.33,6838761.0,26235635460.0,2583488754250.0,,,,,
2020-08-05,,310.97,311.46,307.54,308.78,6758308.0,24602999120.0,2583643073215.0,,,,,
2020-08-06,,310.11,310.11,307.22,307.96,5388462.0,17496749820.0,2577883598970.0,,,,,
2020-08-07,,309.31,310.1,306.99,308.65,6556761.0,17436347830.0,2583954338875.0,,,,,
2020-08-10,,309.28,310.02,307.31,309.54,6576742.0,18162073065.0,2591476274380.0,,,,,
2020-08-11,,310.27,311.54,309.41,311.29,14782818.0,30506550865.0,2605416611015.0,,,,,
2020-08-12,,310.91,311.71,303.99,309.75,19432170.0,41700796030.0,2598216095135.0,,,,,
2020-08-13,,311.25,313.27,310.18,312.14,8267950.0,24568072130.0,2618240049095.0,,,,,
2020-08-14,,314.13,314.38,308.33,309.9,19634897.0,44707521375.0,2637762063135.0,,,,,
2020-08-18,,309.52,309.54,300.9,304.48,40109827.0,213882603259.0,2594429804285.0,,,,,
2020-08-19,,303.23,307.08,299.91,300.92,23333337.0,119103973380.0,2563035872255.0,,,,,
2020-08-20,,302.33,302.76,290.43,290.92,38512280.0,232391440112.0,2479256435000.0,,,,,
2020-08-21,,296.06,296.21,290.15,291.76,17270856.0,91018959726.0,2485294095935.0,,,,,
2020-08-24,,293.8,294.53,290.93,293.15,10276929.0,52964714874.0,2496960871205.0,,,,,
2020-08-25,,294.68,297.78,293.27,297.78,8120857.0,31943007927.0,2536310716420.0,,,,,
2020-08-26,,298.54,302.62,296.5,300.72,18946219.0,99484270639.0,2562423414344.0,,,,,
2020-08-27,,302.28,304.32,299.1,301.06,17266533.0,89541066158.0,2564984961564.0,,,,,
2020-08-28,,304.21,318.64,303.35,316.3,79331256.0,203827296560.0,2693876487170.0,,,,,
2020-08-31,,320.5,321.01,312.4,312.71,34831061.0,113927939645.0,2663615490415.0,,,,,
2020-09-01,,312.22,313.33,310.52,312.78,17240428.0,44846735665.0,2663794579825.0,,,,,
2020-09-02,,315.3,330.41,314.38,324.13,177265231.0,462367673145.0,2759997797930.0,,,,,
2020-09-03,,324.01,324.46,320.85,321.65,27041365.0,78943589355.0,2739160503005.0,,,,,
2020-09-04,,310.76,324.14,310.64,319.63,105653215.0,349540080215.0,2721533521165.0,,,,,
2020-09-07,,319.75,325.98,319.03,324.93,33796472.0,105277855495.0,2766335648065.0,,,,,
2020-09-08,,326.67,328.1,321.92,322.06,45592625.0,95525273175.0,2741793630840.0,,,,,
2020-09-09,,319.03,328.87,318.88,325.68,126902177.0,302654135920.0,2772348602430.0,,,,,
2020-09-10,,332.3,335.35,327.99,329.05,146770431.0,303438305790.0,2801319321780.0,,,,,
2020-09-11,,331.38,332.94,327.47,329.66,46857015.0,100669321320.0,2806720313745.0,,,,,
2020-09-14,,330.09,333.26,328.91,330.99,45773946.0,99168123995.0,2818321640220.0,,,,,
2020-09-15,,332.2,332.49,328.13,329.08,16095100.0,39687435930.0,2802212083945.0,,,,,
2020-09-16,,330.43,331.47,326.99,328.73,47720934.0,109729969300.0,2798665162070.0,,,,,
2020-09-17,,328.79,329.58,324.4,326.11,32579880.0,101339202585.0,2776167386710.0,,,,,
2020-09-18,,326.54,332.56,325.31,331.54,56822770.0,180936609915.0,2822260368955.0,,,,,
2020-09-21,,329.15,329.46,318.34,321.99,20534723.0,57699451135.0,2740698802630.0,,,,,
2020-09-22,,321.14,322.66,312.29,312.52,23089050.0,60807206555.0,2659658555980.0,,,,,
2020-09-23,,316.63,320.32,309.98,319.54,45070288.0,136151326880.0,2719307992275.0,,,,,
2020-09-24,,313.87,319.78,310.7,310.7,47797905.0,119322800835.0,2644201436060.0,,,,,
2020-09-25,,315.14,319.18,311.05,311.69,45663850.0,139145547575.0,2652550263900.0,,,,,
2020-09-28,,315.62,319.75,315.33,318.13,20981505.0,53411785535.0,2707104643825.0,,,,,
2020-09-29,,320.42,322.84,320.24,321.13,35965366.0,86720038315.0,2732447336565.0,,,,,
2020-10-05,,320.89,322.52,319.49,322.38,11620566.0,29850835295.0,2742833156800.0,,,,,
2020-10-06,,322.89,324.73,321.06,323.16,15191088.0,39383048280.0,2749012423150.0,,,,,
2020-10-07,,322.74,330.51,322.13,330.23,45915042.0,123115756940.0,2808721961130.0,,,,,
2020-10-08,,331.06,331.17,329.56,331.06,26204589.0,55700537955.0,2815894913665.0,,,,,
2020-10-12,,334.21,335.7,331.97,335.66,37771358.0,92227828045.0,2854874419910.0,,,,,
2020-10-13,,336.41,337.68,331.49,333.88,13791938.0,36648503525.0,2839901486320.0,,,,,
2020-10-14,,334.65,341.19,331.34,338.81,126127125.0,334495475370.0,2881705853730.0,,,,,
2020-10-15,,348.13,355.0,338.09,342.42,214803386.0,609153090060.0,2912814758515.0,,,,,
2020-10-16,,343.77,345.83,331.4,336.55,152531714.0,351870207820.0,2862560302105.0,,,,,
2020-10-19,,340.31,344.34,338.97,342.58,83777903.0,225119340030.0,2913568495610.0,,,,,
2020-10-20,,343.77,347.36,338.8,341.72,156689272.0,471085583980.0,2906521337995.0,,,,,
2020-10-21,,347.54,350.94,342.04,342.47,62878495.0,210869405085.0,2913111360555.0,,,,,
2020-10-22,,341.43,342.92,335.54,335.54,27880255.0,80312649270.0,2854532421180.0,,,,,
2020-10-23,,338.49,342.0,338.23,340.1,48655867.0,142373793940.0,2893102546905.0,,,,,
2020-10-26,,341.19,342.12,330.78,330.78,38937417.0,161276693910.0,2813906608595.0,,,,,
2020-10-27,,329.51,335.12,327.34,334.67,48186538.0,124509383765.0,2846513971195.0,,,,,
2020-10-28,,334.75,339.68,334.73,338.08,48868074.0,147360755050.0,2875447738785.0,,,,,
2020-10-29,,333.22,338.94,332.73,338.73,24796791.0,78378723245.0,2881014557965.0,,,,,
2020-10-30,,339.43,339.81,330.32,330.36,15257936.0,48200753400.0,2810019991285.0,,,,,
2020-11-02,,331.69,335.25,329.69,335.25,41110090.0,97838351355.0,2851434757490.0,,,,,
2020-11-03,,337.13,338.48,334.78,336.13,86720847.0,196560186210.0,2858913680135.0,,,,,
2020-11-04,,339.57,339.9,330.78,332.28,168249549.0,380188456205.0,2826094531980.0,,,,,
2020-11-05,,333.9,338.17,333.51,338.06,65043652.0,153479362230.0,2875133592355.0,,,,,
2020-11-06,,339.86,341.75,337.7,341.26,146001960.0,361140876010.0,2902359703895.0,,,,,
2020-11-09,,345.77,350.08,345.01,350.06,79797417.0,233289695195.0,2977102428045.0,,,,,
2020-11-10,,346.05,348.21,344.15,346.91,34841463.0,90782482740.0,2972367367300.0,,,,,
2020-11-11,,347.14,347.14,342.42,344.55,30839733.0,74641679120.0,2952150505610.0,,,,,
2020-11-12,,346.15,351.94,345.82,349.57,19217376.0,60689573975.0,2995064076865.0,,,,,
2020-11-13,,349.47,355.01,346.78,355.01,65006776.0,156488892970.0,3043173503475.0,,,,,
2020-11-16,,354.5,358.77,354.39,356.86,55408961.0,148426581265.0,3059052689625.0,,,,,
2020-11-17,,350.2,350.58,344.82,347.21,23148475.0,66980183020.0,2976358315390.0,,,,,
2020-11-18,,347.84,355.22,347.84,352.82,33669207.0,100924959865.0,3024278516645.0,,,,,
2020-11-19,,354.03,356.47,351.95,356.24,43870717.0,171689341270.0,3054819548620.0,,,,,
2020-11-20,,360.55,366.61,355.7,355.7,90107015.0,377962190335.0,3051302602415.0,,,,,
2020-11-23,,359.28,367.66,358.49,360.35,45826828.0,178318232100.0,3091122102440.0,,,,,
2020-11-24,,364.63,366.51,360.06,360.91,31704166.0,100147254660.0,3095805468195.0,,,,,
2020-11-25,,363.63,364.49,348.98,354.18,23045874.0,73457836425.0,3050728841830.0,,,,,
2020-11-26,,357.09,369.15,357.09,365.22,48149917.0,178754623155.0,3145658362725.0,,,,,
2020-11-27,,369.3,389.66,369.01,383.41,292118333.0,671905715885.0,3302210842515.0,,,,,
2020-11-30,,390.94,424.72,390.94,418.97,309732478.0,1106793413480.0,3607653670880.0,,,,,
2020-12-01,,419.91,419.91,404.11,408.73,123884037.0,335229792605.0,3519700041100.0,,,,,
2020-12-02,,407.94,407.94,402.02,402.85,57053576.0,157788673740.0,3469026664240.0,,,,,
2020-12-03,,400.4,400.67,393.65,398.77,45340983.0,132883737035.0,3433934737985.0,,,,,
2020-12-04,,399.58,419.96,399.48,410.47,404924812.0,1177583096075.0,3534387646470.0,,,,,
2020-12-07,,412.39,425.29,408.94,409.65,128692684.0,532491452945.0,3527212911080.0,,,,,
2020-12-08,,409.91,411.32,398.09,403.56,66761802.0,226520451740.0,3474816456700.0,,,,,
2020-12-09,,403.91,404.54,396.57,398.76,28168619.0,90152835775.0,3433817218295.0,,,,,
2020-12-10,,398.78,405.61,398.13,400.51,54873079.0,170500481005.0,3448802118620.0,,,,,
2020-12-11,,401.49,407.21,399.33,404.36,145067094.0,408252219430.0,3481836341125.0,,,,,
2020-12-14,,405.05,421.05,403.86,407.02,78752294.0,314903088915.0,3504622080690.0,,,,,
2020-12-15,,407.75,408.69,398.97,401.87,28468941.0,90291625380.0,3460306930260.0,,,,,
2020-12-16,,403.04,421.71,403.04,417.89,112298827.0,500823125305.0,3598677526055.0,,,,,
2020-12-17,,419.89,431.07,419.89,421.66,105665445.0,438509637765.0,3631008881390.0,,,,,
2020-12-18,,421.46,423.63,417.07,422.53,52936514.0,184116342990.0,3638500820465.0,,,,,
2020-12-21,,422.5,429.95,415.11,424.35,92105986.0,370075850880.0,3654111041120.0,,,,,
2020-12-22,,424.15,424.15,407.44,407.44,43968101.0,174035522435.0,3508769704610.0,,,,,
2020-12-23,,409.13,414.33,395.81,397.26,23524037.0,89019281740.0,3421159797760.0,,,,,
2020-12-24,,398.13,406.65,394.28,396.45,25246119.0,86730940465.0,3413947138800.0,,,,,
2020-12-28,,396.91,397.19,384.66,385.04,20067832.0,67024967570.0,3315611908975.0,,,,,
2020-12-29,,385.4,389.24,385.22,389.24,12280527.0,41638644645.0,3351562137725.0,,,,,
2020-12-30,,389.22,395.69,386.32,392.31,23684641.0,82728835260.0,3378279507875.0,,,,,
2021-01-04,389.5,,,,,,,,,,,,
2021-01-05,388.85,,,,,,,,,,,,
2021-01-06,391.29,,,,,,,,,,,,
2021-01-07,395.37,,,,,,,,,,,,
2021-01-08,388.24,,,,,,,,,,,,
2021-01-11,383.48,,,,,,,,,,,,
2021-01-12,396.83,,,,,,,,,,,,
2021-01-13,400.75,,,,,,,,,,,,
2021-01-14,394.19,,,,,,,,,,,,
2021-01-15,390.12,,,,,,,,,,,,
2021-01-18,382.97,,,,,,,,,,,,
2021-01-19,395.11,,,,,,,,,,,,
2021-01-20,395.57,,,,,,,,,,,,
2021-01-21,394.37,,,,,,,,,,,,
2021-01-22,395.82,,,,,,,,,,,,
2021-01-25,396.3,,,,,,,,,,,,
2021-01-26,391.81,,,,,,,,,,,,
2021-01-27,391.62,,,,,,,,,,,,
2021-01-28,399.12,,,,,,,,,,,,
2021-01-29,393.32,,,,,,,,,,,,
2021-02-01,397.64,,,,,,,,,,,,
2021-02-02,404.76,,,,,,,,,,,,
2021-02-03,403.52,,,,,,,,,,,,
