날짜,Healthcare,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2019-10-29,278.51,,,,,,,,,,,,
2019-10-30,277.95,,,,,,,,,,,,
2019-10-31,282.12,,,,,,,,,,,,
2019-11-01,284.52,,,,,,,,,,,,
2019-11-04,286.31,,,,,,,,,,,,
2019-11-05,286.01,,,,,,,,,,,,
2019-11-06,296.68,,,,,,,,,,,,
2019-11-07,294.74,,,,,,,,,,,,
2019-11-08,300.91,,,,,,,,,,,,
2019-11-11,303.35,,,,,,,,,,,,
2019-11-12,305.62,,,,,,,,,,,,
2019-11-13,307.47,,,,,,,,,,,,
2019-11-14,301.66,,,,,,,,,,,,
2019-11-15,305.16,,,,,,,,,,,,
2019-11-18,301.23,,,,,,,,,,,,
2019-11-19,302.55,,,,,,,,,,,,
2019-11-20,297.92,,,,,,,,,,,,
2019-11-21,293.95,,,,,,,,,,,,
2019-11-22,292.66,,,,,,,,,,,,
2019-11-25,293.57,,,,,,,,,,,,
2019-11-26,295.03,,,,,,,,,,,,
2019-11-27,291.39,,,,,,,,,,,,
2019-11-28,287.71,,,,,,,,,,,,
2019-11-29,287.74,,,,,,,,,,,,
2019-12-02,287.89,,,,,,,,,,,,
2019-12-03,286.61,,,,,,,,,,,,
2019-12-04,282.3,,,,,,,,,,,,
2019-12-05,282.46,,,,,,,,,,,,
2019-12-06,282.02,,,,,,,,,,,,
2019-12-09,278.04,,,,,,,,,,,,
2019-12-10,281.59,,,,,,,,,,,,
2019-12-11,282.94,,,,,,,,,,,,
2019-12-12,286.63,,,,,,,,,,,,
2019-12-13,282.96,,,,,,,,,,,,
2019-12-16,283.94,,,,,,,,,,,,
2019-12-17,281.49,,,,,,,,,,,,
2019-12-18,279.88,,,,,,,,,,,,
2019-12-19,284.82,,,,,,,,,,,,
2019-12-20,286.21,,,,,,,,,,,,
2019-12-23,282.2,,,,,,,,,,,,
2019-12-24,282.43,,,,,,,,,,,,
2019-12-26,286.49,,,,,,,,,,,,
2019-12-27,288.37,,,,,,,,,,,,
2019-12-30,289.14,,,,,,,,,,,,
2020-01-02,,289.71,291.83,288.17,291.06,13106777.0,24927077566.0,5940815111220.0,,,,,
2020-01-03,,292.44,294.0,289.91,292.89,10442592.0,27596504332.0,5977930760235.0,,,,,
2020-01-06,,289.49,290.48,285.63,288.2,6572631.0,22353118380.0,5882307945530.0,,,,,
2020-01-07,,288.33,291.17,286.53,288.07,6720773.0,29204498378.0,5879582165495.0,,,,,
2020-01-08,,285.32,285.79,276.39,278.73,7830564.0,31898616109.0,5689520774895.0,,,,,
2020-01-09,,282.51,284.98,281.86,284.23,7123635.0,25647963336.0,5801212927525.0,,,,,
2020-01-10,,286.0,289.98,285.18,289.66,3740268.0,31169392616.0,5911837522625.0,,,,,
2020-01-13,,289.6,295.74,288.24,292.4,8308101.0,35276339948.0,5967545293300.0,,,,,
2020-01-14,,293.0,294.07,287.7,288.27,7072418.0,31540707372.0,5883622207315.0,,,,,
2020-01-15,,288.64,291.95,288.29,291.89,8222747.0,21924110213.0,5957265248330.0,,,,,
2020-01-16,,291.73,292.87,289.9,290.76,8621600.0,24670837195.0,5934263282320.0,,,,,
2020-01-17,,290.86,293.33,290.39,290.77,4155969.0,19907697341.0,5934345112600.0,,,,,
2020-01-20,,291.07,292.61,283.56,283.84,3757328.0,25804547496.0,5793547318715.0,,,,,
2020-01-21,,285.08,286.48,280.94,282.43,4589414.0,23697715296.0,5764889183360.0,,,,,
2020-01-22,,282.16,284.77,280.14,284.35,6233790.0,49902136390.0,5803657991535.0,,,,,
2020-01-23,,283.62,287.52,282.8,285.83,11797329.0,41236813945.0,5833947535060.0,,,,,
2020-01-28,,276.84,277.18,262.43,268.35,65343129.0,183008532827.0,5478691650790.0,,,,,
2020-01-29,,271.02,271.42,267.03,268.57,86011649.0,156565074925.0,5482947671605.0,,,,,
2020-01-30,,268.88,269.34,260.75,261.76,31948805.0,74298543417.0,5344599572305.0,,,,,
2020-01-31,,263.38,263.86,258.94,259.04,68208786.0,120190942422.0,5289459066625.0,,,,,
2020-02-03,,253.15,264.91,252.11,264.67,59264970.0,120512689986.0,5403695224870.0,,,,,
2020-02-04,,265.23,265.23,258.9,260.45,20981158.0,54620395087.0,5317780263555.0,,,,,
2020-02-05,,261.98,262.52,257.52,258.91,28737164.0,55036082776.0,5286696400735.0,,,,,
2020-02-06,,260.37,263.33,259.93,261.72,20446140.0,44685790399.0,5343762091945.0,,,,,
2020-02-07,,261.97,262.51,256.71,259.22,13632695.0,31613422617.0,5292952590765.0,,,,,
2020-02-10,,258.22,260.0,257.56,259.06,11113844.0,27734776690.0,5289703872555.0,,,,,
2020-02-11,,260.25,263.78,260.23,263.34,13050288.0,33436482999.0,5376522940370.0,,,,,
2020-02-12,,263.04,266.31,259.45,265.4,39115406.0,74597981101.0,5418401987570.0,,,,,
2020-02-13,,265.51,266.4,261.58,263.58,15322902.0,36064627019.0,5381406357485.0,,,,,
2020-02-14,,262.77,263.16,259.42,260.15,10030643.0,23472651718.0,5312472686430.0,,,,,
2020-02-17,,260.03,263.6,257.66,263.46,9607381.0,29014464937.0,5379525910870.0,,,,,
2020-02-18,,263.76,263.76,257.99,258.69,14919800.0,30647415800.0,5282556414465.0,,,,,
2020-02-19,,259.58,260.84,256.0,257.59,49767805.0,71507174439.0,5260255944915.0,,,,,
2020-02-20,,258.03,258.66,250.29,251.0,28519623.0,54664871733.0,5125775797695.0,,,,,
2020-02-21,,249.34,250.78,246.34,246.43,15195185.0,32153891414.0,5033033754860.0,,,,,
2020-02-24,,240.57,241.1,234.81,235.62,18224637.0,47116537730.0,4812949328330.0,,,,,
2020-02-25,,235.33,246.13,235.04,245.44,16407824.0,39239680286.0,5012133292735.0,,,,,
2020-02-26,,240.16,244.87,239.9,242.12,7058348.0,23077116818.0,4954822582485.0,,,,,
2020-02-27,,242.09,246.56,240.25,240.67,8423664.0,25199692159.0,4925154610962.0,,,,,
2020-02-28,,236.51,238.22,230.91,232.81,13421420.0,35459955152.0,4764909282090.0,,,,,
2020-03-02,,233.32,236.24,230.2,231.46,6546593.0,26377927401.0,4737660471424.0,,,,,
2020-03-03,,235.02,239.5,234.64,235.69,13554519.0,32464802841.0,4823780747652.0,,,,,
2020-03-04,,234.81,241.27,234.02,240.44,7563591.0,24494539517.0,4920323631750.0,,,,,
2020-03-05,,242.67,247.08,240.48,246.02,8956126.0,32255439394.0,5033757561595.0,,,,,
2020-03-06,,243.89,247.46,242.45,244.4,107189149.0,149843610750.0,5000916820635.0,,,,,
2020-03-09,,241.53,241.79,231.68,234.36,36588002.0,63817312562.0,4795951142839.0,,,,,
2020-03-10,,230.72,235.23,228.42,233.89,17383318.0,38445476297.0,4786689339866.0,,,,,
2020-03-11,,235.94,237.58,226.03,228.07,13842731.0,34107296790.0,4668228058159.0,,,,,
2020-03-12,,225.41,227.11,212.99,216.98,15074722.0,40089761818.0,4441670951617.0,,,,,
2020-03-13,,209.79,210.08,188.96,203.46,21933034.0,52120884682.0,4165098198874.0,,,,,
2020-03-16,,207.71,208.21,198.72,199.31,11059130.0,32455235305.0,4079712282399.0,,,,,
2020-03-17,,191.26,201.14,188.18,197.99,11947045.0,30593545872.0,4052390510874.0,,,,,
2020-03-18,,200.3,203.75,191.46,191.46,36757958.0,63967023177.0,3919469423692.0,,,,,
2020-03-19,,193.34,195.79,167.34,169.07,19945235.0,42683131620.0,3461812545216.0,,,,,
2020-03-20,,174.07,183.39,167.58,183.39,12924749.0,37625462626.0,3752681141793.0,,,,,
2020-03-23,,174.88,174.88,163.27,163.32,12773947.0,28003845882.0,3343163160388.0,,,,,
2020-03-24,,166.7,176.41,164.52,176.24,8292093.0,26051161898.0,3606610543966.0,,,,,
2020-03-25,,182.57,186.49,179.29,186.49,11328333.0,27083409380.0,3815428754007.0,,,,,
2020-03-26,,188.91,198.03,187.45,191.96,15845144.0,35645715950.0,3927300558957.0,,,,,
2020-03-27,,199.11,199.2,189.58,193.34,17265967.0,35843296244.0,3956172774622.0,,,,,
2020-03-30,,188.29,194.56,186.57,194.03,11402982.0,24680830512.0,3970239290172.0,,,,,
2020-03-31,,196.64,198.63,193.98,197.62,25098237.0,48566409123.0,4044519357271.0,,,,,
2020-04-01,,196.66,201.79,193.97,194.82,16521455.0,30934620884.0,3987527146173.0,,,,,
2020-04-02,,195.97,198.34,191.38,198.3,11132513.0,21711604122.0,4058325635992.0,,,,,
2020-04-03,,199.2,202.0,197.37,200.88,15426596.0,29042257403.0,4111070070480.0,,,,,
2020-04-06,,201.85,208.07,201.43,207.63,26166747.0,53028839077.0,4248303234927.0,,,,,
2020-04-07,,211.07,213.08,207.29,212.62,82984661.0,111455247706.0,4349712624701.0,,,,,
2020-04-08,,212.03,215.81,208.47,213.33,27200616.0,52273466356.0,4364216877314.0,,,,,
2020-04-09,,216.32,218.08,213.9,217.9,20171637.0,39838722136.0,4457345028934.0,,,,,
2020-04-10,,218.38,219.74,212.95,218.85,46072721.0,68465864097.0,4477073224435.0,,,,,
2020-04-13,,219.24,219.37,214.41,214.41,14248879.0,25262491370.0,4387201386218.0,,,,,
2020-04-14,,215.99,222.41,215.92,220.77,22783229.0,43564151597.0,4517448290005.0,,,,,
2020-04-16,,219.22,225.64,215.84,224.41,33690266.0,70948388506.0,4591786225432.0,,,,,
2020-04-17,,227.69,234.48,227.63,231.75,16500908.0,46859737050.0,4741251981273.0,,,,,
2020-04-20,,233.69,238.72,233.23,234.85,28027721.0,68541329376.0,4804969832428.0,,,,,
2020-04-21,,234.25,235.3,222.02,228.66,26995294.0,63482760892.0,4678631654160.0,,,,,
2020-04-22,,225.81,231.21,223.09,231.03,12354255.0,32000537095.0,4726677064652.0,,,,,
2020-04-23,,232.72,234.8,231.04,234.25,21743607.0,49761857062.0,4792227583406.0,,,,,
2020-04-24,,232.74,233.36,225.96,229.03,52898352.0,109894092514.0,4685927972675.0,,,,,
2020-04-27,,230.08,236.98,229.47,236.22,20794143.0,55957601010.0,4832527531025.0,,,,,
2020-04-28,,237.18,238.67,233.84,237.38,13844904.0,35997941284.0,4855896030464.0,,,,,
2020-04-29,,237.75,238.28,233.6,234.95,15788666.0,43189272017.0,4806650086945.0,,,,,
2020-05-04,,232.26,234.81,230.84,231.75,12906277.0,34887658502.0,4741707524268.0,,,,,
2020-05-06,,235.4,235.4,231.35,233.65,16775656.0,37049737174.0,4780678757881.0,,,,,
2020-05-07,,233.75,238.17,233.41,237.3,21135200.0,50182394884.0,4856402046577.0,,,,,
2020-05-08,,239.02,241.53,237.29,241.31,27583479.0,65338294701.0,4939082039515.0,,,,,
2020-05-11,,239.6,242.05,235.31,241.51,16093232.0,75166027293.0,4943135891310.0,,,,,
2020-05-12,,242.45,242.45,233.46,235.45,13753279.0,43038807049.0,4819976771831.0,,,,,
2020-05-13,,231.69,239.26,231.02,239.26,38553708.0,109572275521.0,4897540659183.0,,,,,
2020-05-14,,236.85,238.41,234.09,235.08,10465749.0,35041306685.0,4812130435905.0,,,,,
2020-05-15,,236.17,242.05,235.84,240.67,19903260.0,52568957446.0,4925807073434.0,,,,,
2020-05-18,,240.96,241.08,236.68,237.8,13174648.0,30406687694.0,4867506377522.0,,,,,
2020-05-19,,241.17,243.36,238.46,238.96,10235223.0,36362922774.0,4891565965266.0,,,,,
2020-05-20,,239.02,243.64,238.83,243.2,12155682.0,35429527960.0,4977831734599.0,,,,,
2020-05-21,,243.94,246.11,241.47,241.9,9178409.0,36997881226.0,4951523328962.0,,,,,
2020-05-22,,243.01,244.45,236.73,238.34,17266760.0,38765478435.0,4878886523325.0,,,,,
2020-05-25,,239.96,241.07,237.36,239.34,34074243.0,57755431321.0,4899177204805.0,,,,,
2020-05-26,,239.67,243.91,239.17,241.86,83052561.0,180535491709.0,4950644514945.0,,,,,
2020-05-27,,243.2,250.94,243.2,249.9,91560688.0,185148523291.0,5113992440314.0,,,,,
2020-05-28,,253.36,253.85,241.6,244.78,127027969.0,231015054699.0,5009149190417.0,,,,,
2020-05-29,,244.01,247.64,241.78,244.44,77719950.0,139145951550.0,5001998784664.0,,,,,
2020-06-01,,244.03,247.23,243.75,247.22,84514225.0,132659394455.0,5058815023250.0,,,,,
2020-06-02,,248.29,250.63,246.72,250.63,57854273.0,109231550727.0,5128184656330.0,,,,,
2020-06-03,,252.94,256.5,252.75,254.25,66735043.0,146011448693.0,5201922882570.0,,,,,
2020-06-04,,256.29,256.8,251.52,251.89,207271662.0,331019112971.0,5154060439655.0,,,,,
2020-06-05,,253.01,253.88,251.12,251.93,47596447.0,92518131697.0,5155049295365.0,,,,,
2020-06-08,,253.47,257.14,253.05,254.83,23888756.0,65154385028.0,5214025635605.0,,,,,
2020-06-09,,255.15,258.02,252.21,257.06,24157049.0,65083914664.0,5259565058675.0,,,,,
2020-06-10,,259.26,261.59,257.13,259.0,17274326.0,58556412862.0,5299289323615.0,,,,,
2020-06-11,,255.86,259.52,253.56,253.78,16284295.0,81837408982.0,5193333928715.0,,,,,
2020-06-12,,241.51,247.19,237.55,246.14,32359269.0,86232145311.0,5038055385595.0,,,,,
2020-06-15,,242.46,242.46,230.51,230.51,23167072.0,51776546521.0,4719348031250.0,,,,,
2020-06-16,,235.74,239.89,234.94,239.85,16729204.0,49561106872.0,4909490778751.0,,,,,
2020-06-17,,237.45,242.26,235.57,236.86,15040057.0,52432774242.0,4850391200839.0,,,,,
2020-06-18,,236.32,237.94,234.45,236.12,13236153.0,34296815982.0,4842201894501.0,,,,,
2020-06-19,,237.8,241.32,236.05,238.79,149587275.0,240664208141.0,4895758844906.0,,,,,
2020-06-22,,236.69,237.77,231.44,231.76,23821485.0,79470157597.0,4751989798951.0,,,,,
2020-06-23,,235.47,235.47,225.24,227.73,18972099.0,54241046138.0,4669243568631.0,,,,,
2020-06-24,,229.45,231.16,228.29,230.26,27020306.0,59733759846.0,4721980241823.0,,,,,
2020-06-25,,226.38,227.34,223.98,224.52,9062044.0,28642493578.0,4605482671233.0,,,,,
2020-06-26,,224.79,230.4,224.64,228.52,9712212.0,46545574924.0,4684669611246.0,,,,,
2020-06-29,,225.64,226.61,221.62,222.6,8895603.0,31853578974.0,4564331125484.0,,,,,
2020-06-30,,225.74,234.02,225.29,232.35,11219943.0,71491138802.0,4762751982871.0,,,,,
2020-07-01,,234.01,234.01,228.76,228.86,10627996.0,33853532574.0,4692426241669.0,,,,,
2020-07-02,,233.97,234.66,230.84,233.29,9705331.0,32947466386.0,4782720526023.0,,,,,
2020-07-03,,234.67,238.85,233.52,236.25,24843807.0,52411240561.0,4817224870680.0,,,,,
2020-07-06,,235.21,236.14,231.53,235.62,16821720.0,39532987089.0,4805975472855.0,,,,,
2020-07-07,,234.61,236.31,232.27,233.24,10029000.0,27269545183.0,4752809841589.0,,,,,
2020-07-08,,234.32,237.35,233.23,236.9,24545806.0,62172381607.0,4830446865261.0,,,,,
2020-07-09,,237.12,239.13,236.84,237.57,8264924.0,25259258706.0,4843198581745.0,,,,,
2020-07-10,,236.89,237.39,231.2,232.02,8768403.0,24064790118.0,4728879336313.0,,,,,
2020-07-13,,232.42,232.55,229.99,231.13,6234269.0,17223899462.0,4710797608160.0,,,,,
2020-07-14,,230.29,230.56,226.89,228.42,14989913.0,34307436960.0,4655299475755.0,,,,,
2020-07-15,,230.33,233.19,229.18,230.63,17381586.0,47954249890.0,4708826807743.0,,,,,
2020-07-16,,230.75,234.18,230.15,231.81,21632271.0,44320278652.0,4733038820104.0,,,,,
2020-07-17,,232.51,234.0,229.46,230.91,46359974.0,101914090784.0,4714468519738.0,,,,,
2020-07-20,,230.93,230.96,227.25,229.37,35905890.0,76460591629.0,4683857875835.0,,,,,
2020-07-21,,229.0,230.28,228.45,229.24,12551902.0,33993409513.0,4682475696213.0,,,,,
2020-07-22,,228.97,230.34,228.3,228.43,9237992.0,23891864463.0,4667606829216.0,,,,,
2020-07-23,,228.71,229.34,225.51,228.58,8872914.0,27546759367.0,4670716866299.0,,,,,
2020-07-24,,226.5,230.33,226.0,226.88,16502018.0,79133778507.0,4633317153464.0,,,,,
2020-07-27,,227.14,228.75,224.96,226.37,74115846.0,106822159936.0,4621250702607.0,,,,,
2020-07-28,,225.66,227.11,224.02,224.29,17485071.0,38831949937.0,4580152641668.0,,,,,
2020-07-29,,223.26,224.32,222.59,223.38,8572775.0,23573112911.0,4561829273368.0,,,,,
2020-07-30,,223.79,225.52,223.01,223.46,14343539.0,36590044069.0,4565850189788.0,,,,,
2020-07-31,,224.75,224.98,221.84,222.92,14380180.0,30331115496.0,4551659932968.0,,,,,
2020-08-03,,222.71,222.8,220.3,221.78,5396265.0,21371624100.0,4530974807640.0,,,,,
2020-08-04,,222.29,227.35,222.05,227.0,8793499.0,25240798463.0,4636617236254.0,,,,,
2020-08-05,,227.68,235.36,227.68,232.94,131157602.0,167128368913.0,4750761357040.0,,,,,
2020-08-06,,234.18,236.33,231.91,235.23,27279666.0,52203566276.0,4806052257415.0,,,,,
2020-08-07,,234.38,235.18,231.61,232.26,18270554.0,38159814656.0,4744624650004.0,,,,,
2020-08-10,,229.52,235.48,228.67,233.75,10861361.0,39619779633.0,4776952998619.0,,,,,
2020-08-11,,235.2,243.18,235.2,241.72,11138523.0,72644683089.0,4939391833760.0,,,,,
2020-08-12,,242.06,248.55,241.05,248.55,12714053.0,62517125192.0,5081974038389.0,,,,,
2020-08-13,,248.6,250.36,245.78,247.69,32119172.0,88383093284.0,5064599800016.0,,,,,
2020-08-14,,248.55,256.37,244.94,255.2,42437107.0,125987609722.0,5220271072414.0,,,,,
2020-08-18,,253.8,253.97,241.3,241.67,34288980.0,90099766795.0,4936923369262.0,,,,,
2020-08-19,,242.81,249.83,242.81,248.55,41946799.0,104295876145.0,5082330398480.0,,,,,
2020-08-20,,246.78,246.78,237.4,239.47,35577495.0,79257887179.0,4892931840726.0,,,,,
2020-08-21,,239.75,247.15,239.25,245.36,31370500.0,85867582952.0,5004315429048.0,,,,,
2020-08-24,,245.67,246.37,241.91,246.15,11041194.0,36382488853.0,5025254223960.0,,,,,
2020-08-25,,246.83,249.09,244.9,248.28,9014219.0,31118211324.0,5070586998806.0,,,,,
2020-08-26,,248.13,248.13,242.62,246.52,43698112.0,64732246732.0,5040492405396.0,,,,,
2020-08-27,,245.85,245.87,240.83,241.01,32072849.0,61835684331.0,4927395382455.0,,,,,
2020-08-28,,241.71,247.68,241.54,243.9,28245227.0,56794158505.0,5054013966436.0,,,,,
2020-08-31,,244.82,252.53,244.82,251.55,14397920.0,50115815746.0,5215306326684.0,,,,,
2020-09-01,,250.48,251.68,248.72,251.02,25729990.0,42174158799.0,5206469508254.0,,,,,
2020-09-02,,251.75,257.81,251.04,256.18,17032205.0,54577467219.0,5314293144985.0,,,,,
2020-09-03,,255.94,256.7,254.17,255.16,10498334.0,33264377456.0,5292671399025.0,,,,,
2020-09-04,,248.71,253.11,247.35,251.8,13078596.0,35344197003.0,5223381575545.0,,,,,
2020-09-07,,251.93,256.34,250.35,254.98,15128711.0,43340442278.0,5289876589865.0,,,,,
2020-09-08,,255.28,256.14,250.79,251.7,11445263.0,32962393657.0,5220272055598.0,,,,,
2020-09-09,,249.1,250.66,246.36,246.76,13494326.0,39875599192.0,5116836148407.0,,,,,
2020-09-10,,248.42,251.0,248.11,248.66,24400396.0,95258225735.0,5143936001678.0,,,,,
2020-09-11,,248.91,251.34,247.48,249.48,15281407.0,60088273763.0,5162183500756.0,,,,,
2020-09-14,,249.95,251.55,249.32,250.82,10435471.0,52243823733.0,5195057108810.0,,,,,
2020-09-15,,250.62,255.24,248.75,253.54,14918305.0,70389872874.0,5250117416645.0,,,,,
2020-09-16,,252.52,253.37,249.41,249.41,12417016.0,48712670490.0,5165054025626.0,,,,,
2020-09-17,,250.02,250.38,245.89,247.11,7728302.0,32806902806.0,5115321309737.0,,,,,
2020-09-18,,247.3,248.37,244.98,246.79,6293716.0,23249525033.0,5108698380731.0,,,,,
2020-09-21,,247.81,248.26,242.96,243.78,8471069.0,28895944749.0,5045504410120.0,,,,,
2020-09-22,,243.74,244.94,235.7,235.85,11022187.0,31356809845.0,4884992813015.0,,,,,
2020-09-23,,237.59,238.15,233.19,236.9,7563290.0,23781516964.0,4906604895142.0,,,,,
2020-09-24,,234.58,236.2,230.43,232.07,9647704.0,37526511582.0,4808595853009.0,,,,,
2020-09-25,,232.8,233.93,230.9,233.0,8582817.0,21153082909.0,4827985654341.0,,,,,
2020-09-28,,234.44,238.25,234.31,238.25,4097436.0,14411318686.0,4936872992613.0,,,,,
2020-09-29,,240.74,246.29,240.07,245.83,6391906.0,23843653816.0,5093203400175.0,,,,,
2020-10-05,,245.52,250.08,244.75,249.89,5120223.0,20531356483.0,5175790711059.0,,,,,
2020-10-06,,248.29,249.71,245.32,247.02,12653882.0,35032442037.0,5116546917544.0,,,,,
2020-10-07,,245.99,250.33,244.6,248.79,12863683.0,69465345358.0,5158985749664.0,,,,,
2020-10-08,,249.8,251.55,249.22,250.44,8167751.0,43317895721.0,5194580846449.0,,,,,
2020-10-12,,251.25,254.34,249.31,253.58,11369457.0,37897618434.0,5306978239376.0,,,,,
2020-10-13,,254.11,254.11,251.21,252.89,8198719.0,32601212446.0,5292674011421.0,,,,,
2020-10-14,,253.24,255.8,252.17,252.95,7756817.0,39781477183.0,5293517157427.0,,,,,
2020-10-15,,251.82,252.67,247.34,249.08,6860990.0,24976748345.0,5213287756059.0,,,,,
2020-10-16,,249.74,250.18,244.87,248.36,32093498.0,98904843285.0,5198287526358.0,,,,,
2020-10-19,,250.58,259.45,249.21,255.7,7408318.0,63399684533.0,5350889565290.0,,,,,
2020-10-20,,254.13,256.03,251.23,255.19,9349147.0,46670272528.0,5340218532361.0,,,,,
2020-10-21,,254.97,260.39,254.05,258.51,9017048.0,37026258717.0,5409681825858.0,,,,,
2020-10-22,,257.29,262.5,254.92,259.16,6120515.0,58766270256.0,5423238426526.0,,,,,
2020-10-23,,260.01,263.03,258.78,260.26,7545160.0,47561141469.0,5446519551090.0,,,,,
2020-10-26,,259.76,259.94,250.46,251.54,8731705.0,33440171444.0,5265143109770.0,,,,,
2020-10-27,,249.9,251.04,244.89,246.01,16564499.0,54852246604.0,5149951297318.0,,,,,
2020-10-28,,245.27,250.67,244.24,250.67,12810952.0,37750800212.0,5246136778766.0,,,,,
2020-10-29,,246.74,246.74,243.77,245.89,8046220.0,31382957913.0,5147328092757.0,,,,,
2020-10-30,,245.73,247.97,242.4,243.69,8128508.0,30796614276.0,5101443917899.0,,,,,
2020-11-02,,244.2,247.3,244.2,246.47,15482842.0,48173648783.0,5159670929677.0,,,,,
2020-11-03,,247.33,251.42,246.94,249.09,44881141.0,134257224062.0,5214131857408.0,,,,,
2020-11-04,,250.83,251.53,247.2,249.53,19006331.0,53887606975.0,5224125445662.0,,,,,
2020-11-05,,249.34,250.92,248.84,250.92,23072619.0,71840448305.0,5252704803236.0,,,,,
2020-11-06,,250.8,251.75,246.3,247.23,10963556.0,42601510707.0,5175945290857.0,,,,,
2020-11-09,,247.88,252.89,247.54,251.98,19563925.0,83192171408.0,5274849833173.0,,,,,
2020-11-10,,255.07,257.11,252.75,256.14,10450580.0,40496216457.0,5361683042747.0,,,,,
2020-11-11,,256.65,260.26,256.18,260.08,18031530.0,63527941640.0,5444355880257.0,,,,,
2020-11-12,,258.12,259.95,256.54,258.21,9297718.0,35077565883.0,5406121607063.0,,,,,
2020-11-13,,258.87,258.89,253.81,255.07,9586605.0,30743658831.0,5340786966639.0,,,,,
2020-11-16,,255.52,257.1,254.72,255.17,40259263.0,95810498243.0,5342943374379.0,,,,,
2020-11-17,,255.21,257.1,254.4,256.69,11732819.0,39817032064.0,5374395880601.0,,,,,
2020-11-18,,256.43,257.36,254.25,254.53,20656565.0,37326344961.0,5329644629004.0,,,,,
2020-11-19,,254.06,254.8,252.48,253.07,24694799.0,38458236906.0,5299232540106.0,,,,,
2020-11-20,,252.9,255.47,252.82,255.15,11735966.0,30668229260.0,5342854829018.0,,,,,
2020-11-23,,254.8,254.8,250.66,251.88,9255009.0,49911102252.0,5274950233535.0,,,,,
2020-11-24,,252.61,254.0,251.99,253.48,18004855.0,41274674819.0,5308139014095.0,,,,,
2020-11-25,,254.31,255.16,249.86,251.88,17016877.0,48841480707.0,5274892894451.0,,,,,
2020-11-26,,250.78,251.7,248.11,248.66,8320461.0,31834505810.0,5207846215789.0,,,,,
2020-11-27,,249.07,249.2,246.25,248.07,7415254.0,33356474961.0,5196966682746.0,,,,,
2020-11-30,,249.49,249.64,246.25,248.76,14991032.0,43306802084.0,5210782612626.0,,,,,
2020-12-01,,249.43,252.13,249.14,250.06,6470460.0,29558356002.0,5237811986110.0,,,,,
2020-12-02,,250.68,250.76,248.72,250.27,7326383.0,29819410073.0,5242602517626.0,,,,,
2020-12-03,,249.98,252.99,248.4,252.44,17476707.0,87724901510.0,5287466378094.0,,,,,
2020-12-04,,251.99,253.66,250.09,251.47,27460966.0,102767428221.0,5267249629408.0,,,,,
2020-12-07,,251.37,251.46,247.86,249.76,11769445.0,42587105336.0,5231345413713.0,,,,,
2020-12-08,,249.8,253.66,248.72,251.31,14024619.0,71337816489.0,5263808473538.0,,,,,
2020-12-09,,250.97,254.24,250.78,253.99,8390644.0,43118206289.0,5319275909015.0,,,,,
2020-12-10,,253.98,254.43,251.89,253.83,13964053.0,59442872303.0,5315821495736.0,,,,,
2020-12-11,,254.2,260.51,254.1,260.51,13716488.0,54255922272.0,5455013672266.0,,,,,
2020-12-14,,260.71,260.71,255.62,256.04,9738149.0,43150432608.0,5361934101623.0,,,,,
2020-12-15,,255.92,256.6,253.75,256.25,9076771.0,37068761498.0,5366081566095.0,,,,,
2020-12-16,,256.19,258.1,255.81,256.18,7593810.0,27935385826.0,5364652123842.0,,,,,
2020-12-17,,256.29,256.37,253.53,255.27,17756176.0,48630962645.0,5345728124983.0,,,,,
2020-12-18,,255.28,257.64,255.26,257.15,62426958.0,187268406044.0,5384907390641.0,,,,,
2020-12-21,,256.1,258.16,254.92,257.83,39147667.0,136696424659.0,5398948894881.0,,,,,
2020-12-22,,257.62,257.62,250.65,251.59,17340001.0,62935302987.0,5268919408939.0,,,,,
2020-12-23,,251.52,252.12,248.4,250.06,9443859.0,29628977154.0,5237154398646.0,,,,,
2020-12-24,,250.16,253.54,249.85,253.47,14699642.0,54533941061.0,5307903827745.0,,,,,
2020-12-28,,253.6,254.83,250.82,251.21,10350235.0,42276191408.0,5260322442561.0,,,,,
2020-12-29,,250.95,253.16,249.57,253.04,6520564.0,41540687695.0,5296954349130.0,,,,,
2020-12-30,,253.25,254.76,252.35,254.64,7845403.0,31054442585.0,5330264570395.0,,,,,
2021-01-04,255.85,,,,,,,,,,,,
2021-01-05,255.99,,,,,,,,,,,,
2021-01-06,256.04,,,,,,,,,,,,
2021-01-07,258.89,,,,,,,,,,,,
2021-01-08,258.29,,,,,,,,,,,,
2021-01-11,251.0,,,,,,,,,,,,
2021-01-12,254.54,,,,,,,,,,,,
2021-01-13,272.63,,,,,,,,,,,,
2021-01-14,274.41,,,,,,,,,,,,
2021-01-15,273.86,,,,,,,,,,,,
2021-01-18,269.46,,,,,,,,,,,,
2021-01-19,271.33,,,,,,,,,,,,
2021-01-20,274.6,,,,,,,,,,,,
2021-01-21,273.87,,,,,,,,,,,,
2021-01-22,283.49,,,,,,,,,,,,
2021-01-25,284.47,,,,,,,,,,,,
2021-01-26,279.29,,,,,,,,,,,,
2021-01-27,276.4,,,,,,,,,,,,
2021-01-28,274.04,,,,,,,,,,,,
2021-01-29,267.45,,,,,,,,,,,,
2021-02-01,270.0,,,,,,,,,,,,
2021-02-02,275.56,,,,,,,,,,,,
2021-02-03,275.66,,,,,,,,,,,,
