날짜,Finance,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-01-12,2008.73,,,,,,,,,,,,
2017-01-13,1995.35,,,,,,,,,,,,
2017-01-16,1982.92,,,,,,,,,,,,
2017-01-17,1991.65,,,,,,,,,,,,
2017-01-18,1988.83,,,,,,,,,,,,
2017-01-19,1994.58,,,,,,,,,,,,
2017-01-20,1986.85,,,,,,,,,,,,
2017-01-23,1989.8,,,,,,,,,,,,
2017-01-24,1991.71,,,,,,,,,,,,
2017-01-25,1997.78,,,,,,,,,,,,
2017-01-26,2014.07,,,,,,,,,,,,
2017-01-31,1995.73,,,,,,,,,,,,
2017-02-01,2005.51,,,,,,,,,,,,
2017-02-02,1996.99,,,,,,,,,,,,
2017-02-03,2001.31,,,,,,,,,,,,
2017-02-06,2005.68,,,,,,,,,,,,
2017-02-07,2001.08,,,,,,,,,,,,
2017-02-08,1990.5,,,,,,,,,,,,
2017-02-09,1989.4,,,,,,,,,,,,
2017-02-10,1997.4,,,,,,,,,,,,
2017-02-13,1998.31,,,,,,,,,,,,
2017-02-14,1991.25,,,,,,,,,,,,
2017-02-15,1998.62,,,,,,,,,,,,
2017-02-16,2000.01,,,,,,,,,,,,
2017-02-17,1997.95,,,,,,,,,,,,
2017-02-20,2005.03,,,,,,,,,,,,
2017-02-21,2022.52,,,,,,,,,,,,
2017-02-22,2026.77,,,,,,,,,,,,
2017-02-23,2027.73,,,,,,,,,,,,
2017-02-24,2012.2,,,,,,,,,,,,
2017-02-27,2002.15,,,,,,,,,,,,
2017-02-28,2010.33,,,,,,,,,,,,
2017-03-02,2026.44,,,,,,,,,,,,
2017-03-03,2003.2,,,,,,,,,,,,
2017-03-06,2007.02,,,,,,,,,,,,
2017-03-07,2016.89,,,,,,,,,,,,
2017-03-08,2019.48,,,,,,,,,,,,
2017-03-09,2015.38,,,,,,,,,,,,
2017-03-10,2020.66,,,,,,,,,,,,
2017-03-13,2043.87,,,,,,,,,,,,
2017-03-14,2065.61,,,,,,,,,,,,
2017-03-15,2067.24,,,,,,,,,,,,
2017-03-16,2083.49,,,,,,,,,,,,
2017-03-17,2098.83,,,,,,,,,,,,
2017-03-20,2091.96,,,,,,,,,,,,
2017-03-21,2116.41,,,,,,,,,,,,
2017-03-22,2106.6,,,,,,,,,,,,
2017-03-23,2109.64,,,,,,,,,,,,
2017-03-24,2101.97,,,,,,,,,,,,
2017-03-27,2086.06,,,,,,,,,,,,
2017-03-28,2093.0,,,,,,,,,,,,
2017-03-29,2097.53,,,,,,,,,,,,
2017-03-30,2095.82,,,,,,,,,,,,
2017-03-31,2087.65,,,,,,,,,,,,
2017-04-03,2093.39,,,,,,,,,,,,
2017-04-04,2087.85,,,,,,,,,,,,
2017-04-05,2087.36,,,,,,,,,,,,
2017-04-06,2078.08,,,,,,,,,,,,
2017-04-07,2074.87,,,,,,,,,,,,
2017-04-10,2060.53,,,,,,,,,,,,
2017-04-11,2048.78,,,,,,,,,,,,
2017-04-12,2054.28,,,,,,,,,,,,
2017-04-13,2073.81,,,,,,,,,,,,
2017-04-14,2060.86,,,,,,,,,,,,
2017-04-17,2068.06,,,,,,,,,,,,
2017-04-18,2069.87,,,,,,,,,,,,
2017-04-19,2057.74,,,,,,,,,,,,
2017-04-20,2068.23,,,,,,,,,,,,
2017-04-21,2086.74,,,,,,,,,,,,
2017-04-24,2099.14,,,,,,,,,,,,
2017-04-25,2123.75,,,,,,,,,,,,
2017-04-26,2133.87,,,,,,,,,,,,
2017-04-27,2136.26,,,,,,,,,,,,
2017-04-28,2134.11,,,,,,,,,,,,
2017-05-02,2151.11,,,,,,,,,,,,
2017-05-04,2172.13,,,,,,,,,,,,
2017-05-08,2227.74,,,,,,,,,,,,
2017-05-10,2201.66,,,,,,,,,,,,
2017-05-11,2228.32,,,,,,,,,,,,
2017-05-12,2219.19,,,,,,,,,,,,
2017-05-15,2224.99,,,,,,,,,,,,
2017-05-16,2232.14,,,,,,,,,,,,
2017-05-17,2231.43,,,,,,,,,,,,
2017-05-18,2224.46,,,,,,,,,,,,
2017-05-19,2224.26,,,,,,,,,,,,
2017-05-22,2241.92,,,,,,,,,,,,
2017-05-23,2247.5,,,,,,,,,,,,
2017-05-24,2250.75,,,,,,,,,,,,
2017-05-25,2277.25,,,,,,,,,,,,
2017-05-26,2290.04,,,,,,,,,,,,
2017-05-29,2289.4,,,,,,,,,,,,
2017-05-30,2273.93,,,,,,,,,,,,
2017-05-31,2275.33,,,,,,,,,,,,
2017-06-01,2272.68,,,,,,,,,,,,
2017-06-02,2301.07,,,,,,,,,,,,
2017-06-05,2297.44,,,,,,,,,,,,
2017-06-07,2286.32,,,,,,,,,,,,
2017-06-08,2289.33,,,,,,,,,,,,
2017-06-09,2309.12,,,,,,,,,,,,
2017-06-12,2287.17,,,,,,,,,,,,
2017-06-13,2302.89,,,,,,,,,,,,
2017-06-14,2299.67,,,,,,,,,,,,
2017-06-15,2288.84,,,,,,,,,,,,
2017-06-16,2289.41,,,,,,,,,,,,
2017-06-19,2300.08,,,,,,,,,,,,
2017-06-20,2303.39,,,,,,,,,,,,
2017-06-21,2291.03,,,,,,,,,,,,
2017-06-22,2309.49,,,,,,,,,,,,
2017-06-23,2315.33,,,,,,,,,,,,
2017-06-26,2330.08,,,,,,,,,,,,
2017-06-27,2333.12,,,,,,,,,,,,
2017-06-28,2323.01,,,,,,,,,,,,
2017-06-29,2335.37,,,,,,,,,,,,
2017-06-30,2329.36,,,,,,,,,,,,
2017-07-03,2334.2,,,,,,,,,,,,
2017-07-04,2321.34,,,,,,,,,,,,
2017-07-05,2330.47,,,,,,,,,,,,
2017-07-06,2330.02,,,,,,,,,,,,
2017-07-07,2320.46,,,,,,,,,,,,
2017-07-10,2326.72,,,,,,,,,,,,
2017-07-11,2343.46,,,,,,,,,,,,
2017-07-12,2341.76,,,,,,,,,,,,
2017-07-13,2362.24,,,,,,,,,,,,
2017-07-14,2368.72,,,,,,,,,,,,
2017-07-17,2376.65,,,,,,,,,,,,
2017-07-18,2376.86,,,,,,,,,,,,
2017-07-19,2378.66,,,,,,,,,,,,
2017-07-20,2391.43,,,,,,,,,,,,
2017-07-21,2401.23,,,,,,,,,,,,
2017-07-24,2402.57,,,,,,,,,,,,
2017-07-25,2390.41,,,,,,,,,,,,
2017-07-26,2382.64,,,,,,,,,,,,
2017-07-27,2391.41,,,,,,,,,,,,
2017-07-28,2346.26,,,,,,,,,,,,
2017-07-31,2348.44,,,,,,,,,,,,
2017-08-01,2366.54,,,,,,,,,,,,
2017-08-02,2371.52,,,,,,,,,,,,
2017-08-03,2332.41,,,,,,,,,,,,
2017-08-04,2342.31,,,,,,,,,,,,
2017-08-07,2346.16,,,,,,,,,,,,
2017-08-08,2341.13,,,,,,,,,,,,
2017-08-09,2312.15,,,,,,,,,,,,
2017-08-10,2303.36,,,,,,,,,,,,
2017-08-11,2262.16,,,,,,,,,,,,
2017-08-14,2278.84,,,,,,,,,,,,
2017-08-16,2294.24,,,,,,,,,,,,
2017-08-17,2308.72,,,,,,,,,,,,
2017-08-18,2305.03,,,,,,,,,,,,
2017-08-21,2302.89,,,,,,,,,,,,
2017-08-22,2313.05,,,,,,,,,,,,
2017-08-23,2315.03,,,,,,,,,,,,
2017-08-24,2323.19,,,,,,,,,,,,
2017-08-25,2325.52,,,,,,,,,,,,
2017-08-28,2314.05,,,,,,,,,,,,
2017-08-29,2307.84,,,,,,,,,,,,
2017-08-30,2315.41,,,,,,,,,,,,
2017-08-31,2303.69,,,,,,,,,,,,
2017-09-01,2298.62,,,,,,,,,,,,
2017-09-04,2271.99,,,,,,,,,,,,
2017-09-05,2271.57,,,,,,,,,,,,
2017-09-06,2265.28,,,,,,,,,,,,
2017-09-07,2292.61,,,,,,,,,,,,
2017-09-08,2296.08,,,,,,,,,,,,
2017-09-11,2313.56,,,,,,,,,,,,
2017-09-12,2318.7,,,,,,,,,,,,
2017-09-13,2314.21,,,,,,,,,,,,
2017-09-14,2333.03,,,,,,,,,,,,
2017-09-15,2341.03,,,,,,,,,,,,
2017-09-18,2379.77,,,,,,,,,,,,
2017-09-19,2376.56,,,,,,,,,,,,
2017-09-20,2373.66,,,,,,,,,,,,
2017-09-21,2371.18,,,,,,,,,,,,
2017-09-22,2360.07,,,,,,,,,,,,
2017-09-25,2359.16,,,,,,,,,,,,
2017-09-26,2345.14,,,,,,,,,,,,
2017-09-27,2342.85,,,,,,,,,,,,
2017-09-28,2341.47,,,,,,,,,,,,
2017-09-29,2361.49,,,,,,,,,,,,
2017-10-10,2409.51,,,,,,,,,,,,
2017-10-11,2436.04,,,,,,,,,,,,
2017-10-12,2452.98,,,,,,,,,,,,
2017-10-13,2450.64,,,,,,,,,,,,
2017-10-16,2455.43,,,,,,,,,,,,
2017-10-17,2459.12,,,,,,,,,,,,
2017-10-18,2457.8,,,,,,,,,,,,
2017-10-19,2445.23,,,,,,,,,,,,
2017-10-20,2463.56,,,,,,,,,,,,
2017-10-23,2465.96,,,,,,,,,,,,
2017-10-24,2462.83,,,,,,,,,,,,
2017-10-25,2464.62,,,,,,,,,,,,
2017-10-26,2449.5,,,,,,,,,,,,
2017-10-27,2464.9,,,,,,,,,,,,
2017-10-30,2471.98,,,,,,,,,,,,
2017-10-31,2496.26,,,,,,,,,,,,
2017-11-01,2535.18,,,,,,,,,,,,
2017-11-02,2523.8,,,,,,,,,,,,
2017-11-03,2534.4,,,,,,,,,,,,
2017-11-06,2522.22,,,,,,,,,,,,
2017-11-07,2516.05,,,,,,,,,,,,
2017-11-08,2521.16,,,,,,,,,,,,
2017-11-09,2517.58,,,,,,,,,,,,
2017-11-10,2507.9,,,,,,,,,,,,
2017-11-13,2493.79,,,,,,,,,,,,
2017-11-14,2487.12,,,,,,,,,,,,
2017-11-15,2478.49,,,,,,,,,,,,
2017-11-16,2495.99,,,,,,,,,,,,
2017-11-17,2495.43,,,,,,,,,,,,
2017-11-20,2483.38,,,,,,,,,,,,
2017-11-21,2485.12,,,,,,,,,,,,
2017-11-22,2501.01,,,,,,,,,,,,
2017-11-23,2493.75,,,,,,,,,,,,
2017-11-24,2501.35,,,,,,,,,,,,
2017-11-27,2456.62,,,,,,,,,,,,
2017-11-28,2466.29,,,,,,,,,,,,
2017-11-29,2463.78,,,,,,,,,,,,
2017-11-30,2424.57,,,,,,,,,,,,
2017-12-01,2421.19,,,,,,,,,,,,
2017-12-04,2451.49,,,,,,,,,,,,
2017-12-05,2458.23,,,,,,,,,,,,
2017-12-06,2420.8,,,,,,,,,,,,
2017-12-07,2413.4,,,,,,,,,,,,
2017-12-08,2420.86,,,,,,,,,,,,
2017-12-11,2422.67,,,,,,,,,,,,
2017-12-12,2413.41,,,,,,,,,,,,
2017-12-13,2430.04,,,,,,,,,,,,
2017-12-14,2419.35,,,,,,,,,,,,
2017-12-15,2430.57,,,,,,,,,,,,
2017-12-18,2433.48,,,,,,,,,,,,
2017-12-19,2434.93,,,,,,,,,,,,
2017-12-20,2428.98,,,,,,,,,,,,
2017-12-21,2384.46,,,,,,,,,,,,
2017-12-22,2393.01,,,,,,,,,,,,
2017-12-26,2377.01,,,,,,,,,,,,
2017-12-27,2385.86,,,,,,,,,,,,
2017-12-28,2419.11,,,,,,,,,,,,
2018-01-02,2426.84,,,,,,,,,,,,
2018-01-03,2435.35,,,,,,,,,,,,
2018-01-04,2416.98,,,,,,,,,,,,
2018-01-05,2450.08,,,,,,,,,,,,
2018-01-08,2468.55,,,,,,,,,,,,
2018-01-09,2462.72,,,,,,,,,,,,
2018-01-10,2444.34,,,,,,,,,,,,
2018-01-11,2430.26,,,,,,,,,,,,
2018-01-12,2439.35,,,,,,,,,,,,
2018-01-15,2443.93,,,,,,,,,,,,
2018-01-16,2464.19,,,,,,,,,,,,
2018-01-17,2457.7,,,,,,,,,,,,
2018-01-18,2456.95,,,,,,,,,,,,
2018-01-19,2459.21,,,,,,,,,,,,
2018-01-22,2435.96,,,,,,,,,,,,
2018-01-23,2470.19,,,,,,,,,,,,
2018-01-24,2467.81,,,,,,,,,,,,
2018-01-25,2491.6,,,,,,,,,,,,
2018-01-26,2498.27,,,,,,,,,,,,
2018-01-29,2521.49,,,,,,,,,,,,
2018-01-30,2485.67,,,,,,,,,,,,
2018-01-31,2486.6,,,,,,,,,,,,
2018-02-01,2486.07,,,,,,,,,,,,
2018-02-02,2440.45,,,,,,,,,,,,
2018-02-05,2417.23,,,,,,,,,,,,
2018-02-06,2377.37,,,,,,,,,,,,
2018-02-07,2324.43,,,,,,,,,,,,
2018-02-08,2331.27,,,,,,,,,,,,
2018-02-09,2279.58,,,,,,,,,,,,
2018-02-12,2303.73,,,,,,,,,,,,
2018-02-13,2325.68,,,,,,,,,,,,
2018-02-14,2353.55,,,,,,,,,,,,
2018-02-19,2367.58,,,,,,,,,,,,
2018-02-20,2340.48,,,,,,,,,,,,
2018-02-21,2352.61,,,,,,,,,,,,
2018-02-22,2336.64,,,,,,,,,,,,
2018-02-23,2373.22,,,,,,,,,,,,
2018-02-26,2378.99,,,,,,,,,,,,
2018-02-27,2373.05,,,,,,,,,,,,
2018-02-28,2343.76,,,,,,,,,,,,
2018-03-02,2313.17,,,,,,,,,,,,
2018-03-05,2288.29,,,,,,,,,,,,
2018-03-06,2327.56,,,,,,,,,,,,
2018-03-07,2334.03,,,,,,,,,,,,
2018-03-08,2359.94,,,,,,,,,,,,
2018-03-09,2382.47,,,,,,,,,,,,
2018-03-12,2405.16,,,,,,,,,,,,
2018-03-13,2420.39,,,,,,,,,,,,
2018-03-14,2412.32,,,,,,,,,,,,
2018-03-15,2416.99,,,,,,,,,,,,
2018-03-16,2418.61,,,,,,,,,,,,
2018-03-19,2397.72,,,,,,,,,,,,
2018-03-20,2409.31,,,,,,,,,,,,
2018-03-21,2408.02,,,,,,,,,,,,
2018-03-22,2421.56,,,,,,,,,,,,
2018-03-23,2344.09,,,,,,,,,,,,
2018-03-26,2362.59,,,,,,,,,,,,
2018-03-27,2374.54,,,,,,,,,,,,
2018-03-28,2340.26,,,,,,,,,,,,
2018-03-29,2358.17,,,,,,,,,,,,
2018-03-30,2363.14,,,,,,,,,,,,
2018-04-02,2361.66,,,,,,,,,,,,
2018-04-03,2358.02,,,,,,,,,,,,
2018-04-04,2323.56,,,,,,,,,,,,
2018-04-05,2355.39,,,,,,,,,,,,
2018-04-06,2346.44,,,,,,,,,,,,
2018-04-09,2362.06,,,,,,,,,,,,
2018-04-10,2369.07,,,,,,,,,,,,
2018-04-11,2358.72,,,,,,,,,,,,
2018-04-12,2358.38,,,,,,,,,,,,
2018-04-13,2370.53,,,,,,,,,,,,
2018-04-16,2370.57,,,,,,,,,,,,
2018-04-17,2364.64,,,,,,,,,,,,
2018-04-18,2392.3,,,,,,,,,,,,
2018-04-19,2396.1,,,,,,,,,,,,
2018-04-20,2382.31,,,,,,,,,,,,
2018-04-23,2380.6,,,,,,,,,,,,
2018-04-24,2368.12,,,,,,,,,,,,
2018-04-25,2353.32,,,,,,,,,,,,
2018-04-26,2382.34,,,,,,,,,,,,
2018-04-27,2401.85,,,,,,,,,,,,
2018-04-30,2420.7,,,,,,,,,,,,
2018-05-02,2403.27,,,,,,,,,,,,
2018-05-03,2388.79,,,,,,,,,,,,
2018-05-04,2355.87,,,,,,,,,,,,
2018-05-08,2350.43,,,,,,,,,,,,
2018-05-09,2342.52,,,,,,,,,,,,
2018-05-10,2360.69,,,,,,,,,,,,
2018-05-11,2368.81,,,,,,,,,,,,
2018-05-14,2358.79,,,,,,,,,,,,
2018-05-15,2338.59,,,,,,,,,,,,
2018-05-16,2351.31,,,,,,,,,,,,
2018-05-17,2336.56,,,,,,,,,,,,
2018-05-18,2345.44,,,,,,,,,,,,
2018-05-21,2351.22,,,,,,,,,,,,
2018-05-23,2363.71,,,,,,,,,,,,
2018-05-24,2359.32,,,,,,,,,,,,
2018-05-25,2365.71,,,,,,,,,,,,
2018-05-28,2366.9,,,,,,,,,,,,
2018-05-29,2347.63,,,,,,,,,,,,
2018-05-30,2293.72,,,,,,,,,,,,
2018-05-31,2306.2,,,,,,,,,,,,
2018-06-01,2325.6,,,,,,,,,,,,
2018-06-04,2335.36,,,,,,,,,,,,
2018-06-05,2341.41,,,,,,,,,,,,
2018-06-07,2357.31,,,,,,,,,,,,
2018-06-08,2339.54,,,,,,,,,,,,
2018-06-11,2353.18,,,,,,,,,,,,
2018-06-12,2353.16,,,,,,,,,,,,
2018-06-14,2310.86,,,,,,,,,,,,
2018-06-15,2289.67,,,,,,,,,,,,
2018-06-18,2268.11,,,,,,,,,,,,
2018-06-19,2238.2,,,,,,,,,,,,
2018-06-20,2258.91,,,,,,,,,,,,
2018-06-21,2236.07,,,,,,,,,,,,
2018-06-22,2258.99,,,,,,,,,,,,
2018-06-25,2254.61,,,,,,,,,,,,
2018-06-26,2250.46,,,,,,,,,,,,
2018-06-27,2246.35,,,,,,,,,,,,
2018-06-28,2218.03,,,,,,,,,,,,
2018-06-29,2228.48,,,,,,,,,,,,
2018-07-02,2179.19,,,,,,,,,,,,
2018-07-03,2181.65,,,,,,,,,,,,
2018-07-04,2172.38,,,,,,,,,,,,
2018-07-05,2168.32,,,,,,,,,,,,
2018-07-06,2177.7,,,,,,,,,,,,
2018-07-09,2196.71,,,,,,,,,,,,
2018-07-10,2203.31,,,,,,,,,,,,
2018-07-11,2189.18,,,,,,,,,,,,
2018-07-12,2192.24,,,,,,,,,,,,
2018-07-13,2218.82,,,,,,,,,,,,
2018-07-16,2211.41,,,,,,,,,,,,
2018-07-17,2208.0,,,,,,,,,,,,
2018-07-18,2207.09,,,,,,,,,,,,
2018-07-19,2203.73,,,,,,,,,,,,
2018-07-20,2211.93,,,,,,,,,,,,
2018-07-23,2196.56,,,,,,,,,,,,
2018-07-24,2201.52,,,,,,,,,,,,
2018-07-25,2193.47,,,,,,,,,,,,
2018-07-26,2206.97,,,,,,,,,,,,
2018-07-27,2211.56,,,,,,,,,,,,
2018-07-30,2208.88,,,,,,,,,,,,
2018-07-31,2210.36,,,,,,,,,,,,
2018-08-01,2219.54,,,,,,,,,,,,
2018-08-02,2181.76,,,,,,,,,,,,
2018-08-03,2196.97,,,,,,,,,,,,
2018-08-06,2196.62,,,,,,,,,,,,
2018-08-07,2213.96,,,,,,,,,,,,
2018-08-08,2216.97,,,,,,,,,,,,
2018-08-09,2219.38,,,,,,,,,,,,
2018-08-10,2192.37,,,,,,,,,,,,
2018-08-13,2163.6,,,,,,,,,,,,
2018-08-14,2170.67,,,,,,,,,,,,
2018-08-16,2149.33,,,,,,,,,,,,
2018-08-17,2152.48,,,,,,,,,,,,
2018-08-20,2151.58,,,,,,,,,,,,
2018-08-21,2174.99,,,,,,,,,,,,
2018-08-22,2182.11,,,,,,,,,,,,
2018-08-23,2190.69,,,,,,,,,,,,
2018-08-24,2199.89,,,,,,,,,,,,
2018-08-27,2209.37,,,,,,,,,,,,
2018-08-28,2210.98,,,,,,,,,,,,
2018-08-29,2216.59,,,,,,,,,,,,
2018-08-30,2215.47,,,,,,,,,,,,
2018-08-31,2232.34,,,,,,,,,,,,
2018-09-03,2214.7,,,,,,,,,,,,
2018-09-04,2222.78,,,,,,,,,,,,
2018-09-05,2195.35,,,,,,,,,,,,
2018-09-06,2191.32,,,,,,,,,,,,
2018-09-07,2181.07,,,,,,,,,,,,
2018-09-10,2185.65,,,,,,,,,,,,
2018-09-11,2176.66,,,,,,,,,,,,
2018-09-12,2175.27,,,,,,,,,,,,
2018-09-13,2177.87,,,,,,,,,,,,
2018-09-14,2213.49,,,,,,,,,,,,
2018-09-17,2199.83,,,,,,,,,,,,
2018-09-18,2207.75,,,,,,,,,,,,
2018-09-19,2211.98,,,,,,,,,,,,
2018-09-20,2231.21,,,,,,,,,,,,
2018-09-21,2245.15,,,,,,,,,,,,
2018-09-27,2261.72,,,,,,,,,,,,
2018-09-28,2248.06,,,,,,,,,,,,
2018-10-01,2244.4,,,,,,,,,,,,
2018-10-02,2216.04,,,,,,,,,,,,
2018-10-04,2178.45,,,,,,,,,,,,
2018-10-05,2175.49,,,,,,,,,,,,
2018-10-08,2164.26,,,,,,,,,,,,
2018-10-10,2149.54,,,,,,,,,,,,
2018-10-11,2056.32,,,,,,,,,,,,
2018-10-12,2086.57,,,,,,,,,,,,
2018-10-15,2070.2,,,,,,,,,,,,
2018-10-16,2067.67,,,,,,,,,,,,
2018-10-17,2090.25,,,,,,,,,,,,
2018-10-18,2071.13,,,,,,,,,,,,
2018-10-19,2079.74,,,,,,,,,,,,
2018-10-22,2086.81,,,,,,,,,,,,
2018-10-23,2034.05,,,,,,,,,,,,
2018-10-24,2027.43,,,,,,,,,,,,
2018-10-25,1994.94,,,,,,,,,,,,
2018-10-26,1963.42,,,,,,,,,,,,
2018-10-29,1944.32,,,,,,,,,,,,
2018-10-30,1961.97,,,,,,,,,,,,
2018-10-31,1974.92,,,,,,,,,,,,
2018-11-01,1966.28,,,,,,,,,,,,
2018-11-02,2035.35,,,,,,,,,,,,
2018-11-05,2016.73,,,,,,,,,,,,
2018-11-06,2027.53,,,,,,,,,,,,
2018-11-07,2022.47,,,,,,,,,,,,
2018-11-08,2030.45,,,,,,,,,,,,
2018-11-09,2023.96,,,,,,,,,,,,
2018-11-12,2018.41,,,,,,,,,,,,
2018-11-13,2007.62,,,,,,,,,,,,
2018-11-14,2002.86,,,,,,,,,,,,
2018-11-15,2021.18,,,,,,,,,,,,
2018-11-16,2022.16,,,,,,,,,,,,
2018-11-19,2026.07,,,,,,,,,,,,
2018-11-20,2006.59,,,,,,,,,,,,
2018-11-21,1995.85,,,,,,,,,,,,
2018-11-22,1990.83,,,,,,,,,,,,
2018-11-23,1979.75,,,,,,,,,,,,
2018-11-26,2003.24,,,,,,,,,,,,
2018-11-27,2022.1,,,,,,,,,,,,
2018-11-28,2032.05,,,,,,,,,,,,
2018-11-29,2038.76,,,,,,,,,,,,
2018-11-30,2018.17,,,,,,,,,,,,
2018-12-03,2053.22,,,,,,,,,,,,
2018-12-04,2032.86,,,,,,,,,,,,
2018-12-05,2019.86,,,,,,,,,,,,
2018-12-06,1989.19,,,,,,,,,,,,
2018-12-07,1996.53,,,,,,,,,,,,
2018-12-10,1977.77,,,,,,,,,,,,
2018-12-11,1979.24,,,,,,,,,,,,
2018-12-12,2006.95,,,,,,,,,,,,
2018-12-13,2016.36,,,,,,,,,,,,
2018-12-14,1987.2,,,,,,,,,,,,
2018-12-17,1990.63,,,,,,,,,,,,
2018-12-18,1981.85,,,,,,,,,,,,
2018-12-19,1999.39,,,,,,,,,,,,
2018-12-20,1977.74,,,,,,,,,,,,
2018-12-21,1979.73,,,,,,,,,,,,
2018-12-24,1975.56,,,,,,,,,,,,
2018-12-26,1951.93,,,,,,,,,,,,
2018-12-27,1947.44,,,,,,,,,,,,
2018-12-28,1958.69,,,,,,,,,,,,
2019-01-02,1927.84,,,,,,,,,,,,
2019-01-03,1912.98,,,,,,,,,,,,
2019-01-04,1928.77,,,,,,,,,,,,
2019-01-07,1955.28,,,,,,,,,,,,
2019-01-08,1941.03,,,,,,,,,,,,
2019-01-09,1981.81,,,,,,,,,,,,
2019-01-10,1981.49,,,,,,,,,,,,
2019-01-11,1994.31,,,,,,,,,,,,
2019-01-14,1980.46,,,,,,,,,,,,
2019-01-15,2016.25,,,,,,,,,,,,
2019-01-16,2024.65,,,,,,,,,,,,
2019-01-17,2029.66,,,,,,,,,,,,
2019-01-18,2045.02,,,,,,,,,,,,
2019-01-21,2044.76,,,,,,,,,,,,
2019-01-22,2037.66,,,,,,,,,,,,
2019-01-23,2045.39,,,,,,,,,,,,
2019-01-24,2064.18,,,,,,,,,,,,
2019-01-25,2099.29,,,,,,,,,,,,
2019-01-28,2098.39,,,,,,,,,,,,
2019-01-29,2108.72,,,,,,,,,,,,
2019-01-30,2132.18,,,,,,,,,,,,
2019-01-31,2128.31,,,,,,,,,,,,
2019-02-01,2124.8,,,,,,,,,,,,
2019-02-07,2121.63,,,,,,,,,,,,
2019-02-08,2092.19,,,,,,,,,,,,
2019-02-11,2097.66,,,,,,,,,,,,
2019-02-12,2109.93,,,,,,,,,,,,
2019-02-13,2118.75,,,,,,,,,,,,
2019-02-14,2144.67,,,,,,,,,,,,
2019-02-15,2110.88,,,,,,,,,,,,
2019-02-18,2125.11,,,,,,,,,,,,
2019-02-19,2117.73,,,,,,,,,,,,
2019-02-20,2146.63,,,,,,,,,,,,
2019-02-21,2146.08,,,,,,,,,,,,
2019-02-22,2147.95,,,,,,,,,,,,
2019-02-25,2149.64,,,,,,,,,,,,
2019-02-26,2142.83,,,,,,,,,,,,
2019-02-27,2150.46,,,,,,,,,,,,
2019-02-28,2117.28,,,,,,,,,,,,
2019-03-04,2106.31,,,,,,,,,,,,
2019-03-05,2093.31,,,,,,,,,,,,
2019-03-06,2089.23,,,,,,,,,,,,
2019-03-07,2081.16,,,,,,,,,,,,
2019-03-08,2051.8,,,,,,,,,,,,
2019-03-11,2051.74,,,,,,,,,,,,
2019-03-12,2069.82,,,,,,,,,,,,
2019-03-13,2057.1,,,,,,,,,,,,
2019-03-14,2062.17,,,,,,,,,,,,
2019-03-15,2085.91,,,,,,,,,,,,
2019-03-18,2087.54,,,,,,,,,,,,
2019-03-19,2087.38,,,,,,,,,,,,
2019-03-20,2087.72,,,,,,,,,,,,
2019-03-21,2103.61,,,,,,,,,,,,
2019-03-22,2107.69,,,,,,,,,,,,
2019-03-25,2066.58,,,,,,,,,,,,
2019-03-26,2067.11,,,,,,,,,,,,
2019-03-27,2063.59,,,,,,,,,,,,
2019-03-28,2048.56,,,,,,,,,,,,
2019-03-29,2059.43,,,,,,,,,,,,
2019-04-01,2086.66,,,,,,,,,,,,
2019-04-02,2098.12,,,,,,,,,,,,
2019-04-03,2125.24,,,,,,,,,,,,
2019-04-04,2128.26,,,,,,,,,,,,
2019-04-05,2131.83,,,,,,,,,,,,
2019-04-08,2131.36,,,,,,,,,,,,
2019-04-09,2134.42,,,,,,,,,,,,
2019-04-10,2143.52,,,,,,,,,,,,
2019-04-11,2139.9,,,,,,,,,,,,
2019-04-12,2146.74,,,,,,,,,,,,
2019-04-15,2155.59,,,,,,,,,,,,
2019-04-16,2164.1,,,,,,,,,,,,
2019-04-17,2161.41,,,,,,,,,,,,
2019-04-18,2129.71,,,,,,,,,,,,
2019-04-19,2130.58,,,,,,,,,,,,
2019-04-22,2131.6,,,,,,,,,,,,
2019-04-23,2136.62,,,,,,,,,,,,
2019-04-24,2117.06,,,,,,,,,,,,
2019-04-25,2106.82,,,,,,,,,,,,
2019-04-26,2096.46,,,,,,,,,,,,
2019-04-29,2135.0,,,,,,,,,,,,
2019-04-30,2120.09,,,,,,,,,,,,
2019-05-02,2128.82,,,,,,,,,,,,
2019-05-03,2111.75,,,,,,,,,,,,
2019-05-07,2093.78,,,,,,,,,,,,
2019-05-08,2083.35,,,,,,,,,,,,
2019-05-09,2016.39,,,,,,,,,,,,
2019-05-10,2023.97,,,,,,,,,,,,
2019-05-13,1998.72,,,,,,,,,,,,
2019-05-14,1999.15,,,,,,,,,,,,
2019-05-15,2007.03,,,,,,,,,,,,
2019-05-16,1980.29,,,,,,,,,,,,
2019-05-17,1969.22,,,,,,,,,,,,
2019-05-20,1973.29,,,,,,,,,,,,
2019-05-21,1980.22,,,,,,,,,,,,
2019-05-22,1984.35,,,,,,,,,,,,
2019-05-23,1981.85,,,,,,,,,,,,
2019-05-24,1967.34,,,,,,,,,,,,
2019-05-27,1967.87,,,,,,,,,,,,
2019-05-28,1969.47,,,,,,,,,,,,
2019-05-29,1946.97,,,,,,,,,,,,
2019-05-30,1966.02,,,,,,,,,,,,
2019-05-31,1968.83,,,,,,,,,,,,
