날짜,Telecom,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-01-12,7465.4,,,,,,,,,,,,
2017-01-13,7492.04,,,,,,,,,,,,
2017-01-16,7458.47,,,,,,,,,,,,
2017-01-17,7440.79,,,,,,,,,,,,
2017-01-18,7459.53,,,,,,,,,,,,
2017-01-19,7393.94,,,,,,,,,,,,
2017-01-20,7445.12,,,,,,,,,,,,
2017-01-23,7378.55,,,,,,,,,,,,
2017-01-24,7307.13,,,,,,,,,,,,
2017-01-25,7193.58,,,,,,,,,,,,
2017-01-26,7280.59,,,,,,,,,,,,
2017-01-31,7229.07,,,,,,,,,,,,
2017-02-01,7385.65,,,,,,,,,,,,
2017-02-02,7432.74,,,,,,,,,,,,
2017-02-03,7435.98,,,,,,,,,,,,
2017-02-06,7432.01,,,,,,,,,,,,
2017-02-07,7561.37,,,,,,,,,,,,
2017-02-08,7414.9,,,,,,,,,,,,
2017-02-09,7360.59,,,,,,,,,,,,
2017-02-10,7355.08,,,,,,,,,,,,
2017-02-13,7373.69,,,,,,,,,,,,
2017-02-14,7372.68,,,,,,,,,,,,
2017-02-15,7605.43,,,,,,,,,,,,
2017-02-16,7568.81,,,,,,,,,,,,
2017-02-17,7657.7,,,,,,,,,,,,
2017-02-20,7599.51,,,,,,,,,,,,
2017-02-21,7682.94,,,,,,,,,,,,
2017-02-22,7650.02,,,,,,,,,,,,
2017-02-23,7742.47,,,,,,,,,,,,
2017-02-24,7849.56,,,,,,,,,,,,
2017-02-27,7893.7,,,,,,,,,,,,
2017-02-28,7788.73,,,,,,,,,,,,
2017-03-02,7675.91,,,,,,,,,,,,
2017-03-03,7614.55,,,,,,,,,,,,
2017-03-06,7656.74,,,,,,,,,,,,
2017-03-07,7710.47,,,,,,,,,,,,
2017-03-08,7690.04,,,,,,,,,,,,
2017-03-09,7662.17,,,,,,,,,,,,
2017-03-10,7736.89,,,,,,,,,,,,
2017-03-13,7758.14,,,,,,,,,,,,
2017-03-14,7648.04,,,,,,,,,,,,
2017-03-15,7624.5,,,,,,,,,,,,
2017-03-16,7706.68,,,,,,,,,,,,
2017-03-17,7772.07,,,,,,,,,,,,
2017-03-20,7843.58,,,,,,,,,,,,
2017-03-21,7940.97,,,,,,,,,,,,
2017-03-22,7896.7,,,,,,,,,,,,
2017-03-23,7846.38,,,,,,,,,,,,
2017-03-24,7887.97,,,,,,,,,,,,
2017-03-27,7903.25,,,,,,,,,,,,
2017-03-28,7983.02,,,,,,,,,,,,
2017-03-29,7954.2,,,,,,,,,,,,
2017-03-30,7819.41,,,,,,,,,,,,
2017-03-31,7810.91,,,,,,,,,,,,
2017-04-03,8035.29,,,,,,,,,,,,
2017-04-04,8025.57,,,,,,,,,,,,
2017-04-05,8085.48,,,,,,,,,,,,
2017-04-06,8064.43,,,,,,,,,,,,
2017-04-07,8033.2,,,,,,,,,,,,
2017-04-10,7866.68,,,,,,,,,,,,
2017-04-11,7929.6,,,,,,,,,,,,
2017-04-12,7938.98,,,,,,,,,,,,
2017-04-13,7982.17,,,,,,,,,,,,
2017-04-14,7964.66,,,,,,,,,,,,
2017-04-17,8045.66,,,,,,,,,,,,
2017-04-18,8095.55,,,,,,,,,,,,
2017-04-19,8140.53,,,,,,,,,,,,
2017-04-20,8178.33,,,,,,,,,,,,
2017-04-21,8201.48,,,,,,,,,,,,
2017-04-24,8091.03,,,,,,,,,,,,
2017-04-25,8152.33,,,,,,,,,,,,
2017-04-26,8092.84,,,,,,,,,,,,
2017-04-27,8087.01,,,,,,,,,,,,
2017-04-28,7987.07,,,,,,,,,,,,
2017-05-02,8026.31,,,,,,,,,,,,
2017-05-04,8103.1,,,,,,,,,,,,
2017-05-08,8399.69,,,,,,,,,,,,
2017-05-10,8333.05,,,,,,,,,,,,
2017-05-11,8564.6,,,,,,,,,,,,
2017-05-12,8517.69,,,,,,,,,,,,
2017-05-15,8526.65,,,,,,,,,,,,
2017-05-16,8424.82,,,,,,,,,,,,
2017-05-17,8468.6,,,,,,,,,,,,
2017-05-18,8442.63,,,,,,,,,,,,
2017-05-19,8467.86,,,,,,,,,,,,
2017-05-22,8448.36,,,,,,,,,,,,
2017-05-23,8560.89,,,,,,,,,,,,
2017-05-24,8687.47,,,,,,,,,,,,
2017-05-25,8722.44,,,,,,,,,,,,
2017-05-26,8887.99,,,,,,,,,,,,
2017-05-29,8838.1,,,,,,,,,,,,
2017-05-30,8972.47,,,,,,,,,,,,
2017-05-31,9268.12,,,,,,,,,,,,
2017-06-01,9391.58,,,,,,,,,,,,
2017-06-02,9431.06,,,,,,,,,,,,
2017-06-05,9567.8,,,,,,,,,,,,
2017-06-07,9738.77,,,,,,,,,,,,
2017-06-08,9642.05,,,,,,,,,,,,
2017-06-09,9521.35,,,,,,,,,,,,
2017-06-12,9460.38,,,,,,,,,,,,
2017-06-13,9822.71,,,,,,,,,,,,
2017-06-14,9800.89,,,,,,,,,,,,
2017-06-15,9641.45,,,,,,,,,,,,
2017-06-16,9499.16,,,,,,,,,,,,
2017-06-19,9571.07,,,,,,,,,,,,
2017-06-20,9306.96,,,,,,,,,,,,
2017-06-21,9363.42,,,,,,,,,,,,
2017-06-22,9429.57,,,,,,,,,,,,
2017-06-23,9627.2,,,,,,,,,,,,
2017-06-26,10056.54,,,,,,,,,,,,
2017-06-27,10089.77,,,,,,,,,,,,
2017-06-28,9932.83,,,,,,,,,,,,
2017-06-29,10179.87,,,,,,,,,,,,
2017-06-30,10080.17,,,,,,,,,,,,
2017-07-03,9847.95,,,,,,,,,,,,
2017-07-04,9963.19,,,,,,,,,,,,
2017-07-05,9956.54,,,,,,,,,,,,
2017-07-06,10039.64,,,,,,,,,,,,
2017-07-07,10004.79,,,,,,,,,,,,
2017-07-10,9925.93,,,,,,,,,,,,
2017-07-11,9916.77,,,,,,,,,,,,
2017-07-12,9733.2,,,,,,,,,,,,
2017-07-13,9623.69,,,,,,,,,,,,
2017-07-14,9479.7,,,,,,,,,,,,
2017-07-17,9574.61,,,,,,,,,,,,
2017-07-18,9513.07,,,,,,,,,,,,
2017-07-19,9575.2,,,,,,,,,,,,
2017-07-20,9628.21,,,,,,,,,,,,
2017-07-21,9678.85,,,,,,,,,,,,
2017-07-24,9742.09,,,,,,,,,,,,
2017-07-25,9974.41,,,,,,,,,,,,
2017-07-26,9989.85,,,,,,,,,,,,
2017-07-27,9867.06,,,,,,,,,,,,
2017-07-28,9620.25,,,,,,,,,,,,
2017-07-31,9596.4,,,,,,,,,,,,
2017-08-01,9732.96,,,,,,,,,,,,
2017-08-02,9737.29,,,,,,,,,,,,
2017-08-03,9595.12,,,,,,,,,,,,
2017-08-04,9546.59,,,,,,,,,,,,
2017-08-07,9664.15,,,,,,,,,,,,
2017-08-08,9582.71,,,,,,,,,,,,
2017-08-09,9448.64,,,,,,,,,,,,
2017-08-10,9458.36,,,,,,,,,,,,
2017-08-11,9317.43,,,,,,,,,,,,
2017-08-14,9399.06,,,,,,,,,,,,
2017-08-16,9430.31,,,,,,,,,,,,
2017-08-17,9405.83,,,,,,,,,,,,
2017-08-18,9478.34,,,,,,,,,,,,
2017-08-21,9492.18,,,,,,,,,,,,
2017-08-22,9670.18,,,,,,,,,,,,
2017-08-23,9574.52,,,,,,,,,,,,
2017-08-24,9564.66,,,,,,,,,,,,
2017-08-25,9612.22,,,,,,,,,,,,
2017-08-28,9778.63,,,,,,,,,,,,
2017-08-29,9822.27,,,,,,,,,,,,
2017-08-30,9850.37,,,,,,,,,,,,
2017-08-31,9841.25,,,,,,,,,,,,
2017-09-01,9875.03,,,,,,,,,,,,
2017-09-04,9711.88,,,,,,,,,,,,
2017-09-05,9653.94,,,,,,,,,,,,
2017-09-06,9794.56,,,,,,,,,,,,
2017-09-07,9870.22,,,,,,,,,,,,
2017-09-08,9850.09,,,,,,,,,,,,
2017-09-11,9940.61,,,,,,,,,,,,
2017-09-12,10205.7,,,,,,,,,,,,
2017-09-13,10094.95,,,,,,,,,,,,
2017-09-14,10454.99,,,,,,,,,,,,
2017-09-15,10562.39,,,,,,,,,,,,
2017-09-18,10539.02,,,,,,,,,,,,
2017-09-19,10797.09,,,,,,,,,,,,
2017-09-20,10928.85,,,,,,,,,,,,
2017-09-21,10815.99,,,,,,,,,,,,
2017-09-22,10417.82,,,,,,,,,,,,
2017-09-25,10440.16,,,,,,,,,,,,
2017-09-26,10460.54,,,,,,,,,,,,
2017-09-27,10583.66,,,,,,,,,,,,
2017-09-28,10488.22,,,,,,,,,,,,
2017-09-29,10693.9,,,,,,,,,,,,
2017-10-10,10884.25,,,,,,,,,,,,
2017-10-11,10896.98,,,,,,,,,,,,
2017-10-12,11478.72,,,,,,,,,,,,
2017-10-13,11669.28,,,,,,,,,,,,
2017-10-16,11725.41,,,,,,,,,,,,
2017-10-17,11832.89,,,,,,,,,,,,
2017-10-18,11718.41,,,,,,,,,,,,
2017-10-19,11644.91,,,,,,,,,,,,
2017-10-20,11689.2,,,,,,,,,,,,
2017-10-23,11613.8,,,,,,,,,,,,
2017-10-24,11724.85,,,,,,,,,,,,
2017-10-25,11422.68,,,,,,,,,,,,
2017-10-26,11421.62,,,,,,,,,,,,
2017-10-27,11540.13,,,,,,,,,,,,
2017-10-30,11404.19,,,,,,,,,,,,
2017-10-31,11528.94,,,,,,,,,,,,
2017-11-01,12008.75,,,,,,,,,,,,
2017-11-02,11734.22,,,,,,,,,,,,
2017-11-03,11970.82,,,,,,,,,,,,
2017-11-06,12053.07,,,,,,,,,,,,
2017-11-07,11926.33,,,,,,,,,,,,
2017-11-08,12060.76,,,,,,,,,,,,
2017-11-09,12048.04,,,,,,,,,,,,
2017-11-10,11889.1,,,,,,,,,,,,
2017-11-13,12044.0,,,,,,,,,,,,
2017-11-14,12243.4,,,,,,,,,,,,
2017-11-15,12635.46,,,,,,,,,,,,
2017-11-16,12599.49,,,,,,,,,,,,
2017-11-17,12510.72,,,,,,,,,,,,
2017-11-20,12711.5,,,,,,,,,,,,
2017-11-21,12744.11,,,,,,,,,,,,
2017-11-22,12363.57,,,,,,,,,,,,
2017-11-23,12433.94,,,,,,,,,,,,
2017-11-24,12378.83,,,,,,,,,,,,
2017-11-27,12273.01,,,,,,,,,,,,
2017-11-28,12117.53,,,,,,,,,,,,
2017-11-29,12152.76,,,,,,,,,,,,
2017-11-30,11656.16,,,,,,,,,,,,
2017-12-01,12131.02,,,,,,,,,,,,
2017-12-04,12036.23,,,,,,,,,,,,
2017-12-05,11921.43,,,,,,,,,,,,
2017-12-06,11595.02,,,,,,,,,,,,
2017-12-07,11160.36,,,,,,,,,,,,
2017-12-08,11241.71,,,,,,,,,,,,
2017-12-11,11784.99,,,,,,,,,,,,
2017-12-12,11646.04,,,,,,,,,,,,
2017-12-13,11905.94,,,,,,,,,,,,
2017-12-14,11846.07,,,,,,,,,,,,
2017-12-15,11930.33,,,,,,,,,,,,
2017-12-18,11750.76,,,,,,,,,,,,
2017-12-19,11704.76,,,,,,,,,,,,
2017-12-20,11783.76,,,,,,,,,,,,
2017-12-21,11602.44,,,,,,,,,,,,
2017-12-22,11744.31,,,,,,,,,,,,
2017-12-26,11742.54,,,,,,,,,,,,
2017-12-27,12211.34,,,,,,,,,,,,
2017-12-28,12370.06,,,,,,,,,,,,
2018-01-02,12750.89,,,,,,,,,,,,
2018-01-03,12865.54,,,,,,,,,,,,
2018-01-04,12539.84,,,,,,,,,,,,
2018-01-05,12819.87,,,,,,,,,,,,
2018-01-08,12948.52,,,,,,,,,,,,
2018-01-09,13060.51,,,,,,,,,,,,
2018-01-10,13145.66,,,,,,,,,,,,
2018-01-11,13175.31,,,,,,,,,,,,
2018-01-12,13773.99,,,,,,,,,,,,
2018-01-15,13905.45,,,,,,,,,,,,
2018-01-16,13747.61,,,,,,,,,,,,
2018-01-17,13292.4,,,,,,,,,,,,
2018-01-18,13365.49,,,,,,,,,,,,
2018-01-19,12999.74,,,,,,,,,,,,
2018-01-22,13039.72,,,,,,,,,,,,
2018-01-23,13423.0,,,,,,,,,,,,
2018-01-24,13422.09,,,,,,,,,,,,
2018-01-25,13444.13,,,,,,,,,,,,
2018-01-26,13784.29,,,,,,,,,,,,
2018-01-29,14154.45,,,,,,,,,,,,
2018-01-30,14300.11,,,,,,,,,,,,
2018-01-31,14179.41,,,,,,,,,,,,
2018-02-01,14006.32,,,,,,,,,,,,
2018-02-02,13884.0,,,,,,,,,,,,
2018-02-05,13370.34,,,,,,,,,,,,
2018-02-06,13239.11,,,,,,,,,,,,
2018-02-07,12926.78,,,,,,,,,,,,
2018-02-08,13086.63,,,,,,,,,,,,
2018-02-09,13302.07,,,,,,,,,,,,
2018-02-12,13790.0,,,,,,,,,,,,
2018-02-13,13644.26,,,,,,,,,,,,
2018-02-14,14093.79,,,,,,,,,,,,
2018-02-19,14115.11,,,,,,,,,,,,
2018-02-20,13894.32,,,,,,,,,,,,
2018-02-21,13969.36,,,,,,,,,,,,
2018-02-22,14096.29,,,,,,,,,,,,
2018-02-23,14401.96,,,,,,,,,,,,
2018-02-26,14629.9,,,,,,,,,,,,
2018-02-27,14996.68,,,,,,,,,,,,
2018-02-28,14839.06,,,,,,,,,,,,
2018-03-02,15299.95,,,,,,,,,,,,
2018-03-05,15267.85,,,,,,,,,,,,
2018-03-06,15122.87,,,,,,,,,,,,
2018-03-07,14225.35,,,,,,,,,,,,
2018-03-08,14809.29,,,,,,,,,,,,
2018-03-09,14413.93,,,,,,,,,,,,
2018-03-12,14507.42,,,,,,,,,,,,
2018-03-13,14281.24,,,,,,,,,,,,
2018-03-14,14146.87,,,,,,,,,,,,
2018-03-15,14487.74,,,,,,,,,,,,
2018-03-16,14497.51,,,,,,,,,,,,
2018-03-19,14380.34,,,,,,,,,,,,
2018-03-20,14639.63,,,,,,,,,,,,
2018-03-21,14541.9,,,,,,,,,,,,
2018-03-22,14616.45,,,,,,,,,,,,
2018-03-23,14265.26,,,,,,,,,,,,
2018-03-26,14456.0,,,,,,,,,,,,
2018-03-27,14541.78,,,,,,,,,,,,
2018-03-28,13991.12,,,,,,,,,,,,
2018-03-29,14763.31,,,,,,,,,,,,
2018-03-30,14672.94,,,,,,,,,,,,
2018-04-02,14571.35,,,,,,,,,,,,
2018-04-03,14502.69,,,,,,,,,,,,
2018-04-04,14685.97,,,,,,,,,,,,
2018-04-05,14681.01,,,,,,,,,,,,
2018-04-06,14848.91,,,,,,,,,,,,
2018-04-09,15665.17,,,,,,,,,,,,
2018-04-10,15950.42,,,,,,,,,,,,
2018-04-11,15948.7,,,,,,,,,,,,
2018-04-12,15574.47,,,,,,,,,,,,
2018-04-13,15548.15,,,,,,,,,,,,
2018-04-16,15594.54,,,,,,,,,,,,
2018-04-17,15312.14,,,,,,,,,,,,
2018-04-18,14955.71,,,,,,,,,,,,
2018-04-19,14164.76,,,,,,,,,,,,
2018-04-20,14240.17,,,,,,,,,,,,
2018-04-23,13414.37,,,,,,,,,,,,
2018-04-24,13385.88,,,,,,,,,,,,
2018-04-25,13455.48,,,,,,,,,,,,
2018-04-26,13817.98,,,,,,,,,,,,
2018-04-27,14249.87,,,,,,,,,,,,
2018-04-30,13863.89,,,,,,,,,,,,
2018-05-02,12875.37,,,,,,,,,,,,
2018-05-03,12770.09,,,,,,,,,,,,
2018-05-04,12162.89,,,,,,,,,,,,
2018-05-08,11943.47,,,,,,,,,,,,
2018-05-09,12768.18,,,,,,,,,,,,
2018-05-10,12649.85,,,,,,,,,,,,
2018-05-11,12701.2,,,,,,,,,,,,
2018-05-14,12413.42,,,,,,,,,,,,
2018-05-15,12836.91,,,,,,,,,,,,
2018-05-16,13165.67,,,,,,,,,,,,
2018-05-17,12948.55,,,,,,,,,,,,
2018-05-18,13136.95,,,,,,,,,,,,
2018-05-21,13200.2,,,,,,,,,,,,
2018-05-23,12771.86,,,,,,,,,,,,
2018-05-24,13113.7,,,,,,,,,,,,
2018-05-25,13457.89,,,,,,,,,,,,
2018-05-28,13350.41,,,,,,,,,,,,
2018-05-29,13387.17,,,,,,,,,,,,
2018-05-30,13234.43,,,,,,,,,,,,
2018-05-31,13284.62,,,,,,,,,,,,
2018-06-01,13604.05,,,,,,,,,,,,
2018-06-04,13091.38,,,,,,,,,,,,
2018-06-05,13040.82,,,,,,,,,,,,
2018-06-07,13142.71,,,,,,,,,,,,
2018-06-08,13077.98,,,,,,,,,,,,
2018-06-11,13025.65,,,,,,,,,,,,
2018-06-12,13258.99,,,,,,,,,,,,
2018-06-14,13151.05,,,,,,,,,,,,
2018-06-15,13474.96,,,,,,,,,,,,
2018-06-18,13471.42,,,,,,,,,,,,
2018-06-19,12687.84,,,,,,,,,,,,
2018-06-20,13317.43,,,,,,,,,,,,
2018-06-21,13126.69,,,,,,,,,,,,
2018-06-22,13480.04,,,,,,,,,,,,
2018-06-25,13344.47,,,,,,,,,,,,
2018-06-26,13389.32,,,,,,,,,,,,
2018-06-27,13430.89,,,,,,,,,,,,
2018-06-28,13177.51,,,,,,,,,,,,
2018-06-29,13320.24,,,,,,,,,,,,
2018-07-02,13192.41,,,,,,,,,,,,
2018-07-03,13323.06,,,,,,,,,,,,
2018-07-04,13174.56,,,,,,,,,,,,
2018-07-05,12895.98,,,,,,,,,,,,
2018-07-06,13033.07,,,,,,,,,,,,
2018-07-09,13142.61,,,,,,,,,,,,
2018-07-10,13024.04,,,,,,,,,,,,
2018-07-11,12845.72,,,,,,,,,,,,
2018-07-12,13249.08,,,,,,,,,,,,
2018-07-13,13039.89,,,,,,,,,,,,
2018-07-16,13217.12,,,,,,,,,,,,
2018-07-17,13265.84,,,,,,,,,,,,
2018-07-18,13092.55,,,,,,,,,,,,
2018-07-19,13079.66,,,,,,,,,,,,
2018-07-20,13060.46,,,,,,,,,,,,
2018-07-23,12549.54,,,,,,,,,,,,
2018-07-24,12488.35,,,,,,,,,,,,
2018-07-25,11907.75,,,,,,,,,,,,
2018-07-26,11909.54,,,,,,,,,,,,
2018-07-27,11969.53,,,,,,,,,,,,
2018-07-30,11961.08,,,,,,,,,,,,
2018-07-31,12281.44,,,,,,,,,,,,
2018-08-01,12581.21,,,,,,,,,,,,
2018-08-02,12512.64,,,,,,,,,,,,
2018-08-03,12682.3,,,,,,,,,,,,
2018-08-06,12681.02,,,,,,,,,,,,
2018-08-07,12946.95,,,,,,,,,,,,
2018-08-08,13234.58,,,,,,,,,,,,
2018-08-09,13320.12,,,,,,,,,,,,
2018-08-10,13303.41,,,,,,,,,,,,
2018-08-13,12784.2,,,,,,,,,,,,
2018-08-14,12920.83,,,,,,,,,,,,
2018-08-16,12663.05,,,,,,,,,,,,
2018-08-17,13056.89,,,,,,,,,,,,
2018-08-20,13012.85,,,,,,,,,,,,
2018-08-21,13223.17,,,,,,,,,,,,
2018-08-22,13170.71,,,,,,,,,,,,
2018-08-23,13313.56,,,,,,,,,,,,
2018-08-24,13579.88,,,,,,,,,,,,
2018-08-27,13607.35,,,,,,,,,,,,
2018-08-28,13387.19,,,,,,,,,,,,
2018-08-29,13430.53,,,,,,,,,,,,
2018-08-30,13346.43,,,,,,,,,,,,
2018-08-31,13665.52,,,,,,,,,,,,
2018-09-03,13707.05,,,,,,,,,,,,
2018-09-04,13938.64,,,,,,,,,,,,
2018-09-05,13766.94,,,,,,,,,,,,
2018-09-06,13737.61,,,,,,,,,,,,
2018-09-07,13792.99,,,,,,,,,,,,
2018-09-10,13696.61,,,,,,,,,,,,
2018-09-11,13783.52,,,,,,,,,,,,
2018-09-12,14014.01,,,,,,,,,,,,
2018-09-13,14152.64,,,,,,,,,,,,
2018-09-14,14134.89,,,,,,,,,,,,
2018-09-17,14436.48,,,,,,,,,,,,
2018-09-18,14638.7,,,,,,,,,,,,
2018-09-19,14698.33,,,,,,,,,,,,
2018-09-20,14791.08,,,,,,,,,,,,
2018-09-21,14949.24,,,,,,,,,,,,
2018-09-27,15066.61,,,,,,,,,,,,
2018-09-28,14878.96,,,,,,,,,,,,
2018-10-01,14675.54,,,,,,,,,,,,
2018-10-02,14232.62,,,,,,,,,,,,
2018-10-04,14411.41,,,,,,,,,,,,
2018-10-05,14094.48,,,,,,,,,,,,
2018-10-08,14066.63,,,,,,,,,,,,
2018-10-10,13708.73,,,,,,,,,,,,
2018-10-11,13053.99,,,,,,,,,,,,
2018-10-12,13252.8,,,,,,,,,,,,
2018-10-15,12824.14,,,,,,,,,,,,
2018-10-16,12898.96,,,,,,,,,,,,
2018-10-17,12825.87,,,,,,,,,,,,
2018-10-18,12665.33,,,,,,,,,,,,
2018-10-19,13026.49,,,,,,,,,,,,
2018-10-22,12874.08,,,,,,,,,,,,
2018-10-23,12039.16,,,,,,,,,,,,
2018-10-24,11507.19,,,,,,,,,,,,
2018-10-25,11514.05,,,,,,,,,,,,
2018-10-26,11052.01,,,,,,,,,,,,
2018-10-29,10621.85,,,,,,,,,,,,
2018-10-30,11150.56,,,,,,,,,,,,
2018-10-31,10867.84,,,,,,,,,,,,
2018-11-01,11116.28,,,,,,,,,,,,
2018-11-02,11558.64,,,,,,,,,,,,
2018-11-05,11774.47,,,,,,,,,,,,
2018-11-06,11884.87,,,,,,,,,,,,
2018-11-07,11673.96,,,,,,,,,,,,
2018-11-08,11694.79,,,,,,,,,,,,
2018-11-09,11305.15,,,,,,,,,,,,
2018-11-12,9979.12,,,,,,,,,,,,
2018-11-13,10302.85,,,,,,,,,,,,
2018-11-14,10693.26,,,,,,,,,,,,
2018-11-15,10889.15,,,,,,,,,,,,
2018-11-16,11022.24,,,,,,,,,,,,
2018-11-19,11234.27,,,,,,,,,,,,
2018-11-20,11205.43,,,,,,,,,,,,
2018-11-21,11145.38,,,,,,,,,,,,
2018-11-22,11066.72,,,,,,,,,,,,
2018-11-23,10973.39,,,,,,,,,,,,
2018-11-26,11409.22,,,,,,,,,,,,
2018-11-27,11364.29,,,,,,,,,,,,
2018-11-28,11327.18,,,,,,,,,,,,
2018-11-29,11346.86,,,,,,,,,,,,
2018-11-30,11381.22,,,,,,,,,,,,
2018-12-03,11449.75,,,,,,,,,,,,
2018-12-04,11550.74,,,,,,,,,,,,
2018-12-05,11515.67,,,,,,,,,,,,
2018-12-06,11299.47,,,,,,,,,,,,
2018-12-07,11473.36,,,,,,,,,,,,
2018-12-10,11450.39,,,,,,,,,,,,
2018-12-11,11509.09,,,,,,,,,,,,
2018-12-12,11682.26,,,,,,,,,,,,
2018-12-13,11719.23,,,,,,,,,,,,
2018-12-14,11314.1,,,,,,,,,,,,
2018-12-17,11213.59,,,,,,,,,,,,
2018-12-18,11181.2,,,,,,,,,,,,
2018-12-19,11351.25,,,,,,,,,,,,
2018-12-20,11033.83,,,,,,,,,,,,
2018-12-21,11099.49,,,,,,,,,,,,
2018-12-24,10885.14,,,,,,,,,,,,
2018-12-26,11242.41,,,,,,,,,,,,
2018-12-27,11427.16,,,,,,,,,,,,
2018-12-28,11626.69,,,,,,,,,,,,
2019-01-02,11338.89,,,,,,,,,,,,
2019-01-03,11155.9,,,,,,,,,,,,
2019-01-04,11512.79,,,,,,,,,,,,
2019-01-07,11525.95,,,,,,,,,,,,
2019-01-08,11467.68,,,,,,,,,,,,
2019-01-09,11515.59,,,,,,,,,,,,
2019-01-10,11555.92,,,,,,,,,,,,
2019-01-11,11577.45,,,,,,,,,,,,
2019-01-14,11527.91,,,,,,,,,,,,
2019-01-15,11501.41,,,,,,,,,,,,
2019-01-16,11347.18,,,,,,,,,,,,
2019-01-17,11076.96,,,,,,,,,,,,
2019-01-18,11347.41,,,,,,,,,,,,
2019-01-21,11219.9,,,,,,,,,,,,
2019-01-22,11342.61,,,,,,,,,,,,
2019-01-23,11277.57,,,,,,,,,,,,
2019-01-24,11491.58,,,,,,,,,,,,
2019-01-25,11529.14,,,,,,,,,,,,
2019-01-28,11586.61,,,,,,,,,,,,
2019-01-29,11458.85,,,,,,,,,,,,
2019-01-30,11526.42,,,,,,,,,,,,
2019-01-31,11773.39,,,,,,,,,,,,
2019-02-01,11574.81,,,,,,,,,,,,
2019-02-07,11458.78,,,,,,,,,,,,
2019-02-08,11551.37,,,,,,,,,,,,
2019-02-11,11651.82,,,,,,,,,,,,
2019-02-12,11534.05,,,,,,,,,,,,
2019-02-13,11595.47,,,,,,,,,,,,
2019-02-14,11579.55,,,,,,,,,,,,
2019-02-15,11517.1,,,,,,,,,,,,
2019-02-18,11592.38,,,,,,,,,,,,
2019-02-19,11747.9,,,,,,,,,,,,
2019-02-20,11740.7,,,,,,,,,,,,
2019-02-21,11556.33,,,,,,,,,,,,
2019-02-22,11492.05,,,,,,,,,,,,
2019-02-25,11353.14,,,,,,,,,,,,
2019-02-26,11351.64,,,,,,,,,,,,
2019-02-27,11399.59,,,,,,,,,,,,
2019-02-28,11473.64,,,,,,,,,,,,
2019-03-04,11660.29,,,,,,,,,,,,
2019-03-05,11765.21,,,,,,,,,,,,
2019-03-06,11701.92,,,,,,,,,,,,
2019-03-07,11525.91,,,,,,,,,,,,
2019-03-08,11489.54,,,,,,,,,,,,
2019-03-11,11419.32,,,,,,,,,,,,
2019-03-12,11547.87,,,,,,,,,,,,
2019-03-13,11542.67,,,,,,,,,,,,
2019-03-14,11407.64,,,,,,,,,,,,
2019-03-15,11182.12,,,,,,,,,,,,
2019-03-18,11119.36,,,,,,,,,,,,
2019-03-19,11194.23,,,,,,,,,,,,
2019-03-20,11175.23,,,,,,,,,,,,
2019-03-21,11025.2,,,,,,,,,,,,
2019-03-22,10922.96,,,,,,,,,,,,
2019-03-25,10780.94,,,,,,,,,,,,
2019-03-26,10725.93,,,,,,,,,,,,
2019-03-27,10425.48,,,,,,,,,,,,
2019-03-28,10280.23,,,,,,,,,,,,
2019-03-29,10302.94,,,,,,,,,,,,
2019-04-01,10424.52,,,,,,,,,,,,
2019-04-02,10769.55,,,,,,,,,,,,
2019-04-03,10900.19,,,,,,,,,,,,
2019-04-04,10815.9,,,,,,,,,,,,
2019-04-05,10738.88,,,,,,,,,,,,
2019-04-08,10793.41,,,,,,,,,,,,
2019-04-09,11058.1,,,,,,,,,,,,
2019-04-10,11203.58,,,,,,,,,,,,
2019-04-11,11324.57,,,,,,,,,,,,
2019-04-12,11318.17,,,,,,,,,,,,
2019-04-15,11213.31,,,,,,,,,,,,
2019-04-16,11288.7,,,,,,,,,,,,
2019-04-17,11312.92,,,,,,,,,,,,
2019-04-18,11066.89,,,,,,,,,,,,
2019-04-19,11463.94,,,,,,,,,,,,
2019-04-22,11580.61,,,,,,,,,,,,
2019-04-23,11523.29,,,,,,,,,,,,
2019-04-24,11358.29,,,,,,,,,,,,
2019-04-25,11018.53,,,,,,,,,,,,
2019-04-26,11070.46,,,,,,,,,,,,
2019-04-29,11243.96,,,,,,,,,,,,
2019-04-30,11127.72,,,,,,,,,,,,
2019-05-02,11021.55,,,,,,,,,,,,
2019-05-03,10942.82,,,,,,,,,,,,
2019-05-07,10804.68,,,,,,,,,,,,
2019-05-08,10518.12,,,,,,,,,,,,
2019-05-09,10501.12,,,,,,,,,,,,
2019-05-10,10313.45,,,,,,,,,,,,
2019-05-13,9944.69,,,,,,,,,,,,
2019-05-14,10196.15,,,,,,,,,,,,
2019-05-15,10310.08,,,,,,,,,,,,
2019-05-16,10193.4,,,,,,,,,,,,
2019-05-17,10170.97,,,,,,,,,,,,
2019-05-20,9867.05,,,,,,,,,,,,
2019-05-21,9777.54,,,,,,,,,,,,
2019-05-22,9965.37,,,,,,,,,,,,
2019-05-23,9794.3,,,,,,,,,,,,
2019-05-24,9759.72,,,,,,,,,,,,
2019-05-27,9602.39,,,,,,,,,,,,
2019-05-28,9847.92,,,,,,,,,,,,
2019-05-29,9689.93,,,,,,,,,,,,
2019-05-30,9656.08,,,,,,,,,,,,
2019-05-31,9951.76,,,,,,,,,,,,
