날짜,Materials,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2015-07-28,3008.35,,,,,,,,,,,,
2015-07-29,2939.32,,,,,,,,,,,,
2015-07-30,2908.28,,,,,,,,,,,,
2015-07-31,2927.13,,,,,,,,,,,,
2015-08-03,2898.5,,,,,,,,,,,,
2015-08-04,2955.39,,,,,,,,,,,,
2015-08-05,2999.59,,,,,,,,,,,,
2015-08-06,3039.31,,,,,,,,,,,,
2015-08-07,3033.16,,,,,,,,,,,,
2015-08-10,3031.22,,,,,,,,,,,,
2015-08-11,2965.34,,,,,,,,,,,,
2015-08-12,2898.25,,,,,,,,,,,,
2015-08-13,2958.21,,,,,,,,,,,,
2015-08-17,2936.56,,,,,,,,,,,,
2015-08-18,2885.67,,,,,,,,,,,,
2015-08-19,2809.45,,,,,,,,,,,,
2015-08-20,2758.0,,,,,,,,,,,,
2015-08-21,2710.07,,,,,,,,,,,,
2015-08-24,2662.37,,,,,,,,,,,,
2015-08-25,2706.36,,,,,,,,,,,,
2015-08-26,2811.12,,,,,,,,,,,,
2015-08-27,2831.64,,,,,,,,,,,,
2015-08-28,2863.65,,,,,,,,,,,,
2015-08-31,2866.97,,,,,,,,,,,,
2015-09-01,2812.46,,,,,,,,,,,,
2015-09-02,2798.86,,,,,,,,,,,,
2015-09-03,2796.73,,,,,,,,,,,,
2015-09-04,2689.04,,,,,,,,,,,,
2015-09-07,2696.27,,,,,,,,,,,,
2015-09-08,2630.49,,,,,,,,,,,,
2015-09-09,2729.6,,,,,,,,,,,,
2015-09-10,2785.86,,,,,,,,,,,,
2015-09-11,2796.87,,,,,,,,,,,,
2015-09-14,2747.47,,,,,,,,,,,,
2015-09-15,2769.43,,,,,,,,,,,,
2015-09-16,2807.16,,,,,,,,,,,,
2015-09-17,2800.96,,,,,,,,,,,,
2015-09-18,2876.81,,,,,,,,,,,,
2015-09-21,2850.84,,,,,,,,,,,,
2015-09-22,2867.42,,,,,,,,,,,,
2015-09-23,2808.76,,,,,,,,,,,,
2015-09-24,2814.69,,,,,,,,,,,,
2015-09-25,2813.96,,,,,,,,,,,,
2015-09-30,2797.24,,,,,,,,,,,,
2015-10-01,2825.24,,,,,,,,,,,,
2015-10-02,2818.37,,,,,,,,,,,,
2015-10-05,2836.21,,,,,,,,,,,,
2015-10-06,2832.56,,,,,,,,,,,,
2015-10-07,2777.5,,,,,,,,,,,,
2015-10-08,2775.92,,,,,,,,,,,,
2015-10-12,2768.28,,,,,,,,,,,,
2015-10-13,2754.18,,,,,,,,,,,,
2015-10-14,2726.68,,,,,,,,,,,,
2015-10-15,2759.25,,,,,,,,,,,,
2015-10-16,2762.37,,,,,,,,,,,,
2015-10-19,2765.03,,,,,,,,,,,,
2015-10-20,2788.69,,,,,,,,,,,,
2015-10-21,2776.43,,,,,,,,,,,,
2015-10-22,2729.07,,,,,,,,,,,,
2015-10-23,2760.34,,,,,,,,,,,,
2015-10-26,2776.84,,,,,,,,,,,,
2015-10-27,2764.74,,,,,,,,,,,,
2015-10-28,2764.09,,,,,,,,,,,,
2015-10-29,2762.1,,,,,,,,,,,,
2015-10-30,2726.46,,,,,,,,,,,,
2015-11-02,2693.59,,,,,,,,,,,,
2015-11-03,2715.02,,,,,,,,,,,,
2015-11-04,2736.19,,,,,,,,,,,,
2015-11-05,2748.03,,,,,,,,,,,,
2015-11-06,2795.41,,,,,,,,,,,,
2015-11-09,2757.45,,,,,,,,,,,,
2015-11-10,2694.27,,,,,,,,,,,,
2015-11-11,2702.56,,,,,,,,,,,,
2015-11-12,2696.19,,,,,,,,,,,,
2015-11-13,2672.82,,,,,,,,,,,,
2015-11-16,2631.88,,,,,,,,,,,,
2015-11-17,2677.19,,,,,,,,,,,,
2015-11-18,2640.64,,,,,,,,,,,,
2015-11-19,2686.29,,,,,,,,,,,,
2015-11-20,2699.12,,,,,,,,,,,,
2015-11-23,2736.78,,,,,,,,,,,,
2015-11-24,2742.75,,,,,,,,,,,,
2015-11-25,2740.79,,,,,,,,,,,,
2015-11-26,2761.61,,,,,,,,,,,,
2015-11-27,2756.47,,,,,,,,,,,,
2015-11-30,2716.12,,,,,,,,,,,,
2015-12-01,2728.34,,,,,,,,,,,,
2015-12-02,2714.44,,,,,,,,,,,,
2015-12-03,2703.89,,,,,,,,,,,,
2015-12-04,2679.53,,,,,,,,,,,,
2015-12-07,2667.69,,,,,,,,,,,,
2015-12-08,2632.94,,,,,,,,,,,,
2015-12-09,2622.22,,,,,,,,,,,,
2015-12-10,2605.07,,,,,,,,,,,,
2015-12-11,2575.79,,,,,,,,,,,,
2015-12-14,2529.22,,,,,,,,,,,,
2015-12-15,2538.04,,,,,,,,,,,,
2015-12-16,2576.4,,,,,,,,,,,,
2015-12-17,2603.68,,,,,,,,,,,,
2015-12-18,2640.16,,,,,,,,,,,,
2015-12-21,2657.34,,,,,,,,,,,,
2015-12-22,2651.68,,,,,,,,,,,,
2015-12-23,2651.82,,,,,,,,,,,,
2015-12-24,2642.91,,,,,,,,,,,,
2015-12-28,2624.02,,,,,,,,,,,,
2015-12-29,2682.77,,,,,,,,,,,,
2015-12-30,2693.76,,,,,,,,,,,,
2016-01-04,2647.98,,,,,,,,,,,,
2016-01-05,2664.62,,,,,,,,,,,,
2016-01-06,2707.78,,,,,,,,,,,,
2016-01-07,2694.01,,,,,,,,,,,,
2016-01-08,2715.2,,,,,,,,,,,,
2016-01-11,2674.85,,,,,,,,,,,,
2016-01-12,2653.95,,,,,,,,,,,,
2016-01-13,2689.54,,,,,,,,,,,,
2016-01-14,2654.84,,,,,,,,,,,,
2016-01-15,2632.46,,,,,,,,,,,,
2016-01-18,2645.66,,,,,,,,,,,,
2016-01-19,2654.55,,,,,,,,,,,,
2016-01-20,2591.31,,,,,,,,,,,,
2016-01-21,2598.06,,,,,,,,,,,,
2016-01-22,2626.87,,,,,,,,,,,,
2016-01-25,2648.97,,,,,,,,,,,,
2016-01-26,2634.47,,,,,,,,,,,,
2016-01-27,2637.64,,,,,,,,,,,,
2016-01-28,2657.6,,,,,,,,,,,,
2016-01-29,2669.08,,,,,,,,,,,,
2016-02-01,2692.92,,,,,,,,,,,,
2016-02-02,2685.68,,,,,,,,,,,,
2016-02-03,2674.19,,,,,,,,,,,,
2016-02-04,2670.15,,,,,,,,,,,,
2016-02-05,2663.99,,,,,,,,,,,,
2016-02-11,2562.7,,,,,,,,,,,,
2016-02-12,2452.29,,,,,,,,,,,,
2016-02-15,2509.25,,,,,,,,,,,,
2016-02-16,2538.2,,,,,,,,,,,,
2016-02-17,2493.39,,,,,,,,,,,,
2016-02-18,2535.23,,,,,,,,,,,,
2016-02-19,2563.0,,,,,,,,,,,,
2016-02-22,2583.36,,,,,,,,,,,,
2016-02-23,2560.88,,,,,,,,,,,,
2016-02-24,2549.94,,,,,,,,,,,,
2016-02-25,2564.59,,,,,,,,,,,,
2016-02-26,2577.12,,,,,,,,,,,,
2016-02-29,2581.75,,,,,,,,,,,,
2016-03-02,2615.77,,,,,,,,,,,,
2016-03-03,2640.85,,,,,,,,,,,,
2016-03-04,2634.56,,,,,,,,,,,,
2016-03-07,2629.65,,,,,,,,,,,,
2016-03-08,2625.63,,,,,,,,,,,,
2016-03-09,2642.98,,,,,,,,,,,,
2016-03-10,2654.73,,,,,,,,,,,,
2016-03-11,2653.14,,,,,,,,,,,,
2016-03-14,2629.84,,,,,,,,,,,,
2016-03-15,2630.08,,,,,,,,,,,,
2016-03-16,2636.19,,,,,,,,,,,,
2016-03-17,2655.2,,,,,,,,,,,,
2016-03-18,2661.86,,,,,,,,,,,,
2016-03-21,2641.43,,,,,,,,,,,,
2016-03-22,2645.08,,,,,,,,,,,,
2016-03-23,2652.26,,,,,,,,,,,,
2016-03-24,2631.62,,,,,,,,,,,,
2016-03-25,2637.36,,,,,,,,,,,,
2016-03-28,2637.41,,,,,,,,,,,,
2016-03-29,2657.27,,,,,,,,,,,,
2016-03-30,2669.61,,,,,,,,,,,,
2016-03-31,2670.29,,,,,,,,,,,,
2016-04-01,2651.99,,,,,,,,,,,,
2016-04-04,2651.85,,,,,,,,,,,,
2016-04-05,2655.51,,,,,,,,,,,,
2016-04-06,2667.69,,,,,,,,,,,,
2016-04-07,2683.12,,,,,,,,,,,,
2016-04-08,2684.62,,,,,,,,,,,,
2016-04-11,2681.1,,,,,,,,,,,,
2016-04-12,2690.11,,,,,,,,,,,,
2016-04-14,2730.13,,,,,,,,,,,,
2016-04-15,2726.6,,,,,,,,,,,,
2016-04-18,2713.27,,,,,,,,,,,,
2016-04-19,2731.65,,,,,,,,,,,,
2016-04-20,2719.42,,,,,,,,,,,,
2016-04-21,2739.76,,,,,,,,,,,,
2016-04-22,2736.37,,,,,,,,,,,,
2016-04-25,2735.77,,,,,,,,,,,,
2016-04-26,2729.05,,,,,,,,,,,,
2016-04-27,2727.09,,,,,,,,,,,,
2016-04-28,2736.1,,,,,,,,,,,,
2016-04-29,2742.76,,,,,,,,,,,,
2016-05-02,2700.67,,,,,,,,,,,,
2016-05-03,2713.98,,,,,,,,,,,,
2016-05-04,2672.0,,,,,,,,,,,,
2016-05-09,2661.64,,,,,,,,,,,,
2016-05-10,2693.44,,,,,,,,,,,,
2016-05-11,2707.11,,,,,,,,,,,,
2016-05-12,2713.63,,,,,,,,,,,,
2016-05-13,2705.1,,,,,,,,,,,,
2016-05-16,2701.3,,,,,,,,,,,,
2016-05-17,2699.62,,,,,,,,,,,,
2016-05-18,2689.34,,,,,,,,,,,,
2016-05-19,2656.4,,,,,,,,,,,,
2016-05-20,2678.38,,,,,,,,,,,,
2016-05-23,2676.63,,,,,,,,,,,,
2016-05-24,2662.02,,,,,,,,,,,,
2016-05-25,2672.47,,,,,,,,,,,,
2016-05-26,2667.63,,,,,,,,,,,,
2016-05-27,2684.7,,,,,,,,,,,,
2016-05-30,2674.88,,,,,,,,,,,,
2016-05-31,2708.38,,,,,,,,,,,,
2016-06-01,2709.61,,,,,,,,,,,,
2016-06-02,2709.63,,,,,,,,,,,,
2016-06-03,2721.12,,,,,,,,,,,,
2016-06-07,2758.08,,,,,,,,,,,,
2016-06-08,2774.74,,,,,,,,,,,,
2016-06-09,2770.52,,,,,,,,,,,,
2016-06-10,2781.74,,,,,,,,,,,,
2016-06-13,2729.02,,,,,,,,,,,,
2016-06-14,2704.26,,,,,,,,,,,,
2016-06-15,2690.24,,,,,,,,,,,,
2016-06-16,2642.76,,,,,,,,,,,,
2016-06-17,2638.29,,,,,,,,,,,,
2016-06-20,2674.1,,,,,,,,,,,,
2016-06-21,2677.63,,,,,,,,,,,,
2016-06-22,2683.31,,,,,,,,,,,,
2016-06-23,2667.18,,,,,,,,,,,,
2016-06-24,2558.87,,,,,,,,,,,,
2016-06-27,2569.05,,,,,,,,,,,,
2016-06-28,2597.6,,,,,,,,,,,,
2016-06-29,2632.99,,,,,,,,,,,,
2016-06-30,2639.95,,,,,,,,,,,,
2016-07-01,2647.81,,,,,,,,,,,,
2016-07-04,2660.35,,,,,,,,,,,,
2016-07-05,2656.95,,,,,,,,,,,,
2016-07-06,2628.59,,,,,,,,,,,,
2016-07-07,2656.65,,,,,,,,,,,,
2016-07-08,2625.99,,,,,,,,,,,,
2016-07-11,2651.36,,,,,,,,,,,,
2016-07-12,2661.29,,,,,,,,,,,,
2016-07-13,2670.87,,,,,,,,,,,,
2016-07-14,2656.94,,,,,,,,,,,,
2016-07-15,2658.83,,,,,,,,,,,,
2016-07-18,2667.17,,,,,,,,,,,,
2016-07-19,2650.12,,,,,,,,,,,,
2016-07-20,2658.78,,,,,,,,,,,,
2016-07-21,2658.52,,,,,,,,,,,,
2016-07-22,2665.24,,,,,,,,,,,,
2016-07-25,2647.7,,,,,,,,,,,,
2016-07-26,2666.94,,,,,,,,,,,,
2016-07-27,2667.78,,,,,,,,,,,,
2016-07-28,2679.19,,,,,,,,,,,,
2016-07-29,2670.8,,,,,,,,,,,,
2016-08-01,2673.4,,,,,,,,,,,,
2016-08-02,2672.8,,,,,,,,,,,,
2016-08-03,2649.06,,,,,,,,,,,,
2016-08-04,2646.63,,,,,,,,,,,,
2016-08-05,2653.34,,,,,,,,,,,,
2016-08-08,2662.11,,,,,,,,,,,,
2016-08-09,2682.04,,,,,,,,,,,,
2016-08-10,2691.39,,,,,,,,,,,,
2016-08-11,2699.61,,,,,,,,,,,,
2016-08-12,2720.11,,,,,,,,,,,,
2016-08-16,2705.08,,,,,,,,,,,,
2016-08-17,2693.22,,,,,,,,,,,,
2016-08-18,2687.89,,,,,,,,,,,,
2016-08-19,2676.34,,,,,,,,,,,,
2016-08-22,2648.55,,,,,,,,,,,,
2016-08-23,2652.91,,,,,,,,,,,,
2016-08-24,2660.16,,,,,,,,,,,,
2016-08-25,2652.75,,,,,,,,,,,,
2016-08-26,2657.63,,,,,,,,,,,,
2016-08-29,2617.72,,,,,,,,,,,,
2016-08-30,2630.83,,,,,,,,,,,,
2016-08-31,2629.57,,,,,,,,,,,,
2016-09-01,2643.31,,,,,,,,,,,,
2016-09-02,2652.81,,,,,,,,,,,,
2016-09-05,2673.24,,,,,,,,,,,,
2016-09-06,2655.0,,,,,,,,,,,,
2016-09-07,2643.87,,,,,,,,,,,,
2016-09-08,2637.38,,,,,,,,,,,,
2016-09-09,2611.83,,,,,,,,,,,,
2016-09-12,2578.72,,,,,,,,,,,,
2016-09-13,2570.06,,,,,,,,,,,,
2016-09-19,2583.6,,,,,,,,,,,,
2016-09-20,2592.32,,,,,,,,,,,,
2016-09-21,2599.84,,,,,,,,,,,,
2016-09-22,2620.67,,,,,,,,,,,,
2016-09-23,2643.67,,,,,,,,,,,,
2016-09-26,2640.9,,,,,,,,,,,,
2016-09-27,2674.27,,,,,,,,,,,,
2016-09-28,2666.22,,,,,,,,,,,,
2016-09-29,2689.46,,,,,,,,,,,,
2016-09-30,2645.91,,,,,,,,,,,,
2016-10-04,2651.2,,,,,,,,,,,,
2016-10-05,2645.7,,,,,,,,,,,,
2016-10-06,2634.36,,,,,,,,,,,,
2016-10-07,2603.24,,,,,,,,,,,,
2016-10-10,2621.9,,,,,,,,,,,,
2016-10-11,2634.74,,,,,,,,,,,,
2016-10-12,2646.23,,,,,,,,,,,,
2016-10-13,2602.59,,,,,,,,,,,,
2016-10-14,2612.64,,,,,,,,,,,,
2016-10-17,2589.56,,,,,,,,,,,,
2016-10-18,2602.72,,,,,,,,,,,,
2016-10-19,2595.14,,,,,,,,,,,,
2016-10-20,2586.83,,,,,,,,,,,,
2016-10-21,2583.06,,,,,,,,,,,,
2016-10-24,2577.49,,,,,,,,,,,,
2016-10-25,2554.6,,,,,,,,,,,,
2016-10-26,2530.25,,,,,,,,,,,,
2016-10-27,2545.46,,,,,,,,,,,,
2016-10-28,2518.66,,,,,,,,,,,,
2016-10-31,2485.45,,,,,,,,,,,,
2016-11-01,2470.73,,,,,,,,,,,,
2016-11-02,2414.96,,,,,,,,,,,,
2016-11-03,2448.3,,,,,,,,,,,,
2016-11-04,2444.97,,,,,,,,,,,,
2016-11-07,2468.14,,,,,,,,,,,,
2016-11-08,2473.62,,,,,,,,,,,,
2016-11-09,2406.55,,,,,,,,,,,,
2016-11-10,2479.27,,,,,,,,,,,,
2016-11-11,2500.25,,,,,,,,,,,,
2016-11-14,2520.09,,,,,,,,,,,,
2016-11-15,2513.73,,,,,,,,,,,,
2016-11-16,2561.51,,,,,,,,,,,,
2016-11-17,2555.22,,,,,,,,,,,,
2016-11-18,2526.34,,,,,,,,,,,,
2016-11-21,2491.95,,,,,,,,,,,,
2016-11-22,2490.58,,,,,,,,,,,,
2016-11-23,2470.06,,,,,,,,,,,,
2016-11-24,2439.57,,,,,,,,,,,,
2016-11-25,2444.82,,,,,,,,,,,,
2016-11-28,2428.66,,,,,,,,,,,,
2016-11-29,2448.25,,,,,,,,,,,,
2016-11-30,2439.16,,,,,,,,,,,,
2016-12-01,2440.09,,,,,,,,,,,,
2016-12-02,2418.31,,,,,,,,,,,,
2016-12-05,2403.24,,,,,,,,,,,,
2016-12-06,2432.17,,,,,,,,,,,,
2016-12-07,2423.78,,,,,,,,,,,,
2016-12-08,2466.6,,,,,,,,,,,,
2016-12-09,2464.51,,,,,,,,,,,,
2016-12-12,2488.45,,,,,,,,,,,,
2016-12-13,2504.26,,,,,,,,,,,,
2016-12-14,2499.37,,,,,,,,,,,,
2016-12-15,2528.74,,,,,,,,,,,,
2016-12-16,2522.28,,,,,,,,,,,,
2016-12-19,2504.83,,,,,,,,,,,,
2016-12-20,2506.1,,,,,,,,,,,,
2016-12-21,2500.59,,,,,,,,,,,,
2016-12-22,2493.51,,,,,,,,,,,,
2016-12-23,2504.52,,,,,,,,,,,,
2016-12-26,2500.99,,,,,,,,,,,,
2016-12-27,2501.59,,,,,,,,,,,,
2016-12-28,2495.81,,,,,,,,,,,,
2016-12-29,2491.21,,,,,,,,,,,,
2017-01-02,2488.22,,,,,,,,,,,,
2017-01-03,2494.71,,,,,,,,,,,,
2017-01-04,2493.88,,,,,,,,,,,,
2017-01-05,2508.24,,,,,,,,,,,,
2017-01-06,2514.69,,,,,,,,,,,,
2017-01-09,2490.19,,,,,,,,,,,,
2017-01-10,2482.15,,,,,,,,,,,,
2017-01-11,2500.02,,,,,,,,,,,,
2017-01-12,2513.32,,,,,,,,,,,,
2017-01-13,2519.05,,,,,,,,,,,,
2017-01-16,2506.48,,,,,,,,,,,,
2017-01-17,2509.78,,,,,,,,,,,,
2017-01-18,2517.88,,,,,,,,,,,,
2017-01-19,2497.04,,,,,,,,,,,,
2017-01-20,2490.48,,,,,,,,,,,,
2017-01-23,2479.83,,,,,,,,,,,,
2017-01-24,2471.22,,,,,,,,,,,,
2017-01-25,2439.3,,,,,,,,,,,,
2017-01-26,2448.38,,,,,,,,,,,,
2017-01-31,2445.11,,,,,,,,,,,,
2017-02-01,2477.34,,,,,,,,,,,,
2017-02-02,2462.71,,,,,,,,,,,,
2017-02-03,2448.7,,,,,,,,,,,,
2017-02-06,2457.66,,,,,,,,,,,,
2017-02-07,2469.51,,,,,,,,,,,,
2017-02-08,2468.67,,,,,,,,,,,,
2017-02-09,2484.67,,,,,,,,,,,,
2017-02-10,2508.32,,,,,,,,,,,,
2017-02-13,2528.44,,,,,,,,,,,,
2017-02-14,2542.13,,,,,,,,,,,,
2017-02-15,2558.59,,,,,,,,,,,,
2017-02-16,2534.72,,,,,,,,,,,,
2017-02-17,2534.31,,,,,,,,,,,,
2017-02-20,2514.3,,,,,,,,,,,,
2017-02-21,2541.42,,,,,,,,,,,,
2017-02-22,2542.8,,,,,,,,,,,,
2017-02-23,2545.5,,,,,,,,,,,,
2017-02-24,2548.12,,,,,,,,,,,,
2017-02-27,2547.9,,,,,,,,,,,,
2017-02-28,2539.16,,,,,,,,,,,,
2017-03-02,2522.98,,,,,,,,,,,,
2017-03-03,2494.34,,,,,,,,,,,,
2017-03-06,2485.03,,,,,,,,,,,,
2017-03-07,2516.12,,,,,,,,,,,,
2017-03-08,2507.31,,,,,,,,,,,,
2017-03-09,2497.57,,,,,,,,,,,,
2017-03-10,2509.45,,,,,,,,,,,,
2017-03-13,2509.55,,,,,,,,,,,,
2017-03-14,2489.67,,,,,,,,,,,,
2017-03-15,2472.8,,,,,,,,,,,,
2017-03-16,2497.37,,,,,,,,,,,,
2017-03-17,2512.22,,,,,,,,,,,,
2017-03-20,2500.98,,,,,,,,,,,,
2017-03-21,2505.89,,,,,,,,,,,,
2017-03-22,2494.51,,,,,,,,,,,,
2017-03-23,2511.08,,,,,,,,,,,,
2017-03-24,2533.01,,,,,,,,,,,,
2017-03-27,2535.86,,,,,,,,,,,,
2017-03-28,2545.01,,,,,,,,,,,,
2017-03-29,2540.17,,,,,,,,,,,,
2017-03-30,2532.67,,,,,,,,,,,,
2017-03-31,2552.32,,,,,,,,,,,,
2017-04-03,2568.64,,,,,,,,,,,,
2017-04-04,2566.85,,,,,,,,,,,,
2017-04-05,2564.9,,,,,,,,,,,,
2017-04-06,2567.85,,,,,,,,,,,,
2017-04-07,2579.82,,,,,,,,,,,,
2017-04-10,2536.97,,,,,,,,,,,,
2017-04-11,2540.88,,,,,,,,,,,,
2017-04-12,2545.01,,,,,,,,,,,,
2017-04-13,2569.4,,,,,,,,,,,,
2017-04-14,2551.17,,,,,,,,,,,,
2017-04-17,2584.91,,,,,,,,,,,,
2017-04-18,2590.18,,,,,,,,,,,,
2017-04-19,2590.92,,,,,,,,,,,,
2017-04-20,2607.78,,,,,,,,,,,,
2017-04-21,2607.84,,,,,,,,,,,,
2017-04-24,2598.85,,,,,,,,,,,,
2017-04-25,2611.43,,,,,,,,,,,,
2017-04-26,2628.56,,,,,,,,,,,,
2017-04-27,2626.06,,,,,,,,,,,,
2017-04-28,2608.84,,,,,,,,,,,,
2017-05-02,2610.26,,,,,,,,,,,,
2017-05-04,2637.4,,,,,,,,,,,,
2017-05-08,2670.65,,,,,,,,,,,,
2017-05-10,2670.82,,,,,,,,,,,,
2017-05-11,2702.21,,,,,,,,,,,,
2017-05-12,2681.51,,,,,,,,,,,,
2017-05-15,2685.48,,,,,,,,,,,,
2017-05-16,2684.04,,,,,,,,,,,,
2017-05-17,2677.74,,,,,,,,,,,,
2017-05-18,2672.35,,,,,,,,,,,,
2017-05-19,2685.97,,,,,,,,,,,,
2017-05-22,2693.9,,,,,,,,,,,,
2017-05-23,2708.29,,,,,,,,,,,,
2017-05-24,2722.86,,,,,,,,,,,,
2017-05-25,2750.64,,,,,,,,,,,,
2017-05-26,2761.86,,,,,,,,,,,,
2017-05-29,2744.74,,,,,,,,,,,,
2017-05-30,2771.7,,,,,,,,,,,,
2017-05-31,2783.54,,,,,,,,,,,,
2017-06-01,2778.46,,,,,,,,,,,,
2017-06-02,2795.25,,,,,,,,,,,,
2017-06-05,2794.08,,,,,,,,,,,,
2017-06-07,2798.56,,,,,,,,,,,,
2017-06-08,2809.31,,,,,,,,,,,,
2017-06-09,2827.04,,,,,,,,,,,,
2017-06-12,2795.11,,,,,,,,,,,,
2017-06-13,2819.73,,,,,,,,,,,,
2017-06-14,2819.73,,,,,,,,,,,,
2017-06-15,2801.74,,,,,,,,,,,,
2017-06-16,2797.59,,,,,,,,,,,,
2017-06-19,2797.13,,,,,,,,,,,,
2017-06-20,2763.14,,,,,,,,,,,,
2017-06-21,2756.87,,,,,,,,,,,,
2017-06-22,2739.59,,,,,,,,,,,,
2017-06-23,2759.33,,,,,,,,,,,,
2017-06-26,2742.59,,,,,,,,,,,,
2017-06-27,2749.32,,,,,,,,,,,,
2017-06-28,2746.31,,,,,,,,,,,,
2017-06-29,2760.5,,,,,,,,,,,,
2017-06-30,2767.69,,,,,,,,,,,,
2017-07-03,2758.37,,,,,,,,,,,,
2017-07-04,2735.76,,,,,,,,,,,,
2017-07-05,2737.92,,,,,,,,,,,,
2017-07-06,2735.06,,,,,,,,,,,,
2017-07-07,2729.47,,,,,,,,,,,,
2017-07-10,2712.89,,,,,,,,,,,,
2017-07-11,2720.46,,,,,,,,,,,,
2017-07-12,2706.33,,,,,,,,,,,,
2017-07-13,2709.39,,,,,,,,,,,,
2017-07-14,2709.82,,,,,,,,,,,,
2017-07-17,2735.49,,,,,,,,,,,,
2017-07-18,2740.5,,,,,,,,,,,,
2017-07-19,2755.35,,,,,,,,,,,,
2017-07-20,2758.28,,,,,,,,,,,,
2017-07-21,2753.07,,,,,,,,,,,,
2017-07-24,2757.45,,,,,,,,,,,,
2017-07-25,2752.77,,,,,,,,,,,,
2017-07-26,2764.51,,,,,,,,,,,,
2017-07-27,2772.03,,,,,,,,,,,,
2017-07-28,2743.41,,,,,,,,,,,,
2017-07-31,2736.86,,,,,,,,,,,,
2017-08-01,2771.61,,,,,,,,,,,,
2017-08-02,2770.0,,,,,,,,,,,,
2017-08-03,2715.74,,,,,,,,,,,,
2017-08-04,2726.35,,,,,,,,,,,,
2017-08-07,2723.71,,,,,,,,,,,,
2017-08-08,2721.84,,,,,,,,,,,,
2017-08-09,2713.16,,,,,,,,,,,,
2017-08-10,2710.9,,,,,,,,,,,,
2017-08-11,2675.81,,,,,,,,,,,,
2017-08-14,2670.7,,,,,,,,,,,,
2017-08-16,2669.37,,,,,,,,,,,,
2017-08-17,2680.63,,,,,,,,,,,,
2017-08-18,2678.08,,,,,,,,,,,,
2017-08-21,2659.36,,,,,,,,,,,,
2017-08-22,2668.64,,,,,,,,,,,,
2017-08-23,2667.84,,,,,,,,,,,,
2017-08-24,2673.99,,,,,,,,,,,,
2017-08-25,2683.57,,,,,,,,,,,,
2017-08-28,2696.91,,,,,,,,,,,,
2017-08-29,2692.56,,,,,,,,,,,,
2017-08-30,2690.48,,,,,,,,,,,,
2017-08-31,2693.49,,,,,,,,,,,,
2017-09-01,2681.72,,,,,,,,,,,,
2017-09-04,2647.29,,,,,,,,,,,,
2017-09-05,2625.52,,,,,,,,,,,,
2017-09-06,2606.95,,,,,,,,,,,,
2017-09-07,2634.36,,,,,,,,,,,,
2017-09-08,2606.9,,,,,,,,,,,,
2017-09-11,2609.18,,,,,,,,,,,,
2017-09-12,2621.82,,,,,,,,,,,,
2017-09-13,2606.77,,,,,,,,,,,,
2017-09-14,2615.17,,,,,,,,,,,,
2017-09-15,2622.47,,,,,,,,,,,,
2017-09-18,2617.28,,,,,,,,,,,,
2017-09-19,2619.2,,,,,,,,,,,,
2017-09-20,2606.18,,,,,,,,,,,,
2017-09-21,2584.94,,,,,,,,,,,,
2017-09-22,2532.27,,,,,,,,,,,,
2017-09-25,2485.99,,,,,,,,,,,,
2017-09-26,2523.69,,,,,,,,,,,,
2017-09-27,2520.55,,,,,,,,,,,,
2017-09-28,2538.63,,,,,,,,,,,,
2017-09-29,2561.71,,,,,,,,,,,,
2017-10-10,2555.47,,,,,,,,,,,,
2017-10-11,2569.68,,,,,,,,,,,,
2017-10-12,2583.83,,,,,,,,,,,,
2017-10-13,2590.09,,,,,,,,,,,,
2017-10-16,2605.6,,,,,,,,,,,,
2017-10-17,2601.45,,,,,,,,,,,,
2017-10-18,2603.2,,,,,,,,,,,,
2017-10-19,2612.05,,,,,,,,,,,,
2017-10-20,2619.06,,,,,,,,,,,,
2017-10-23,2608.56,,,,,,,,,,,,
2017-10-24,2628.12,,,,,,,,,,,,
2017-10-25,2635.18,,,,,,,,,,,,
2017-10-26,2650.64,,,,,,,,,,,,
2017-10-27,2668.69,,,,,,,,,,,,
2017-10-30,2668.36,,,,,,,,,,,,
2017-10-31,2667.27,,,,,,,,,,,,
2017-11-01,2670.54,,,,,,,,,,,,
2017-11-02,2659.94,,,,,,,,,,,,
2017-11-03,2681.78,,,,,,,,,,,,
2017-11-06,2680.88,,,,,,,,,,,,
2017-11-07,2687.95,,,,,,,,,,,,
2017-11-08,2712.15,,,,,,,,,,,,
2017-11-09,2721.21,,,,,,,,,,,,
2017-11-10,2715.42,,,,,,,,,,,,
2017-11-13,2711.57,,,,,,,,,,,,
2017-11-14,2719.9,,,,,,,,,,,,
2017-11-15,2713.54,,,,,,,,,,,,
2017-11-16,2723.09,,,,,,,,,,,,
2017-11-17,2719.0,,,,,,,,,,,,
2017-11-20,2742.2,,,,,,,,,,,,
2017-11-21,2747.1,,,,,,,,,,,,
2017-11-22,2734.85,,,,,,,,,,,,
2017-11-23,2756.02,,,,,,,,,,,,
2017-11-24,2762.0,,,,,,,,,,,,
2017-11-27,2767.38,,,,,,,,,,,,
2017-11-28,2759.82,,,,,,,,,,,,
2017-11-29,2762.87,,,,,,,,,,,,
2017-11-30,2759.28,,,,,,,,,,,,
2017-12-01,2747.22,,,,,,,,,,,,
2017-12-04,2757.58,,,,,,,,,,,,
2017-12-05,2779.61,,,,,,,,,,,,
2017-12-06,2747.01,,,,,,,,,,,,
