Date,Open,High,Low,Close,Volume,"('Close', '^N225')","('High', '^N225')","('Low', '^N225')","('Open', '^N225')","('Volume', '^N225')","('Close', '^N225').1","('High', '^N225').1","('Low', '^N225').1","('Open', '^N225').1","('Volume', '^N225').1"
2025-07-02,39631.171875,39943.62109375,39444.69921875,39762.48046875,127600000.0,,,,,,,,,,
2025-07-03,39796.75,39865.890625,39667.8203125,39785.8984375,135400000.0,,,,,,,,,,
2025-07-04,39994.640625,40012.66015625,39693.3984375,39810.87890625,96600000.0,,,,,,,,,,
2025-07-07,39729.55859375,39829.37890625,39524.25,39587.6796875,93400000.0,,,,,,,,,,
2025-07-08,39542.0703125,39816.26953125,39510.48046875,39688.80859375,136600000.0,,,,,,,,,,
2025-07-09,39942.80078125,39971.05859375,39573.33984375,39821.28125,129000000.0,,,,,,,,,,
2025-07-10,39795.75,39795.75,39530.94921875,39646.359375,129300000.0,,,,,,,,,,
2025-07-11,39886.5390625,39957.80078125,39497.69921875,39569.6796875,115900000.0,,,,,,,,,,
2025-07-14,39416.1015625,39608.01953125,39288.8984375,39459.62109375,91500000.0,,,,,,,,,,
2025-07-15,39525.828125,39678.01953125,39379.3203125,39678.01953125,98800000.0,,,,,,,,,,
2025-07-16,39734.73828125,39923.609375,39520.9609375,39663.3984375,96400000.0,,,,,,,,,,
2025-07-17,39492.01953125,39910.9609375,39370.4296875,39901.19140625,101500000.0,,,,,,,,,,
2025-07-18,40072.390625,40087.58984375,39745.421875,39819.109375,92000000.0,,,,,,,,,,
2025-07-22,39864.62890625,40275.890625,39586.53125,39774.921875,112100000.0,,,,,,,,,,
2025-07-23,40189.1796875,41342.58984375,40087.859375,41171.3203125,221100000.0,,,,,,,,,,
2025-07-24,41657.98046875,42065.828125,41554.1796875,41826.33984375,149400000.0,,,,,,,,,,
2025-07-25,41760.578125,41773.69921875,41389.7890625,41456.23046875,117500000.0,,,,,,,,,,
2025-07-28,41515.91015625,41534.2109375,40997.87109375,40998.26953125,106500000.0,,,,,,,,,,
2025-07-29,40767.76953125,40792.8515625,40563.53125,40674.55078125,101000000.0,,,,,,,,,,
2025-07-30,40744.53125,40744.53125,40556.609375,40654.69921875,123700000.0,,,,,,,,,,
2025-07-31,40693.0,41151.25,40639.3203125,41069.8203125,134800000.0,,,,,,,,,,
2025-08-01,41029.83984375,41064.73046875,40588.171875,40799.6015625,148400000.0,,,,,,,,,,
2025-08-04,40118.80859375,40332.25,39850.51953125,40290.69921875,130800000.0,,,,,,,,,,
2025-08-05,40521.0,40649.37890625,40421.87890625,40549.5390625,145300000.0,,,,,,,,,,
2025-08-06,40430.4609375,40850.890625,40423.12890625,40794.859375,145500000.0,,,,,,,,,,
2025-08-07,40668.19140625,41164.109375,40668.19140625,41059.1484375,154000000.0,,,,,,,,,,
2025-08-08,41283.69921875,42033.921875,41248.05078125,41820.48046875,183300000.0,,,,,,,,,,
2025-08-12,42098.3203125,42999.7109375,42083.578125,42718.171875,176100000.0,,,,,,,,,,
2025-08-13,43090.91015625,43451.4609375,43008.19921875,43274.671875,154100000.0,,,,,,,,,,
2025-08-14,43129.1796875,43199.828125,42606.73046875,42649.26171875,127800000.0,,,,,,,,,,
2025-08-15,42866.37890625,43405.4296875,42736.859375,43378.30859375,134500000.0,,,,,,,,,,
2025-08-18,43452.8984375,43835.12109375,43390.21875,43714.30859375,124200000.0,,,,,,,,,,
2025-08-19,43846.55078125,43876.421875,43411.96875,43546.2890625,117100000.0,,,,,,,,,,
2025-08-20,43400.66015625,43425.78125,42724.1484375,42888.55078125,116700000.0,,,,,,,,,,
2025-08-21,42783.26171875,42926.109375,42564.30078125,42610.171875,103100000.0,,,,,,,,,,
2025-08-22,42629.80859375,42720.5703125,42331.390625,42633.2890625,97800000.0,,,,,,,,,,
2025-08-25,42977.26953125,43201.421875,42681.37109375,42807.8203125,102200000.0,,,,,,,,,,
2025-08-26,42619.66015625,42703.26953125,42137.62109375,42394.3984375,162600000.0,,,,,,,,,,
2025-08-27,42476.08984375,42628.0390625,42270.1796875,42520.26953125,108400000.0,,,,,,,,,,
2025-08-28,42308.140625,42828.7890625,42299.7890625,42828.7890625,112700000.0,,,,,,,,,,
2025-08-29,42774.2890625,42807.03125,42611.30859375,42718.46875,114900000.0,,,,,,,,,,
2025-09-01,42362.7109375,42454.98828125,41835.171875,42188.7890625,96600000.0,,,,,,,,,,
2025-09-02,42299.62890625,42473.671875,42084.78125,42310.48828125,99800000.0,,,,,,,,,,
2025-09-03,42085.66015625,42293.5390625,41863.19921875,41938.890625,130200000.0,,,,,,,,,,
2025-09-04,42093.69921875,42608.80078125,42066.58984375,42580.26953125,110300000.0,,,,,,,,,,
2025-09-05,42983.46875,43220.94140625,42783.5390625,43018.75,118300000.0,,,,,,,,,,
2025-09-08,43451.0703125,43838.6015625,43343.578125,43643.80859375,115500000.0,,,,,,,,,,
2025-09-09,43907.55078125,44185.73046875,43452.73828125,43459.2890625,117500000.0,,,,,,,,,,
2025-09-10,43513.16015625,43848.76953125,43509.01953125,43837.671875,115700000.0,,,,,,,,,,
2025-09-11,43876.21875,44396.94921875,43870.5390625,44372.5,107300000.0,,,,,,,,,,
2025-09-12,44803.30078125,44888.01953125,44548.5703125,44768.12109375,124900000.0,,,,,,,,,,
2025-09-16,44948.8515625,45055.37890625,44616.3203125,44902.26953125,111700000.0,,,,,,,,,,
2025-09-17,44751.83984375,45033.33984375,44612.0703125,44790.37890625,104600000.0,,,,,,,,,,
2025-09-18,44910.5,45508.671875,44815.3984375,45303.4296875,113700000.0,,,,,,,,,,
2025-09-19,45634.2890625,45852.75,44495.4609375,45045.80859375,208600000.0,,,,,,,,,,
2025-09-22,45193.76953125,45757.73828125,45193.76953125,45493.66015625,116600000.0,,,,,,,,,,
2025-09-24,45484.41015625,45693.28125,45205.46875,45630.30859375,131700000.0,,,,,,,,,,
2025-09-25,45600.0703125,45824.69140625,45503.30859375,45754.9296875,127200000.0,,,,,,,,,,
2025-09-26,45634.19921875,45766.76953125,45354.98828125,45354.98828125,147500000.0,,,,,,,,,,
2025-09-29,45113.2890625,45152.69921875,44890.19921875,45043.75,130500000.0,,,,,,,,,,
2025-09-30,45054.9609375,45126.23046875,44733.6015625,44932.62890625,160600000.0,,,,,,,,,,
2025-10-01,44831.94921875,44874.421875,44357.6484375,44550.8515625,136700000.0,,,,,,,,,,
2025-10-02,44736.03125,45125.9609375,44659.21875,44936.73046875,131100000.0,,,,,,,,,,
2025-10-03,45042.5390625,45778.66015625,45042.5390625,45769.5,117600000.0,,,,,,,,,,
2025-10-06,46636.0703125,48150.0390625,46592.98828125,47944.76171875,178300000.0,,,,,,,,,,
2025-10-07,48281.12109375,48527.328125,47904.37890625,47950.87890625,154200000.0,,,,,,,,,,
2025-10-08,47925.21875,48181.12109375,47728.26953125,47734.98828125,142200000.0,,,,,,,,,,
2025-10-09,48035.421875,48597.078125,47995.21875,48580.44140625,138500000.0,,,,,,,,,,
2025-10-10,48510.71875,48510.71875,47962.609375,48088.80078125,150700000.0,,,,,,,,,,
2025-10-14,47446.73046875,47865.6484375,46544.05078125,46847.3203125,170300000.0,,,,,,,,,,
2025-10-15,47002.30078125,47774.828125,46910.828125,47672.671875,118400000.0,,,,,,,,,,
2025-10-16,48107.44140625,48317.33984375,47937.71875,48277.73828125,121100000.0,,,,,,,,,,
2025-10-17,47820.96875,48140.8984375,47494.30859375,47582.1484375,124800000.0,,,,,,,,,,
2025-10-20,48332.7109375,49185.5,48254.828125,49185.5,121000000.0,,,,,,,,,,
2025-10-21,49675.4296875,49945.94921875,49127.19921875,49316.05859375,124500000.0,,,,,,,,,,
2025-10-22,49252.03125,49458.28125,48613.69921875,49307.7890625,141100000.0,,,,,,,,,,
2025-10-23,48866.578125,48866.578125,48399.05078125,48641.609375,107600000.0,,,,,,,,,,
2025-10-24,49095.26953125,49435.30859375,48965.78125,49299.6484375,109100000.0,,,,,,,,,,
2025-10-27,49905.80078125,50549.6015625,49838.98046875,50512.3203125,122100000.0,,,,,,,,,,
2025-10-28,50357.1484375,50485.80078125,50107.76953125,50219.1796875,119500000.0,,,,,,,,,,
2025-10-29,50453.640625,51412.96875,50365.62109375,51307.6484375,129700000.0,,,,,,,,,,
2025-10-30,51146.26953125,51657.28125,50972.55859375,51325.609375,230900000.0,,,,,,,,,,
2025-10-31,51629.80078125,52411.33984375,51613.03125,52411.33984375,180300000.0,,,,,,,,,,
2025-11-04,52294.30859375,52636.87109375,51497.19921875,51497.19921875,190100000.0,,,,,,,,,,
2025-11-05,51291.390625,51422.421875,49073.578125,50212.26953125,219700000.0,,,,,,,,,,
2025-11-06,50792.55078125,51248.28125,50594.19140625,50883.6796875,171300000.0,,,,,,,,,,
2025-11-07,50524.30859375,50642.7890625,49640.55859375,50276.37109375,146700000.0,,,,,,,,,,
2025-11-10,50645.26953125,50969.5,50392.44140625,50911.76171875,129700000.0,,,,,,,,,,
2025-11-11,51314.0390625,51513.16015625,50581.171875,50842.9296875,125900000.0,,,,,,,,,,
2025-11-12,50988.53125,51072.26171875,50537.5,51063.30859375,150400000.0,,,,,,,,,,
2025-11-13,51013.1484375,51338.890625,50954.26953125,51281.828125,135700000.0,,,,,,,,,,
2025-11-14,50767.73828125,50767.73828125,50246.6015625,50376.53125,149300000.0,,,,,,,,,,
2025-11-17,50282.390625,50398.16015625,49845.859375,50323.91015625,126000000.0,,,,,,,,,,
2025-11-18,49812.94921875,49971.55078125,48661.51953125,48702.98046875,137400000.0,,,,,,,,,,
2025-11-19,48822.87890625,49087.109375,48235.30078125,48537.69921875,136500000.0,,,,,,,,,,
2025-11-20,49129.2890625,50574.8203125,49113.390625,49823.94140625,139400000.0,,,,,,,,,,
2025-11-21,49251.26171875,49459.58984375,48490.03125,48625.87890625,212200000.0,,,,,,,,,,
2025-11-25,49113.8203125,49182.3203125,48511.94921875,48659.51953125,144500000.0,,,,,,,,,,
2025-11-26,49012.25,49749.58984375,48964.19140625,49559.0703125,134100000.0,,,,,,,,,,
2025-11-27,49868.7890625,50322.140625,49865.171875,50167.1015625,99300000.0,,,,,,,,,,
2025-11-28,50218.9609375,50258.25,49989.5390625,50253.91015625,98200000.0,,,,,,,,,,
2025-12-01,50318.58984375,50366.73828125,49215.9609375,49303.28125,118200000.0,,,,,,,,,,
2025-12-02,49494.578125,49636.7890625,49243.55078125,49303.44921875,127100000.0,,,,,,,,,,
2025-12-03,49540.640625,50138.6015625,49521.23046875,49864.6796875,119500000.0,,,,,,,,,,
2025-12-04,49942.94140625,51028.421875,49910.05859375,51028.421875,127300000.0,,,,,,,,,,
2025-12-05,50530.33984375,50634.8515625,50215.41015625,50491.87109375,119300000.0,,,,,,,,,,
2025-12-08,50643.08984375,50678.05078125,50224.6484375,50581.94140625,104400000.0,,,,,,,,,,
2025-12-09,50677.359375,50793.69140625,50417.109375,50655.1015625,107100000.0,,,,,,,,,,
2025-12-10,50878.66015625,51107.76953125,50329.26953125,50602.80078125,125100000.0,,,,,,,,,,
2025-12-11,50818.390625,50875.98046875,49926.26953125,50148.8203125,109900000.0,,,,,,,,,,
2025-12-12,50480.23046875,51127.69140625,50457.421875,50836.55078125,152200000.0,,,,,,,,,,
2025-12-15,50352.08984375,50432.1015625,49965.6796875,50168.109375,121900000.0,,,,,,,,,,
2025-12-16,50051.23828125,50051.23828125,49355.87109375,49383.2890625,124600000.0,,,,,,,,,,
2025-12-17,49413.19140625,49571.5,49077.80859375,49512.28125,113200000.0,,,,,,,,,,
2025-12-18,49058.30859375,49169.7890625,48643.78125,49001.5,116200000.0,,,,,,,,,,
2025-12-19,49387.7109375,49766.9609375,49257.1484375,49507.2109375,163300000.0,,,,,,,,,,
2025-12-22,50084.55078125,50590.87890625,49982.19921875,50402.390625,112900000.0,,,,,,,,,,
2025-12-23,50374.48046875,50544.55859375,50264.421875,50412.87109375,92700000.0,,,,,,,,,,
2025-12-24,50475.48046875,50636.94921875,50323.921875,50344.1015625,83200000.0,,,,,,,,,,
2025-12-25,50450.1796875,50510.109375,50283.76171875,50407.7890625,58300000.0,,,,,,,,,,
2025-12-26,50527.12890625,50941.890625,50527.12890625,50750.390625,81100000.0,,,,,,,,,,
2025-12-29,50691.21875,50707.23046875,50347.6484375,50526.921875,98000000.0,,,,,,,,,,
2025-12-30,50312.8515625,50534.640625,50198.96875,50339.48046875,93700000.0,,,,,,,,,,
2026-01-05,51010.28125,52033.23828125,50995.671875,51832.80078125,139400000.0,,,,,,,,,,
2026-01-06,52157.21875,52523.76953125,52024.62109375,52518.078125,151900000.0,,,,,,,,,,
2026-01-07,52144.640625,52404.109375,51830.3984375,51961.98046875,138600000.0,,,,,,,,,,
2026-01-08,51769.828125,51866.19140625,51052.828125,51117.26171875,135400000.0,,,,,,,,,,
2026-01-09,51367.98046875,51986.91015625,51189.140625,51939.890625,133100000.0,,,,,,,,,,
2026-01-13,52808.2890625,53814.7890625,52741.640625,53549.16015625,168500000.0,,,,,,,,,,
2026-01-14,53827.23828125,54487.3203125,53792.6796875,54341.23046875,144500000.0,,,,,,,,,,
2026-01-15,54039.3984375,54153.609375,53709.87109375,54110.5,150900000.0,,,,,,,,,,
2026-01-16,54071.28125,54130.6015625,53706.7890625,53936.171875,144300000.0,,,,,,,,,,
2026-01-19,53390.05078125,53583.5703125,53091.44921875,53583.5703125,122900000.0,,,,,,,,,,
2026-01-20,53348.58984375,53408.3515625,52852.8984375,52991.1015625,126800000.0,,,,,,,,,,
2026-01-21,52228.078125,52848.78125,52194.80859375,52774.640625,139000000.0,,,,,,,,,,
2026-01-22,53327.390625,53922.53125,53242.37890625,53688.890625,150900000.0,,,,,,,,,,
2026-01-23,53898.44921875,54050.83984375,53603.6796875,53846.87109375,129500000.0,,,,,,,,,,
2026-01-26,53023.28125,53138.671875,52656.0,52885.25,138300000.0,,,,,,,,,,
2026-01-27,52847.5390625,53334.03125,52637.66015625,53333.5390625,136700000.0,,,,,,,,,,
2026-01-28,53023.87890625,53507.1796875,52788.1015625,53358.7109375,149800000.0,,,,,,,,,,
2026-01-29,53301.26171875,53742.69140625,52990.421875,53375.6015625,154500000.0,,,,,,,,,,
2026-01-30,53434.73046875,53590.23828125,52923.12109375,53322.8515625,156800000.0,,,,,,,,,,
2026-02-02,53575.37109375,54247.1484375,52655.1796875,52655.1796875,153800000.0,,,,,,,,,,
2026-02-03,53332.1796875,54782.828125,53307.73828125,54720.66015625,156900000.0,,,,,,,,,,
2026-02-04,54250.41015625,54459.41015625,53965.51171875,54293.359375,186300000.0,,,,,,,,,,
2026-02-05,54289.05078125,54459.078125,53653.05859375,53818.0390625,213200000.0,,,,,,,,,,
2026-02-06,53435.37109375,54253.6796875,52950.1484375,54253.6796875,188900000.0,,,,,,,,,,
2026-02-09,55130.62890625,57337.0703125,55018.5703125,56363.94140625,205000000.0,,,,,,,,,,
2026-02-10,56812.01171875,57960.19140625,56812.01171875,57650.5390625,191500000.0,,,,,,,,,,
2026-02-12,57864.73828125,58015.078125,57554.48828125,57639.83984375,190000000.0,,,,,,,,,,
2026-02-13,57197.328125,57407.25,56652.48046875,56941.96875,210000000.0,,,,,,,,,,
2026-02-16,57212.96875,57219.19921875,56748.1796875,56806.41015625,137400000.0,,,,,,,,,,
2026-02-17,56819.37109375,56926.23828125,56135.12109375,56566.48828125,132600000.0,,,,,,,,,,
2026-02-18,56734.26953125,57392.890625,56734.26953125,57143.83984375,130100000.0,,,,,,,,,,
2026-02-19,57472.078125,57709.8203125,57362.01171875,57467.828125,135500000.0,,,,,,,,,,
2026-02-20,56979.73828125,56979.73828125,56680.87890625,56825.69921875,152400000.0,,,,,,,,,,
2026-02-23,56764.140625,57421.671875,56732.9296875,57321.08984375,157800000.0,,,,,,,,,,
2026-02-24,56764.140625,57421.671875,56732.9296875,57321.08984375,157800000.0,,,,,,,,,,
2026-02-25,57695.3984375,58875.171875,57656.5,58583.12109375,167100000.0,,,,,,,,,,
2026-02-26,58995.390625,59332.4296875,58577.83984375,58753.390625,155300000.0,,,,,,,,,,
2026-02-27,58606.03125,58924.171875,58130.5703125,58850.26953125,192400000.0,,,,,,,,,,
2026-03-02,57976.19921875,58365.2109375,57285.76953125,58057.23828125,162400000.0,,,,,,,,,,
2026-03-03,57729.80078125,57890.76171875,56091.5390625,56279.05078125,179000000.0,,,,,,,,,,
2026-03-04,55470.87890625,55701.26953125,53618.19921875,54245.5390625,214000000.0,,,,,,,,,,
2026-03-05,55204.16015625,56619.98046875,54910.328125,55278.05859375,184900000.0,,,,,,,,,,
2026-03-06,54674.6015625,55686.55859375,54513.4296875,55620.83984375,142800000.0,,,,,,,,,,
2026-03-09,54608.62890625,54608.62890625,51407.66015625,52728.71875,219400000.0,,,,,,,,,,
2026-03-10,53524.08984375,54694.890625,53487.19140625,54248.390625,162500000.0,,,,,,,,,,
2026-03-11,54917.9296875,55745.37890625,54882.578125,55025.37109375,146900000.0,,,,,,,,,,
2026-03-12,54387.8984375,54733.078125,53796.01171875,54452.9609375,154100000.0,,,,,,,,,,
2026-03-13,53587.30078125,54065.30859375,53286.69140625,53819.609375,169000000.0,,,,,,,,,,
2026-03-16,53627.859375,53983.51171875,53113.94921875,53751.1484375,128800000.0,,,,,,,,,,
2026-03-17,54286.26171875,54388.4296875,53482.58984375,53700.390625,117800000.0,,,,,,,,,,
2026-03-18,54148.83984375,55239.3984375,54148.83984375,55239.3984375,136700000.0,,,,,,,,,,
2026-03-19,54287.80078125,54333.01953125,53190.1796875,53372.53125,200600000.0,,,,,,,,,,
2026-03-23,52468.71875,52479.80859375,50688.76171875,51515.48828125,177100000.0,,,,,,,,,,
2026-03-24,52380.6015625,52701.98828125,51645.1484375,52252.28125,131800000.0,,,,,,,,,,
2026-03-25,53015.80078125,54022.87890625,53015.80078125,53749.62109375,133700000.0,,,,,,,,,,
2026-03-26,53855.12890625,54175.80078125,53176.76953125,53603.6484375,124500000.0,,,,,,,,,,
2026-03-27,53239.58984375,53714.8984375,52516.921875,53373.0703125,170500000.0,,,,,,,,,,
2026-03-30,52054.6796875,52054.6796875,50566.98828125,51885.8515625,183100000.0,,,,,,,,,,
2026-03-31,51382.53125,52169.01171875,50558.91015625,51063.71875,174500000.0,,,,,,,,,,
2026-04-01,51959.46875,53739.6796875,51902.83984375,53739.6796875,165900000.0,,,,,,,,,,
2026-04-02,54066.828125,54258.48046875,52273.0703125,52463.26953125,163200000.0,,,,,,,,,,
2026-04-03,53039.3984375,53426.30859375,52925.1015625,53123.48828125,104100000.0,,,,,,,,,,
2026-04-06,53205.9296875,54039.33984375,53205.9296875,53413.6796875,102500000.0,,,,,,,,,,
2026-04-07,53571.28125,53916.3515625,53156.94140625,53429.55859375,118800000.0,,,,,,,,,,
2026-04-08,54386.6484375,56424.62890625,54380.01953125,56308.421875,186700000.0,,,,,,,,,,
2026-04-09,56199.859375,56406.48828125,55763.05078125,55895.3203125,154700000.0,,,,,,,,,,
2026-04-10,56265.76953125,57012.76953125,56251.1796875,56924.109375,165000000.0,,,,,,,,,,
2026-04-13,56421.4609375,56765.71875,56232.78125,56502.76953125,135300000.0,,,,,,,,,,
2026-04-14,57085.6484375,57979.8203125,57010.1796875,57877.390625,143700000.0,,,,,,,,,,
2026-04-15,58265.1796875,58585.94921875,58028.75,58134.23828125,161000000.0,,,,,,,,,,
2026-04-16,58479.828125,59688.1015625,58428.19140625,59518.33984375,150300000.0,,,,,,,,,,
2026-04-17,59255.08984375,59381.25,58475.8984375,58475.8984375,140000000.0,,,,,,,,,,
2026-04-20,58821.16015625,59169.12890625,58687.9609375,58824.890625,121500000.0,,,,,,,,,,
2026-04-21,59031.51171875,59611.91015625,59004.76171875,59349.171875,129500000.0,,,,,,,,,,
2026-04-22,59104.109375,59708.2109375,59005.48046875,59585.859375,145700000.0,,,,,,,,,,
2026-04-23,59758.640625,60013.98046875,58621.48046875,59140.23046875,165300000.0,,,,,,,,,,
2026-04-24,59407.44140625,59763.6796875,59225.37109375,59716.1796875,141400000.0,,,,,,,,,,
2026-04-27,59880.7109375,60903.94921875,59608.62890625,60537.359375,148900000.0,,,,,,,,,,
2026-04-28,60531.78125,60634.66015625,59701.83984375,59917.4609375,174500000.0,,,,,,,,,,
2026-04-30,59484.7109375,59560.5703125,58928.19921875,59284.921875,201600000.0,,,,,,,,,,
2026-05-01,59379.12109375,59706.69921875,59263.5,59513.12109375,150700000.0,,,,,,,,,,
2026-05-07,60241.30859375,63091.140625,60213.01953125,62833.83984375,230800000.0,,,,,,,,,,
2026-05-08,62654.01171875,62724.359375,62137.94921875,62713.6484375,213500000.0,,,,,,,,,,
2026-05-11,63203.44140625,63385.0390625,62380.62109375,62417.87890625,202300000.0,,,,,,,,,,
2026-05-12,62618.71875,63218.51171875,62158.4296875,62742.5703125,189200000.0,,,,,,,,,,
2026-05-13,62398.01953125,63347.91015625,62318.87109375,63272.109375,181000000.0,,,,,,,,,,
2026-05-14,63263.4609375,63799.3203125,62654.05078125,62654.05078125,207700000.0,,,,,,,,,,
2026-05-15,62878.7109375,63235.76953125,60937.30078125,61409.2890625,213900000.0,,,,,,,,,,
2026-05-18,61299.87109375,61478.55078125,60376.98046875,60815.94921875,168100000.0,,,,,,,,,,
2026-05-19,61202.83984375,61456.30859375,60256.328125,60550.58984375,175800000.0,,,,,,,,,,
2026-05-20,60567.26953125,60567.26953125,59292.25,59804.41015625,182500000.0,,,,,,,,,,
2026-05-21,60374.83984375,62043.53125,60282.3515625,61684.140625,166600000.0,,,,,,,,,,
2026-05-22,61913.359375,63432.41015625,61842.55859375,63339.0703125,158800000.0,,,,,,,,,,
